monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16871909.650539100,40.596958101,127.0.0.1:18721,1080613,46632,28
16871909.667838000,40.614257000,127.0.0.1:18721,1081736,46670,28
16871909.685683601,40.632102601,127.0.0.1:18721,1081789,46670,28
16871909.702830002,40.649249002,127.0.0.1:18721,1082879,46708,28
16871909.720105100,40.666524101,127.0.0.1:18721,1084742,46829,28
16871909.738025099,40.684444100,127.0.0.1:18721,1092970,46867,28
16871909.755055100,40.701474100,127.0.0.1:18721,1093207,46905,28
16871909.772645701,40.719064701,127.0.0.1:18721,1093245,46943,28
16871909.790352400,40.736771401,127.0.0.1:18721,1095203,46981,28
16871909.806872699,40.753291700,127.0.0.1:18721,1096432,47019,28
16871909.825194601,40.771613602,127.0.0.1:18721,1101495,47140,28
16871909.841127001,40.787546001,127.0.0.1:18721,1101533,47178,28
16871909.859439399,40.805858400,127.0.0.1:18721,1101581,47216,28
16871909.875706900,40.822125901,127.0.0.1:18721,1103616,47254,28
16871909.893628102,40.840047102,127.0.0.1:18721,1105591,47292,28
16871909.910889700,40.857308701,127.0.0.1:18721,1105591,47413,28
16871909.928610601,40.875029601,127.0.0.1:18721,1110271,47451,28
16871909.944533002,40.890952002,127.0.0.1:18721,1113770,47489,28
16871909.962311000,40.908730000,127.0.0.1:18721,1116042,47527,28
16871909.980238300,40.926657300,127.0.0.1:18721,1116096,47565,28
16871909.997391399,40.943810400,127.0.0.1:18721,1118251,47603,28
16871910.015402600,40.961821601,127.0.0.1:18721,1118296,47724,28
16871910.031500500,40.977919500,127.0.0.1:18721,1120531,47762,28
16871910.048961401,40.995380402,127.0.0.1:18721,1120608,47800,28
16871910.065768600,41.012187600,127.0.0.1:18721,1120656,47838,28
16871910.083323199,41.029742200,127.0.0.1:18721,1122723,47876,28
16871910.100679100,41.047098100,127.0.0.1:18721,1124834,47914,28
16871910.119480699,41.065899700,127.0.0.1:18721,1124897,48035,28
16871910.136299301,41.082718302,127.0.0.1:18721,1129319,48073,28
16871910.152880501,41.099299502,127.0.0.1:18721,1129319,48073,28
16871910.170450602,41.116869602,127.0.0.1:18721,1130857,48111,28
16871910.188140702,41.134559702,127.0.0.1:18721,1131797,48149,28
16871910.205098499,41.151517499,127.0.0.1:18721,1133073,48187,28
16871910.222106300,41.168525301,127.0.0.1:18721,1141647,48308,28
16871910.241061699,41.187480699,127.0.0.1:18721,1141899,48346,28
16871910.255558401,41.201977402,127.0.0.1:18721,1141947,48384,28
16871910.274657100,41.221076101,127.0.0.1:18721,1144172,48422,28
16871910.292305000,41.238724001,127.0.0.1:18721,1144210,48460,28
16871910.309934899,41.256353900,127.0.0.1:18721,1146441,48498,28
16871910.327361699,41.273780700,127.0.0.1:18721,1150905,48619,28
16871910.344590198,41.291009199,127.0.0.1:18721,1150943,48657,28
16871910.361735899,41.308154900,127.0.0.1:18721,1150991,48695,28
16871910.379982699,41.326401699,127.0.0.1:18721,1153275,48733,28
16871910.395922799,41.342341799,127.0.0.1:18721,1155506,48771,28
16871910.413777400,41.360196400,127.0.0.1:18721,1155847,48892,28
16871910.430467401,41.376886401,127.0.0.1:18721,1158047,48930,28
16871910.448546600,41.394965600,127.0.0.1:18721,1158128,48968,28
16871910.465317398,41.411736399,127.0.0.1:18721,1160337,49006,28
16871910.482639201,41.429058202,127.0.0.1:18721,1160388,49044,28
16871910.499453802,41.445872802,127.0.0.1:18721,1162608,49082,28
16871910.517934501,41.464353502,127.0.0.1:18721,1162661,49203,28
16871910.534771800,41.481190801,127.0.0.1:18721,1167130,49241,28
16871910.551957302,41.498376302,127.0.0.1:18721,1167168,49279,28
16871910.568546802,41.514965802,127.0.0.1:18721,1171898,49317,28
16871910.585813701,41.532232702,127.0.0.1:18721,1174142,49355,28
16871910.603043001,41.549462002,127.0.0.1:18721,1175184,49393,28
16871910.620845199,41.567264199,127.0.0.1:18721,1176533,49514,28
16871910.637889300,41.584308300,127.0.0.1:18721,1177661,49552,28
16871910.655399099,41.601818100,127.0.0.1:18721,1178832,49590,28
16871910.673388802,41.619807802,127.0.0.1:18721,1180186,49628,28
16871910.689957201,41.636376202,127.0.0.1:18721,1181366,49666,28
16871910.706708200,41.653127201,127.0.0.1:18721,1182401,49704,28
16871910.721858598,41.668277599,127.0.0.1:18721,1183783,49825,28
16871910.739975501,41.686394501,127.0.0.1:18721,1186895,49863,28
16871910.755492400,41.701911401,127.0.0.1:18721,1186895,49863,28
16871910.774551701,41.720970701,127.0.0.1:18721,1188114,49901,28
16871910.792101301,41.738520302,127.0.0.1:18721,1189203,49939,28
16871910.807621300,41.754040301,127.0.0.1:18721,1190556,49977,28
16871910.826879598,41.773298599,127.0.0.1:18721,1192944,50098,28
16871910.845278502,41.791697502,127.0.0.1:18721,1199536,50136,28
16871910.862554800,41.808973800,127.0.0.1:18721,1200999,50174,28
16871910.877035201,41.823454201,127.0.0.1:18721,1201950,50212,28
16871910.894567400,41.840986401,127.0.0.1:18721,1203398,50250,28
16871910.910974000,41.857393000,127.0.0.1:18721,1204305,50371,28
16871910.927992299,41.874411300,127.0.0.1:18721,1206011,50409,28
16871910.944956701,41.891375702,127.0.0.1:18721,1206966,50447,28
16871910.963106599,41.909525599,127.0.0.1:18721,1206966,50447,28
16871910.979426298,41.925845299,127.0.0.1:18721,1209371,50485,28
