monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16803024.768201899,39.610450897,127.0.0.1:18072,2473356,34714,28
16803024.786799300,39.629048299,127.0.0.1:18072,2479427,34752,28
16803024.802315500,39.644564498,127.0.0.1:18072,2479427,34752,28
16803024.820434500,39.662683498,127.0.0.1:18072,2485457,34790,28
16803024.838652801,39.680901799,127.0.0.1:18072,2485519,34828,28
16803024.855013900,39.697262898,127.0.0.1:18072,2493695,34866,28
16803024.873967499,39.716216497,127.0.0.1:18072,2497194,34904,28
16803024.889056101,39.731305100,127.0.0.1:18072,2502006,34942,28
16803024.908546500,39.750795498,127.0.0.1:18072,2502068,34980,28
16803024.927260298,39.769509297,127.0.0.1:18072,2508131,35018,28
16803024.944127500,39.786376499,127.0.0.1:18072,2513327,35056,28
16803024.961845301,39.804094300,127.0.0.1:18072,2516441,35094,28
16803024.979130398,39.821379397,127.0.0.1:18072,2522458,35132,28
16803024.995773800,39.838022798,127.0.0.1:18072,2522520,35170,28
16803025.013666201,39.855915200,127.0.0.1:18072,2528304,35208,28
16803025.030022301,39.872271299,127.0.0.1:18072,2528803,35246,28
16803025.048064500,39.890313499,127.0.0.1:18072,2534023,35284,28
16803025.064849999,39.907098997,127.0.0.1:18072,2540588,35322,28
16803025.083074201,39.925323199,127.0.0.1:18072,2545104,35360,28
16803025.100859199,39.943108197,127.0.0.1:18072,2545825,35398,28
16803025.117921799,39.960170798,127.0.0.1:18072,2551851,35436,28
16803025.135443300,39.977692299,127.0.0.1:18072,2551851,35436,28
16803025.153044399,39.995293397,127.0.0.1:18072,2560065,35474,28
16803025.172285601,40.014534600,127.0.0.1:18072,2560103,35512,28
16803025.189032301,40.031281300,127.0.0.1:18072,2566134,35550,28
16803025.207549900,40.049798898,127.0.0.1:18072,2566222,35588,28
16803025.224695899,40.066944897,127.0.0.1:18072,2572247,35626,28
16803025.241203301,40.083452299,127.0.0.1:18072,2572247,35626,28
16803025.259042501,40.101291500,127.0.0.1:18072,2581736,35664,28
16803025.275433101,40.117682099,127.0.0.1:18072,2584202,35702,28
16803025.293479200,40.135728199,127.0.0.1:18072,2584272,35740,28
16803025.310170200,40.152419198,127.0.0.1:18072,2590325,35778,28
16803025.326841202,40.169090200,127.0.0.1:18072,2596397,35816,28
16803025.345993601,40.188242599,127.0.0.1:18072,2596442,35854,28
16803025.363067701,40.205316700,127.0.0.1:18072,2604662,35892,28
16803025.380749300,40.222998299,127.0.0.1:18072,2604662,35892,28
16803025.397803001,40.240052000,127.0.0.1:18072,2610717,35930,28
16803025.414738301,40.256987300,127.0.0.1:18072,2610717,35930,28
16803025.433030602,40.275279600,127.0.0.1:18072,2615961,35968,28
16803025.449408699,40.291657697,127.0.0.1:18072,2622848,36006,28
16803025.466414101,40.308663100,127.0.0.1:18072,2622912,36044,28
16803025.483632199,40.325881198,127.0.0.1:18072,2628928,36082,28
16803025.504057702,40.346306700,127.0.0.1:18072,2628966,36120,28
16803025.520151898,40.362400897,127.0.0.1:18072,2635272,36158,28
16803025.538662400,40.380911399,127.0.0.1:18072,2635272,36158,28
16803025.556573600,40.398822598,127.0.0.1:18072,2643517,36196,28
16803025.572131298,40.414380297,127.0.0.1:18072,2647029,36234,28
16803025.589069702,40.431318700,127.0.0.1:18072,2647091,36272,28
16803025.605468798,40.447717797,127.0.0.1:18072,2653120,36310,28
16803025.623702701,40.465951700,127.0.0.1:18072,2659182,36348,28
16803025.639955498,40.482204497,127.0.0.1:18072,2659220,36386,28
16803025.658823099,40.501072098,127.0.0.1:18072,2667446,36424,28
16803025.676829498,40.519078497,127.0.0.1:18072,2667531,36462,28
16803025.693648901,40.535897899,127.0.0.1:18072,2667569,36500,28
16803025.719356600,40.561605599,127.0.0.1:18072,2673561,36538,28
16803025.736159001,40.578407999,127.0.0.1:18072,2678816,36576,28
16803025.754946399,40.597195398,127.0.0.1:18072,2689163,36614,28
16803025.770544000,40.612792999,127.0.0.1:18072,2691605,36652,28
16803025.789561700,40.631810699,127.0.0.1:18072,2691681,36690,28
16803025.806819100,40.649068099,127.0.0.1:18072,2697727,36728,28
16803025.824403599,40.666652597,127.0.0.1:18072,2697798,36766,28
16803025.840717800,40.682966799,127.0.0.1:18072,2703803,36804,28
16803025.858911902,40.701160900,127.0.0.1:18072,2711979,36842,28
16803025.876755401,40.719004400,127.0.0.1:18072,2712017,36880,28
16803025.894170400,40.736419398,127.0.0.1:18072,2712079,36918,28
16803025.911461100,40.753710099,127.0.0.1:18072,2718086,36956,28
16803025.929931600,40.772180598,127.0.0.1:18072,2718157,36994,28
16803025.947998300,40.790247299,127.0.0.1:18072,2729307,37032,28
16803025.965778001,40.808026999,127.0.0.1:18072,2730203,37070,28
16803025.983336698,40.825585697,127.0.0.1:18072,2736056,37108,28
16803026.000839502,40.843088500,127.0.0.1:18072,2736320,37146,28
16803026.019471999,40.861720998,127.0.0.1:18072,2736320,37146,28
16803026.036017898,40.878266897,127.0.0.1:18072,2741808,37184,28
16803026.053358302,40.895607300,127.0.0.1:18072,2752140,37222,28
16803026.069894001,40.912142999,127.0.0.1:18072,2754325,37260,28
16803026.089397699,40.931646697,127.0.0.1:18072,2754404,37298,28
16803026.106195200,40.948444199,127.0.0.1:18072,2760409,37336,28
16803026.123957399,40.966206398,127.0.0.1:18072,2760480,37374,28
16803026.141902700,40.984151699,127.0.0.1:18072,2766487,37412,28
