monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes
16800912.186381999,0.000000000,0.781223178,0.000000000,0.000000000,1.920569688,0,270,0,0,270,6259,0,0,0,0,0,0
16800912.203422401,0.000000000,0.815428793,0.000000000,0.000000000,2.005569637,0,283,0,0,283,6559,0,0,0,0,0,0
16800912.221268799,0.000000000,0.815428793,0.000000000,0.000000000,2.005569637,0,283,0,0,283,6559,0,0,0,0,0,0
16800912.237758901,0.000000000,0.861536711,0.000000000,0.000000000,2.119768411,0,296,0,0,296,6859,0,0,0,0,0,0
16800912.255726799,0.000000000,0.899329782,0.000000000,0.000000000,2.211075276,0,309,0,0,309,7159,0,0,0,0,0,0
16800912.273011100,0.000000000,0.899329782,0.000000000,0.000000000,2.211075276,0,309,0,0,309,7159,0,0,0,0,0,0
16800912.290432502,0.000000000,0.928428024,0.000000000,0.000000000,2.281580120,0,315,0,0,315,7351,0,0,0,0,0,0
16800912.308012601,0.000000000,0.928428024,0.000000000,0.000000000,2.281580120,0,315,0,0,315,7351,0,0,0,0,0,0
16800912.325387001,0.000000000,0.967226923,0.000000000,0.000000000,2.374675125,0,325,0,0,325,7611,0,0,0,0,0,0
16800912.341843799,0.000000000,1.010723412,0.000000000,0.000000000,2.482078969,0,338,0,0,338,7911,0,0,0,0,0,0
16800912.359380100,0.000000000,1.022920012,0.000000000,0.000000000,2.506479621,0,341,0,0,341,7951,0,0,0,0,0,0
16800912.377020199,0.000000000,1.062419266,0.000000000,0.000000000,2.603769302,0,351,0,0,351,8210,0,0,0,0,0,0
16800912.394343901,0.000000000,1.072216779,0.000000000,0.000000000,2.625670284,0,354,0,0,354,8251,0,0,0,0,0,0
16800912.411925800,0.000000000,1.101121306,0.000000000,0.000000000,2.698265016,0,364,0,0,364,8511,0,0,0,0,0,0
16800912.429158900,0.000000000,1.114618033,0.000000000,0.000000000,2.722062171,0,367,0,0,367,8551,0,0,0,0,0,0
16800912.449508101,0.000000000,1.145917922,0.000000000,0.000000000,2.788759768,0,377,0,0,377,8811,0,0,0,0,0,0
16800912.464824401,0.000000000,1.156419516,0.000000000,0.000000000,2.810359001,0,380,0,0,380,8851,0,0,0,0,0,0
16800912.482683100,0.000000000,1.196522266,0.000000000,0.000000000,2.907853574,0,390,0,0,390,9112,0,0,0,0,0,0
16800912.499637201,0.000000000,1.196522266,0.000000000,0.000000000,2.907853574,0,390,0,0,390,9112,0,0,0,0,0,0
16800912.518066600,0.000000000,1.240916550,0.000000000,0.000000000,3.019053489,0,403,0,0,403,9412,0,0,0,0,0,0
16800912.536133900,0.000000000,1.240916550,0.000000000,0.000000000,3.019053489,0,403,0,0,403,9412,0,0,0,0,0,0
16800912.553017300,0.000000000,1.284316182,0.000000000,0.000000000,3.128860146,0,416,0,0,416,9712,0,0,0,0,0,0
16800912.569764301,0.000000000,1.284316182,0.000000000,0.000000000,3.128860146,0,416,0,0,416,9712,0,0,0,0,0,0
16800912.587341901,0.000000000,1.284316182,0.000000000,0.000000000,3.128860146,0,416,0,0,416,9712,0,0,0,0,0,0
16800912.604376301,0.000000000,1.317519695,0.000000000,0.000000000,3.208260983,0,429,0,0,429,10012,0,0,0,0,0,0
16800912.622651801,0.000000000,1.317519695,0.000000000,0.000000000,3.208260983,0,429,0,0,429,10012,0,0,0,0,0,0
16800912.639785901,0.000000000,1.351423562,0.000000000,0.000000000,3.289666027,0,442,0,0,442,10312,0,0,0,0,0,0
16800912.657853901,0.000000000,1.395825297,0.000000000,0.000000000,3.400359303,0,455,0,0,455,10612,0,0,0,0,0,0
16800912.676242299,0.000000000,1.395825297,0.000000000,0.000000000,3.400359303,0,455,0,0,455,10612,0,0,0,0,0,0
16800912.694228500,0.000000000,1.395825297,0.000000000,0.000000000,3.400359303,0,455,0,0,455,10612,0,0,0,0,0,0
16800912.711817201,0.000000000,1.435223967,0.000000000,0.000000000,3.496654332,0,468,0,0,468,10912,0,0,0,0,0,0
16800912.728269301,0.000000000,1.461628824,0.000000000,0.000000000,3.561660647,0,478,0,0,478,11170,0,0,0,0,0,0
16800912.745537002,0.000000000,1.512426883,0.000000000,0.000000000,3.712050617,0,493,0,0,493,11505,0,0,0,0,0,0
