t,dt,render_rate,display_speed,history_target_speed,display_error,render_ahead_latest,receipt_age
343.71129,0.02795400000002246,1.1000214638329797,936.9381834973353,936.9381834973353,0.0,,
343.742204,0.030913999999995667,1.0999870608780473,910.3691942286708,910.3691942286708,0.0,,
343.774322,0.03211799999996856,1.1000062270402602,845.5463849013471,845.5463849013471,0.0,,
343.819787,0.045465000000035616,1.1000109974693038,782.4316756696537,782.4316756696537,0.0,,
343.845509,0.025721999999973377,1.0999922245566434,781.2709804490189,781.2709804490189,0.0,,
343.874811,0.029302000000029693,0.9696607740076334,605.2224096738141,605.2224096738141,0.0,-0.1995499999999879,0.0
343.91318,0.03836899999998877,0.9616617581906921,636.4421045761055,636.4421045761055,0.0,-0.16265199999998003,0.03836899999998877
343.940367,0.02718699999996943,0.8999889653137052,591.7042045169254,591.7042045169254,0.0,-0.13818400000002384,0.0655559999999582
343.979121,0.03875400000003992,0.900010321513999,590.8880680551617,590.8880680551617,0.0,-0.1033050000000344,0.10430999999999813
344.018251,0.03913000000000011,0.9000000000011621,593.2153103560105,593.2153103560105,0.0,-0.06808799999998882,0.14343999999999824
344.043968,0.025716999999986,0.9000272193494421,597.9541839918852,597.9541839918852,0.0,-0.04494199999999182,0.16915699999998424
344.069381,0.025413000000014563,0.8999724550425405,603.4208259771399,603.4208259771399,0.0,-0.022070999999982632,0.1945699999999988
344.095993,0.02661200000000008,0.9000075154048557,610.8403111503152,610.8403111503152,0.0,-0.19813200000004372,0.0
344.13183,0.03583699999995815,0.9351787258996085,652.5964269509641,652.5964269509641,0.0,-0.16461800000001858,0.03583699999995815
344.156886,0.025056000000006406,0.8999840357606187,644.0401152098515,644.0401152098515,0.0,-0.14206799999999475,0.06089299999996456
344.185784,0.028898000000026514,0.8999930791046578,651.5914361882376,651.5914361882376,0.0,-0.11606000000000449,0.08979099999999107
344.215117,0.02933300000000827,0.9000443186839712,653.1649636313743,653.1649636313743,0.0,-0.08965900000004012,0.11912399999999934
344.249387,0.03426999999999225,0.9000000000003318,646.717028821835,646.717028821835,0.0,-0.05881600000003573,0.1533939999999916
344.275461,0.026073999999994157,1.0999846590478015,771.9745730795523,771.9745730795523,0.0,-0.030135000000029777,0.17946799999998575
344.304243,0.028781999999978325,1.0999930512129759,743.3356678133301,743.3356678133301,0.0,0.0015249999999582542,0.20824999999996407
344.330802,0.026559000000020205,1.1000037652019936,716.3600603286559,716.3600603286559,0.0,-0.2692480000000046,0.0
344.367262,0.036459999999976844,1.100000000000156,695.121686743538,695.121686743538,0.0,-0.22914200000002438,0.036459999999976844
344.395368,0.0281060000000366,1.1000142318367847,677.0557633247759,677.0557633247759,0.0,-0.19822499999997945,0.06456600000001345
344.419648,0.0242799999999761,1.0999588138391225,665.0341732647786,665.0341732647786,0.0,-0.17151799999999184,0.08884599999998954
344.443936,0.024288000000012744,1.100008234516977,656.0733310864059,656.0733310864059,0.0,-0.1448010000000295,0.11313400000000229
344.486336,0.04239999999998645,1.1000235849065394,647.2836556347843,647.2836556347843,0.0,-0.09816000000000713,0.15553399999998874
344.516126,0.029789999999991323,1.0999999999994277,641.6580849276708,641.6580849276708,0.0,-0.06539100000003373,0.18532399999998006
344.541086,0.02496000000002141,1.0999599358977648,640.3368319454562,640.3368319454562,0.0,-0.03793600000000197,0.21028400000000147
344.568451,0.02736499999997477,1.0999817284863762,641.5864576453647,641.5864576453647,0.0,-0.20784700000001521,0.0
344.605185,0.036734000000024025,1.100016333641507,615.1158184108913,615.1158184108913,0.0,-0.16743900000000167,0.036734000000024025
344.628485,0.023300000000006094,1.0999999999987802,558.0864383369427,558.0864383369427,0.0,-0.1418090000000234,0.06003400000003012
344.651673,0.02318800000000465,1.1000086251509185,531.4178468101363,531.4178468101363,0.0,-0.11630200000001878,0.08322200000003477
344.681281,0.029607999999996082,1.0464063766549112,495.5419710683067,495.5419710683067,0.0,-0.08532000000002427,0.11283000000003085
344.721671,0.040390000000002146,0.9516464471400242,463.4104023270341,463.4104023270341,0.0,-0.046883000000036645,0.153220000000033
344.748724,0.027052999999966687,0.8999741248683804,469.8500496753414,469.8500496753414,0.0,-0.022536000000002332,0.18027299999999968
344.773887,0.025163000000020475,0.9000119222663384,507.61802010845224,507.61802010845224,0.0,0.00011100000000396903,0.20543600000002016
344.805982,0.03209499999996979,0.9000155787514305,548.4609936820817,548.4609936820817,0.0,-0.1709849999999733,0.0
344.841345,0.03536300000001802,0.8999802052979274,585.2648967126487,585.2648967126487,0.0,-0.13915900000000647,0.03536300000001802
344.86485,0.02350500000000011,0.8999787279312487,610.2878223976678,610.2878223976678,0.0,-0.11800499999998237,0.05886800000001813
344.893048,0.028198000000031698,0.9000283708049575,624.3644355313552,624.3644355313552,0.0,-0.09262599999999566,0.08706600000004983
344.921833,0.02878499999997075,0.8999826298435553,631.0188792941857,631.0188792941857,0.0,-0.06671999999997524,0.11585100000002058
344.957952,0.036118999999985135,0.8999972313731318,627.1422285541136,627.1422285541136,0.0,-0.034213000000022475,0.1519700000000057
344.983685,0.02573300000000245,1.1000272024263795,748.4924607448249,748.4924607448249,0.0,-0.005905999999981759,0.17770300000000816
345.008065,0.02438000000000784,1.0999589827721687,731.9117728722669,731.9117728722669,0.0,0.020911000000012336,0.202083000000016
345.030957,0.022892000000013013,1.1000349467044466,746.927146328068,746.927146328068,0.0,-0.2539250000000379,0.0
345.064559,0.033601999999973486,1.1000238081079536,753.4431910970098,753.4431910970098,0.0,-0.21696200000002364,0.033601999999973486
345.092688,0.028129000000035376,1.0999680045485238,762.5869040639996,762.5869040639996,0.0,-0.1860210000000393,0.06173100000000886
345.119669,0.02698099999997794,1.0999962936906884,769.1061237044486,769.1061237044486,0.0,-0.1563419999999951,0.0887119999999868
345.150047,0.030377999999984695,1.1000065837120672,774.1804546816967,774.1804546816967,0.0,-0.12292600000000675,0.1190899999999715
345.18752,0.03747300000003406,1.1000186801155447,777.6903466971577,777.6903466971577,0.0,-0.08170499999999947,0.15656300000000556
345.218439,0.030918999999983043,1.1000032342566932,778.6507249625062,778.6507249625062,0.0,-0.04769400000003543,0.1874819999999886
345.245825,0.027386000000035438,1.0999415759864255,777.1949833765071,777.1949833765071,0.0,-0.0175710000000322,0.21486800000002404
345.272571,0.026746000000002823,1.100014955507753,774.207736112449,774.207736112449,0.0,-0.18813199999999597,0.0
345.3084,0.03582899999997835,1.1000307013869084,772.7828917789982,772.7828917789982,0.0,-0.14871900000002825,0.03582899999997835
345.333418,0.02501799999998866,0.9038292429470011,637.2735307484777,637.2735307484777,0.0,-0.12610699999999042,0.06084699999996701
345.358619,0.025200999999981377,0.9000039680962685,636.4636610563595,636.4636610563595,0.0,-0.10342600000001312,0.08604799999994839
345.383897,0.025278000000014345,0.9000316480740183,638.2409688101219,638.2409688101219,0.0,-0.08067499999998518,0.11132599999996273
345.418216,0.034318999999982225,0.8999970861628541,639.5109333060553,639.5109333060553,0.0,-0.04978799999997818,0.14564499999994496
345.441268,0.023052000000006956,0.8999652958514626,640.2869490257387,640.2869490257387,0.0,-0.02904200000000401,0.1686969999999519
345.465406,0.024137999999993554,0.8999917143098796,641.0782381666882,641.0782381666882,0.0,-0.007317999999997937,0.19283499999994547
345.494794,0.029388000000039938,0.9000272219945298,644.4818210878453,644.4818210878453,0.0,-0.18088000000000193,0.0
345.532729,0.03793500000000449,0.9564781863704273,694.7534280098184,694.7534280098184,0.0,-0.14459600000003547,0.03793500000000449
345.560888,0.028158999999959633,0.9000319613642023,660.4961426939276,660.4961426939276,0.0,-0.11925200000001723,0.06609399999996413
345.586748,0.025860000000022865,0.8999999999997802,662.938524003917,662.938524003917,0.0,-0.09597800000000234,0.09195399999998699
345.617716,0.030967999999973017,0.8999612503239296,662.2316452285173,662.2316452285173,0.0,-0.06810799999999517,0.12292199999996001
345.651953,0.034237000000018725,0.9000496538816061,657.5599621553845,657.5599621553845,0.0,-0.03729300000003377,0.15715899999997873
345.678857,0.026904000000001815,1.0999479631293472,793.7572314492153,793.7572314492153,0.0,-0.007699999999999818,0.18406299999998055
345.706205,0.02734800000001769,1.1000073131479842,785.6285795942937,785.6285795942937,0.0,0.022382999999990716,0.21141099999999824
345.732785,0.026579999999967185,1.1000000000021386,813.2498225132676,813.2498225132676,0.0,-0.24836699999997336,0.0
345.768013,0.0352280000000178,1.100005677301325,822.5497184348218,822.5497184348218,0.0,-0.2096159999999827,0.0352280000000178
345.797367,0.029354000000012093,1.0999863732362973,832.7064107132445,832.7064107132445,0.0,-0.17732699999999113,0.0645820000000299
