t,dt,render_rate,display_speed,history_target_speed,display_error,render_ahead_latest,receipt_age
989.893904,0.031723000000056345,0.9000094568591369,561.2080402636883,561.2080402636883,0.0,-0.12631499999997686,0.031723000000056345
989.918742,0.024837999999931526,0.8999919478223638,548.1228363105728,548.1228363105728,0.0,-0.10396100000002662,0.05656099999998787
989.943508,0.02476599999999962,0.8999838488250428,546.1307229767086,546.1307229767086,0.0,-0.08167200000002595,0.08132699999998749
989.970096,0.026588000000060674,0.900030088762199,554.3466764992936,554.3466764992936,0.0,-0.05774199999996199,0.10791500000004817
990.004322,0.034225999999989654,0.8999883129784669,576.8792517340622,576.8792517340622,0.0,-0.026938999999970292,0.14214100000003782
990.029801,0.02547900000001846,0.8999960751974088,612.1494608611777,612.1494608611777,0.0,-0.004007999999998901,0.16762000000005628
990.053362,0.02356099999997241,0.9000042443034614,637.7577028087941,637.7577028087941,0.0,0.01719700000001012,0.1911810000000287
990.075493,0.02213100000005852,0.9740183453063723,754.4291586253687,754.4291586253687,0.0,-0.16125899999997273,0.0
990.104489,0.028995999999892774,0.9532694164714247,754.9838963578849,754.9838963578849,0.0,-0.13361800000006951,0.028995999999892774
990.131107,0.02661800000009862,0.9617927718069219,780.3637163523404,780.3637163523404,0.0,-0.10801700000001802,0.05561399999999139
990.153929,0.02282199999990553,0.9666111646701306,789.1391971165743,789.1391971165743,0.0,-0.08595700000000761,0.07843599999989692
990.176844,0.022915000000011787,0.9750381845937826,789.3083181568585,789.3083181568585,0.0,-0.06361400000002959,0.10135099999990871
990.209032,0.0321880000000192,0.9516590033537471,749.1918461822786,749.1918461822786,0.0,-0.03298200000006091,0.1335389999999279
990.238942,0.02990999999997257,0.96101638248414,715.8432265831998,715.8432265831998,0.0,-0.004237999999986641,0.16344899999990048
990.266167,0.02722500000004402,0.967897153349286,687.2765827245283,687.2765827245283,0.0,0.02211299999999028,0.1906739999999445
990.290176,0.024008999999978187,1.097296847016369,775.7656850401979,775.7656850401979,0.0,-0.15155400000003283,0.0
990.318963,0.028787000000079388,1.100010421366782,778.0920772045478,778.0920772045478,0.0,-0.11988800000005995,0.028787000000079388
990.344196,0.02523299999995743,1.0999881108118117,778.3103715746795,778.3103715746795,0.0,-0.09213199999999233,0.054020000000036816
990.366796,0.022600000000011278,1.099999999998994,778.2158816759121,778.2158816759121,0.0,-0.06727200000000266,0.0766200000000481
990.388586,0.021790000000009968,1.1000458926090868,777.8776792657425,777.8776792657425,0.0,-0.0433020000000397,0.09841000000005806
990.413122,0.02453600000001188,1.0999755461340346,777.9247281515533,777.9247281515533,0.0,-0.016313000000081956,0.12294600000006994
990.447773,0.03465099999993981,1.099997114084018,779.8124388100958,779.8124388100958,0.0,0.021802999999977146,0.15759700000000976
990.476304,0.028531000000043605,1.0999964950388972,780.3252774244512,780.3252774244512,0.0,0.05318699999997989,0.18612800000005336
990.499761,0.02345700000000761,1.1000127893587361,893.2120599817503,893.2120599817503,0.0,-0.2209980000000087,0.0
990.528998,0.02923699999996643,1.099976057735511,852.8758256227894,852.8758256227894,0.0,-0.18883800000003248,0.02923699999996643
990.560914,0.031916000000023814,1.100012532899184,862.600367573649,862.600367573649,0.0,-0.15372999999999593,0.06115299999999024
990.590424,0.02950999999995929,1.1000000000019263,863.7908493250027,863.7908493250027,0.0,-0.12126899999998386,0.09066299999994953
990.617646,0.027222000000051594,1.0999926529991795,857.1331443334362,857.1331443334362,0.0,-0.09132499999998345,0.11788500000000113
990.640401,0.022754999999961,1.0999780268098487,845.2005777177521,845.2005777177521,0.0,-0.06629499999996824,0.14063999999996213
