"Seconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"0.0012307","server","19100","0","5474.24609375","6241.26953125"
"0.0012307","client1","10308","0","61.5234375","51.29296875"
"0.0012307","client2","9856","0","36.52734375","23.6484375"
"1.0433703","server","19100","0.25488427845943096","5474.37109375","6241.26953125"
"1.0433703","client1","10308","1.4093601279521477","578.828125","565.86328125"
"1.0433703","client2","9856","1.3943669351015928","576.0546875","562.98828125"
"2.0702094","server","19100","0.21303240205792712","5458.6484375","6225.26953125"
"2.0702094","client1","10308","0.7151802069087553","671.08203125","671.9609375"
"2.0702094","client2","9856","0.7608300073497397","671.390625","670.921875"
"3.0929709","server","19100","0.2749907969746612","5458.8671875","6225.26953125"
"3.0929709","client1","10308","0","671.08984375","671.9609375"
"3.0929709","client2","9856","0","671.390625","670.921875"
"4.1200206","server","19100","0.2434156789101832","5458.9921875","6225.26953125"
"4.1200206","client1","10308","0","671.265625","671.9609375"
"4.1200206","client2","9856","0","671.41796875","670.9375"
"5.1500805","server","19100","0.28821139430823395","5459.05078125","6225.14453125"
"5.1500805","client1","10308","7.326637023730368","799.390625","798.95703125"
"5.1500805","client2","9856","0","671.41796875","670.9375"
"6.1748657","server","19100","0.12197678108544113","5459.17578125","6225.14453125"
"6.1748657","client1","10308","1.1282852250403304","950.6875","927.234375"
"6.1748657","client2","9856","0","671.42578125","670.9375"
"7.2006495","server","19100","0.15232254593999245","5459.296875","6225.14453125"
"7.2006495","client1","10308","0.9139352756399546","1128.35546875","1021.9921875"
"7.2006495","client2","9856","7.402875732683633","820.50390625","823.95703125"
"8.2145933","server","19100","0.10787087016065387","5459.42578125","6225.14453125"
"8.2145933","client1","10308","0.7705062154332419","1068.734375","1023.984375"
"8.2145933","client2","9856","1.2636301933105167","981.66796875","940.1796875"
"9.2388036","server","19100","0.2593461518596327","5459.6875","6225.14453125"
"9.2388036","client1","10308","1.4187760072321085","1295.23828125","1255.69140625"
"9.2388036","client2","9856","1.0984072314055033","1032.1328125","985.60546875"
"10.2512119","server","19100","0.1852019585378745","5459.875","6225.14453125"
"10.2512119","client1","10308","1.5433496544822876","1393.03125","1346.85546875"
"10.2512119","client2","9856","1.3427141993995901","1292.734375","1240.86328125"
"11.2791279","server","19100","0.19760855945427447","5452.09375","6217.14453125"
"11.2791279","client1","10308","1.991286252962304","1651.94921875","1629.6328125"
"11.2791279","client2","9856","1.3376579409212426","1375.21484375","1310.390625"
"12.3084519","server","19100","0.18215838744651833","5452.72265625","6217.26953125"
"12.3084519","client1","10308","0.15179865620543193","1661.8359375","1637.6484375"
"12.3084519","client2","9856","2.2921597087020222","1644.8828125","1595.73046875"
"13.3641089","server","19100","0.3404278094115797","5452.91796875","6217.16015625"
"13.3641089","client1","10308","0.05920483641940516","1687.4609375","1677.7265625"
"13.3641089","client2","9856","0.23681934567762064","1678.078125","1643.82421875"
"14.3918701","server","19100","0.19763832298786915","5453.05859375","6217.16015625"
"14.3918701","client1","10308","0.9121768753286269","1735.0703125","1717.35546875"
"14.3918701","client2","9856","0.8817709794843394","1735.33984375","1702.125"
"15.4243321","server","19100","0.1967384756049133","5453.19140625","6217.16015625"
"15.4243321","client1","10308","1.1652971247367943","1779.38671875","1762.3203125"
"15.4243321","client2","9856","1.1198959380587372","1770.296875","1731.60546875"
"16.439204","server","19100","0.13856428579804014","5453.31640625","6217.16015625"
