Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3612,3612.000000,59.661319,0.004120,0.020668,0.016518,0.016656,0.502837,0.000002,0.002778,0.000139,0.000086
SceneRender,3612,3612.000000,58.217248,0.004069,0.020616,0.016118,0.016270,10.618501,0.000002,0.007779,0.002940,0.003027
RenderGraphExecute,7222,7222.000000,48.412793,0.000030,0.020284,0.006704,0.007089,1.968807,0.000001,0.003523,0.000273,0.000037
Scene,3612,3612.000000,45.309106,0.004066,0.019324,0.012544,0.012388,2.028703,0.000006,0.004500,0.000562,0.000324
DiffuseIndirectAndAO,3611,3611.000000,8.736232,0.000043,0.007303,0.002419,0.002463,0.064654,0.000001,0.001964,0.000018,0.000001
LumenScreenProbeGather,3611,3611.000000,7.700393,0.000041,0.006493,0.002132,0.002257,5.250770,0.000001,0.006110,0.001454,0.000680
PostProcessing,3610,3610.000000,7.091900,0.000242,0.005044,0.001965,0.002182,0.670276,0.000003,0.002784,0.000186,0.000115
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3610,3610.000000,5.169066,0.000235,0.004275,0.001432,0.001255,5.169066,0.000235,0.004275,0.001432,0.001255
PrepareImageBasedVRS,1805,1805.000000,4.845458,0.000893,0.005042,0.002684,0.002444,0.035151,0.000001,0.001834,0.000019,0.000001
ContrastAdaptiveShading,1805,1805.000000,4.810307,0.000889,0.005038,0.002665,0.002398,4.810307,0.000889,0.005038,0.002665,0.002398
ParallelDraw,7220,7220.000000,4.638376,0.000000,0.003934,0.000642,0.000080,4.638376,0.000000,0.003934,0.000642,0.000080
RenderDeferredLighting,1805,1805.000000,3.619526,0.000891,0.004211,0.002005,0.001997,0.028520,0.000000,0.002044,0.000016,0.000000
BasePass,1805,1805.000000,3.068640,0.000269,0.004041,0.001700,0.001869,0.220091,0.000023,0.002582,0.000122,0.000023
ShadowDepths,1806,1806.000000,2.462758,0.000552,0.003605,0.001364,0.001107,0.078267,0.000005,0.002134,0.000043,0.000005
PrePass %s %s,1805,1805.000000,2.279290,0.000113,0.003543,0.001263,0.001152,0.250004,0.000020,0.002316,0.000139,0.000020
Nanite::DrawGeometry,3611,3611.000000,2.244450,0.000171,0.003029,0.000622,0.000777,0.409120,0.000009,0.002593,0.000113,0.000035
DiffuseIndirectAndAO,3610,3610.000000,1.986933,0.000070,0.003047,0.000550,0.000310,0.417937,0.000000,0.002501,0.000116,0.000076
UpdateRadianceCaches,3611,3611.000000,1.864055,0.000039,0.002975,0.000516,0.000306,1.864055,0.000039,0.002975,0.000516,0.000306
LumenReflections,1805,1805.000000,1.568996,0.000198,0.003047,0.000869,0.000946,1.568996,0.000198,0.003047,0.000869,0.000946
RenderVirtualShadowMaps,1806,1806.000000,1.563906,0.000258,0.003052,0.000866,0.000907,0.127301,0.000022,0.002313,0.000070,0.000022
ComputeVolumetricFog,1805,1805.000000,1.475794,0.000231,0.004250,0.000818,0.000881,0.002392,0.000000,0.000005,0.000001,0.000001
VolumetricFog,1805,1805.000000,1.473402,0.000230,0.004249,0.000816,0.000880,0.085402,0.000002,0.002169,0.000047,0.000002
CaptureConvolveSkyEnvMap,3610,3610.000000,1.456787,0.000008,0.003320,0.000404,0.000208,0.045311,0.000000,0.001976,0.000013,0.000000
LumenSceneLighting%s,1805,1805.000000,1.361514,0.000165,0.003030,0.000754,0.000830,0.081713,0.000009,0.002122,0.000045,0.000009
FXSystemPreRender,3610,3610.000000,1.281730,0.000000,0.002865,0.000355,0.000043,1.281589,0.000000,0.002865,0.000355,0.000043
Lights,1805,1805.000000,1.273433,0.000174,0.002788,0.000706,0.000834,0.000764,0.000000,0.000597,0.000000,0.000000
DirectLighting,1805,1805.000000,1.272670,0.000174,0.002788,0.000705,0.000834,0.124508,0.000023,0.002366,0.000069,0.000023
UnbatchedLights,1805,1805.000000,1.148161,0.000149,0.002765,0.000636,0.000810,0.000331,0.000000,0.000003,0.000000,0.000000
%s,1805,1805.000000,1.147830,0.000148,0.002765,0.000636,0.000809,0.195646,0.000028,0.002579,0.000108,0.000028
MainPass,3611,3611.000000,1.094574,0.000063,0.002678,0.000303,0.000116,0.705950,0.000039,0.002599,0.000195,0.000065
TranslucencyVolumeLighting,1805,1805.000000,0.971185,0.000130,0.002874,0.000538,0.000241,0.971185,0.000130,0.002874,0.000538,0.000241
ShadowProjectionOnOpaque,1805,1805.000000,0.952185,0.000114,0.002708,0.000528,0.000219,0.952185,0.000114,0.002708,0.000528,0.000219
VolumetricFog::LightScattering,1805,1805.000000,0.869249,0.000137,0.004148,0.000482,0.000178,0.869249,0.000137,0.004148,0.000482,0.000178
Nanite::VisBuffer,1805,1805.000000,0.808285,0.000171,0.002814,0.000448,0.000171,0.000440,0.000000,0.000003,0.000000,0.000000
HZB,1805,1805.000000,0.789099,0.000128,0.002693,0.000437,0.000128,0.000194,0.000000,0.000003,0.000000,0.000000
BeginOcclusionTests,1805,1805.000000,0.788905,0.000128,0.002693,0.000437,0.000128,0.000224,0.000000,0.000003,0.000000,0.000000
BeginOcclusionTests,1805,1805.000000,0.788681,0.000127,0.002693,0.000437,0.000127,0.000214,0.000000,0.000003,0.000000,0.000000
ViewOcclusionTests,1805,1805.000000,0.788467,0.000127,0.002693,0.000437,0.000127,0.000951,0.000000,0.000717,0.000001,0.000000
BeginOcclusionTests,1805,1805.000000,0.787516,0.000127,0.002693,0.000436,0.000127,0.020076,0.000001,0.002246,0.000011,0.000001
IndividualQueries,1805,1805.000000,0.762936,0.000123,0.002689,0.000423,0.000123,0.762936,0.000123,0.002689,0.000423,0.000123
VirtualShadowMapMarkPages,1806,1806.000000,0.708669,0.000136,0.002542,0.000392,0.000136,0.003877,0.000001,0.000005,0.000002,0.000002
ShadowDepths,1806,1806.000000,0.704792,0.000135,0.002539,0.000390,0.000135,0.029645,0.000001,0.002374,0.000016,0.000001
FVirtualShadowMapArray::BeginMarkPages,1806,1806.000000,0.675147,0.000133,0.002457,0.000374,0.000133,0.675147,0.000133,0.002457,0.000374,0.000133
DirectLighting,1805,1805.000000,0.609232,0.000058,0.002617,0.000338,0.000110,0.092416,0.000010,0.002511,0.000051,0.000010
Integrate,1805,1805.000000,0.585569,0.000084,0.002572,0.000324,0.000159,0.585569,0.000084,0.002572,0.000324,0.000159
PostPass,3610,3610.000000,0.572284,0.000055,0.002604,0.000159,0.000081,0.393055,0.000038,0.002340,0.000109,0.000038
VirtualTextureUpdate,1805,1805.000000,0.496493,0.000077,0.003111,0.000275,0.000077,0.496493,0.000077,0.003111,0.000275,0.000077
SlateUI Title = %s,1805,1805.000000,0.449262,0.000078,0.002450,0.000249,0.000102,0.426682,0.000070,0.002439,0.000236,0.000094
Capture,2025,2025.000000,0.444804,0.000000,0.002823,0.000220,0.000000,0.228579,0.000000,0.002823,0.000113,0.000000
Radiosity,1805,1805.000000,0.395960,0.000053,0.002485,0.000219,0.000078,0.395960,0.000053,0.002485,0.000219,0.000078
StochasticLighting,1805,1805.000000,0.383445,0.000066,0.002389,0.000212,0.000066,0.383445,0.000066,0.002389,0.000212,0.000066
FVirtualShadowMapArray::BuildPageAllocation,1806,1806.000000,0.360768,0.000072,0.002549,0.000200,0.000097,0.326680,0.000068,0.002439,0.000181,0.000092
