Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3626,3626.000000,59.685163,0.002871,0.022810,0.016460,0.016566,0.575288,0.000002,0.003109,0.000159,0.000065
SceneRender,3626,3626.000000,58.250941,0.002817,0.022449,0.016065,0.016302,10.509076,0.000002,0.007612,0.002898,0.003500
RenderGraphExecute,7250,7250.000000,48.461609,0.000031,0.021826,0.006684,0.005865,1.768472,0.000002,0.004907,0.000244,0.000052
Scene,3626,3626.000000,45.556760,0.002813,0.020843,0.012564,0.012283,2.054588,0.000005,0.004002,0.000567,0.000328
DiffuseIndirectAndAO,3624,3624.000000,8.679467,0.000042,0.006965,0.002395,0.002385,0.089573,0.000001,0.001847,0.000025,0.000001
LumenScreenProbeGather,3624,3624.000000,7.651079,0.000040,0.006502,0.002111,0.002162,5.251214,0.000001,0.006157,0.001449,0.000561
PostProcessing,3624,3624.000000,7.177119,0.000262,0.008569,0.001980,0.002192,0.648396,0.000003,0.002756,0.000179,0.000114
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3624,3624.000000,5.250259,0.000257,0.008561,0.001449,0.001264,5.250259,0.000257,0.008561,0.001449,0.001264
PrepareImageBasedVRS,1812,1812.000000,4.949534,0.001143,0.005089,0.002732,0.002578,0.042136,0.000001,0.001991,0.000023,0.000001
ContrastAdaptiveShading,1812,1812.000000,4.907398,0.001139,0.005087,0.002708,0.002495,4.907398,0.001139,0.005087,0.002708,0.002495
ParallelDraw,7248,7248.000000,4.657393,0.000000,0.004166,0.000643,0.000085,4.657393,0.000000,0.004166,0.000643,0.000085
RenderDeferredLighting,1812,1812.000000,3.617374,0.000879,0.009441,0.001996,0.002003,0.037860,0.000000,0.002165,0.000021,0.000000
BasePass,1812,1812.000000,3.112101,0.000274,0.004272,0.001717,0.001849,0.226981,0.000014,0.002391,0.000125,0.000038
ShadowDepths,1812,1812.000000,2.452301,0.000160,0.003678,0.001353,0.001119,0.094682,0.000007,0.002099,0.000052,0.000007
PrePass %s %s,1812,1812.000000,2.250142,0.000120,0.003514,0.001242,0.001149,0.226160,0.000019,0.002369,0.000125,0.000019
Nanite::DrawGeometry,3623,3623.000000,2.229380,0.000173,0.003083,0.000615,0.000585,0.382451,0.000028,0.002646,0.000106,0.000028
DiffuseIndirectAndAO,3624,3624.000000,1.956972,0.000071,0.003166,0.000540,0.000321,0.410620,0.000000,0.002660,0.000113,0.000067
UpdateRadianceCaches,3622,3622.000000,1.789873,0.000038,0.003275,0.000494,0.000300,1.789873,0.000038,0.003275,0.000494,0.000300
RenderVirtualShadowMaps,1811,1811.000000,1.550441,0.000261,0.003392,0.000856,0.000925,0.137051,0.000021,0.002538,0.000076,0.000021
LumenReflections,1812,1812.000000,1.546351,0.000199,0.003166,0.000853,0.000948,1.546351,0.000199,0.003166,0.000853,0.000948
ComputeVolumetricFog,1812,1812.000000,1.460779,0.000226,0.002978,0.000806,0.000866,0.002373,0.000001,0.000003,0.000001,0.000001
VolumetricFog,1812,1812.000000,1.458406,0.000225,0.002976,0.000805,0.000864,0.070008,0.000002,0.002595,0.000039,0.000002
CaptureConvolveSkyEnvMap,3624,3624.000000,1.452679,0.000008,0.003432,0.000401,0.000216,0.037213,0.000000,0.002111,0.000010,0.000000
LumenSceneLighting%s,1812,1812.000000,1.345095,0.000169,0.003031,0.000742,0.000834,0.102043,0.000010,0.002643,0.000056,0.000010
Lights,1812,1812.000000,1.287255,0.000170,0.002970,0.000710,0.000849,0.000168,0.000000,0.000002,0.000000,0.000000
DirectLighting,1812,1812.000000,1.287087,0.000170,0.002970,0.000710,0.000849,0.106535,0.000023,0.002049,0.000059,0.000023
FXSystemPreRender,3624,3624.000000,1.264742,0.000000,0.003056,0.000349,0.000077,1.264584,0.000000,0.003056,0.000349,0.000077
UnbatchedLights,1812,1812.000000,1.180551,0.000143,0.002944,0.000652,0.000794,0.000329,0.000000,0.000003,0.000000,0.000000
%s,1812,1812.000000,1.180222,0.000143,0.002943,0.000651,0.000794,0.222400,0.000029,0.002196,0.000123,0.000029
MainPass,3623,3623.000000,1.096083,0.000064,0.002723,0.000303,0.000117,0.672867,0.000040,0.002669,0.000186,0.000066
ShadowProjectionOnOpaque,1812,1812.000000,0.957822,0.000113,0.002751,0.000529,0.000219,0.957822,0.000113,0.002751,0.000529,0.000219
TranslucencyVolumeLighting,1812,1812.000000,0.938814,0.000130,0.002702,0.000518,0.000208,0.938814,0.000130,0.002702,0.000518,0.000208
VolumetricFog::LightScattering,1812,1812.000000,0.891876,0.000138,0.002872,0.000492,0.000193,0.891876,0.000138,0.002872,0.000492,0.000193
Nanite::VisBuffer,1812,1812.000000,0.816447,0.000173,0.002989,0.000451,0.000173,0.000457,0.000000,0.000003,0.000000,0.000000
HZB,1812,1812.000000,0.785499,0.000128,0.002581,0.000433,0.000128,0.002926,0.000000,0.002105,0.000002,0.000000
BeginOcclusionTests,1812,1812.000000,0.782573,0.000128,0.002581,0.000432,0.000128,0.000813,0.000000,0.000592,0.000000,0.000000
BeginOcclusionTests,1812,1812.000000,0.781759,0.000128,0.002581,0.000431,0.000128,0.000843,0.000000,0.000616,0.000000,0.000000
ViewOcclusionTests,1812,1812.000000,0.780916,0.000128,0.002581,0.000431,0.000128,0.003243,0.000000,0.000621,0.000002,0.000000
BeginOcclusionTests,1812,1812.000000,0.777673,0.000128,0.002581,0.000429,0.000128,0.017852,0.000001,0.002139,0.000010,0.000001
IndividualQueries,1812,1812.000000,0.755299,0.000122,0.002575,0.000417,0.000122,0.755299,0.000122,0.002575,0.000417,0.000122
VirtualShadowMapMarkPages,1811,1811.000000,0.707948,0.000134,0.003087,0.000391,0.000134,0.003894,0.000001,0.000005,0.000002,0.000002
ShadowDepths,1811,1811.000000,0.704054,0.000132,0.003084,0.000389,0.000132,0.043664,0.000001,0.002219,0.000024,0.000001
FVirtualShadowMapArray::BeginMarkPages,1811,1811.000000,0.660390,0.000129,0.003077,0.000365,0.000129,0.660390,0.000129,0.003077,0.000365,0.000129
Integrate,1812,1812.000000,0.609992,0.000084,0.002408,0.000337,0.000154,0.609992,0.000084,0.002408,0.000337,0.000154
DirectLighting,1812,1812.000000,0.607639,0.000061,0.002568,0.000335,0.000111,0.100994,0.000010,0.002254,0.000056,0.000010
PostPass,3623,3623.000000,0.574810,0.000055,0.002603,0.000159,0.000081,0.403892,0.000038,0.002574,0.000111,0.000038
VirtualTextureUpdate,1812,1812.000000,0.487433,0.000078,0.003019,0.000269,0.000078,0.487433,0.000078,0.003019,0.000269,0.000078
Capture,2034,2034.000000,0.462588,0.000000,0.002884,0.000227,0.000000,0.247167,0.000000,0.002884,0.000122,0.000000
StochasticLighting,1811,1811.000000,0.427935,0.000066,0.002533,0.000236,0.000066,0.427935,0.000066,0.002533,0.000236,0.000066
SlateUI Title = %s,1812,1812.000000,0.391069,0.000065,0.002659,0.000216,0.000065,0.362564,0.000057,0.002618,0.000200,0.000057
FVirtualShadowMapArray::BuildPageAllocation,1811,1811.000000,0.390656,0.000068,0.002626,0.000216,0.000094,0.348928,0.000064,0.002618,0.000193,0.000090
Bloom,1812,1812.000000,0.373734,0.000061,0.002420,0.000206,0.000061,0.373734,0.000061,0.002420,0.000206,0.000061
Offscreen,1812,1812.000000,0.357145,0.000016,0.002526,0.000197,0.000042,0.357145,0.000016,0.002526,0.000197,0.000042
Radiosity,1812,1812.000000,0.357076,0.000053,0.002667,0.000197,0.000080,0.357076,0.000053,0.002667,0.000197,0.000080
TranslucencyLightingVolume,1812,1812.000000,0.335057,0.000033,0.008235,0.000185,0.000033,0.035455,0.000001,0.001576,0.000020,0.000001
