monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes,sample_gap_count,sample_gap_ticks,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,gap_10,gap_11,gap_12,gap_13,gap_14,gap_15,gap_16,gap_17,gap_18,gap_19,gap_20,gap_21
16888369.435736001,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,4033056,4033056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.454014800,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,4033056,4033056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.475695498,0.762991607,0.000000000,0.046700239,0.000000000,0.000000000,26,0,1,0,0,0,0,0,600,3244,4038880,4038880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.488883000,0.762991607,0.000000000,0.046700239,0.000000000,0.000000000,26,0,1,0,0,0,0,0,600,3244,4038880,4038880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.509852398,1.765094697,0.000000000,0.094000250,0.000000000,0.000000000,52,0,2,0,0,0,0,0,1200,6516,4045024,4045024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.527793601,1.765094697,0.000000000,0.094000250,0.000000000,0.000000000,52,0,2,0,0,0,0,0,1200,6516,4045024,4045024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.540957499,2.486985177,0.000000000,0.094000250,0.473499298,0.000000000,78,0,2,1,0,0,0,0,1800,10096,4050976,4050976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.554646999,2.486985177,0.000000000,0.094000250,0.473499298,0.000000000,78,0,2,1,0,0,0,0,1800,10096,4050976,4050976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.575511001,3.243383020,0.000000000,0.157400966,0.473499298,0.000000000,104,0,3,1,0,0,0,0,2400,13662,4056992,4056992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.587725300,3.243383020,0.000000000,0.157400966,0.473499298,0.000000000,104,0,3,1,0,0,0,0,2400,13662,4056992,4056992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.608261801,3.903489560,0.000000000,0.212103128,0.473499298,0.000000000,130,0,4,1,0,0,0,0,3000,17206,4063008,4063008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.629660800,3.903489560,0.000000000,0.212103128,0.473499298,0.000000000,130,0,4,1,0,0,0,0,3000,17206,4063008,4063008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.644528098,4.629489034,0.000000000,0.212103128,0.926699489,0.000000000,156,0,4,2,0,0,0,0,3600,20868,4068768,4068768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.657698698,4.629489034,0.000000000,0.212103128,0.926699489,0.000000000,156,0,4,2,0,0,0,0,3600,20868,4068768,4068768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.676070102,5.341585726,0.000000000,0.212103128,0.926699489,0.000000000,182,0,4,2,0,0,0,0,4200,24634,4074656,4074656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.693396900,5.341585726,0.000000000,0.283602625,0.926699489,0.000000000,182,0,5,2,0,0,0,0,4200,24634,4074656,4074656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.710720599,6.543781608,0.000000000,0.372704118,0.926699489,0.000000000,208,0,6,2,0,0,0,0,4800,28244,4080736,4080736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.733402599,6.543781608,0.000000000,0.372704118,0.926699489,0.000000000,208,0,6,2,0,0,0,0,4800,28244,4080736,4080736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.744468499,7.215581834,0.000000000,0.372704118,1.368500292,0.000000000,234,0,6,3,0,0,0,0,5400,32172,4086688,4086688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.758790299,7.215581834,0.000000000,0.372704118,1.368500292,0.000000000,234,0,6,3,0,0,0,0,5400,32172,4086688,4086688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.778231699,8.185997605,0.000000000,0.437702984,1.368500292,0.000000000,260,0,7,3,0,0,0,0,6000,36046,4091616,4091616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.793704901,8.185997605,0.000000000,0.437702984,1.368500292,0.000000000,260,0,7,3,0,0,0,0,6000,36046,4091616,4091616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.813135099,8.901700377,0.000000000,0.502105802,1.368500292,0.000000000,286,0,8,3,0,0,0,0,6600,39916,4096800,4096800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.832816198,8.901700377,0.000000000,0.502105802,1.368500292,0.000000000,286,0,8,3,0,0,0,0,6600,39916,4096800,4096800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.846664201,9.555198252,0.000000000,0.502105802,1.882299781,0.000000000,312,0,8,4,0,0,0,0,7200,43788,4102944,4102944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.860208999,9.555198252,0.000000000,0.502105802,1.882299781,0.000000000,312,0,8,4,0,0,0,0,7200,43788,4102944,4102944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.880171198,10.573402047,0.000000000,0.556405634,1.882299781,0.000000000,338,0,9,4,0,0,0,0,7800,47604,4108832,4108832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.893959899,10.573402047,0.000000000,0.556405634,1.882299781,0.000000000,338,0,9,4,0,0,0,0,7800,47604,4108832,4108832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.913277801,11.262401938,0.000000000,0.618204474,1.882299781,0.000000000,364,0,10,4,0,0,0,0,8400,51520,4113888,4113888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.933473900,11.262401938,0.000000000,0.618204474,1.882299781,0.000000000,364,0,10,4,0,0,0,0,8400,51520,4113888,4113888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.948263198,11.910792440,0.000000000,0.618204474,2.345200628,0.000000000,390,0,10,5,0,0,0,0,9000,55410,4120224,4120224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.961063899,11.910792440,0.000000000,0.684402883,2.345200628,0.000000000,390,0,11,5,0,0,0,0,9000,55410,4120224,4120224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.982308801,12.592196465,0.000000000,0.684402883,2.345200628,0.000000000,416,0,11,5,0,0,0,0,9600,59232,4126176,4126176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888369.993940301,12.592196465,0.000000000,0.684402883,2.345200628,0.000000000,416,0,11,5,0,0,0,0,9600,59232,4126176,4126176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.014116898,14.129612595,0.000000000,0.733405352,2.345200628,0.000000000,442,0,12,5,0,0,0,0,10200,63026,4132128,4132128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.034343801,14.129612595,0.000000000,0.733405352,2.345200628,0.000000000,442,0,12,5,0,0,0,0,10200,63026,4132128,4132128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.048675999,14.770999551,0.000000000,0.733405352,2.799700946,0.000000000,468,0,12,6,0,0,0,0,10800,66987,4136032,4136032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.062601101,14.770999551,0.000000000,0.733405352,2.799700946,0.000000000,468,0,12,6,0,0,0,0,10800,66987,4136032,4136032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.079500999,14.770999551,0.000000000,0.803105533,2.799700946,0.000000000,468,0,13,6,0,0,0,0,10800,66987,4136032,4136032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.094796199,15.797294676,0.000000000,0.803105533,2.799700946,0.000000000,494,0,13,6,0,0,0,0,11400,70955,4141984,4141984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.113934599,15.797294676,0.000000000,0.863905996,2.799700946,0.000000000,494,0,14,6,0,0,0,0,11400,70955,4141984,4141984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.134750500,16.736499965,0.000000000,0.863905996,2.799700946,0.000000000,520,0,14,6,0,0,0,0,12000,74947,4147936,4147936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.149231099,17.693798989,0.000000000,0.863905996,3.121502697,0.000000000,546,0,14,7,0,0,0,0,12600,78893,4151904,4151904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.160929400,17.693798989,0.000000000,0.906605273,3.121502697,0.000000000,546,0,15,7,0,0,0,0,12600,78893,4151904,4151904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.181011699,17.693798989,0.000000000,0.906605273,3.121502697,0.000000000,546,0,15,7,0,0,0,0,12600,78893,4151904,4151904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.195267200,18.613584340,0.000000000,0.906605273,3.121502697,0.000000000,572,0,15,7,0,0,0,0,13200,82921,4157728,4157728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16888370.212745100,18.613584340,0.000000000,0.988103449,3.121502697,0.000000000,572,0,16,7,0,0,0,0,13200,82921,4157728,4157728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
