"Seconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"0.0010662","server","22856","0","5485.890625","6243.58203125"
"1.0399315","server","22856","0.9325078044285432","5486.28515625","6243.45703125"
"2.0504541","server","22856","0.9586623792481237","5486.47265625","6243.45703125"
"3.0628086","server","22856","0.9723619542363865","5496.80859375","6256.484375"
"4.0739975","server","22856","1.0970996615963644","5495.75390625","6256.484375"
"5.0844094","server","22856","1.082479333428278","5486.80078125","6243.45703125"
"6.0944582","server","22856","1.0673989217154656","5487.62109375","6248.96875"
"7.10181","server","22856","1.0392347539360134","5487.68359375","6248.96875"
"8.112272","server","22856","1.0824256627166584","5492.953125","6250.97265625"
"9.1280441","server","22856","1.1844438334149954","5487.15234375","6243.45703125"
"10.1411316","server","22856","1.079620467136353","5493.1640625","6250.97265625"
"11.1495699","server","22856","1.1620691122104347","5493.3515625","6250.97265625"
"12.1561812","server","22856","1.1020887605771958","5488.046875","6243.45703125"
"13.1621311","server","22856","1.13387853609807","5495.16015625","6256.484375"
"14.1685328","server","22856","1.1799463375310275","5488.24609375","6248.96875"
"15.1830547","server","22856","1.1705020857607902","5494.09375","6250.859375"
"16.1898649","server","22856","1.2105062106045408","5494.16796875","6250.859375"
"17.2049895","server","22856","1.2159837324403329","5494.26953125","6250.859375"
"18.2175494","server","22856","1.3270819830016969","5488.51171875","6243.34375"
"19.2258064","server","22856","1.255260315574303","5488.57421875","6243.34375"
"20.2353749","server","22856","1.315537281521759","5488.63671875","6243.34375"
"21.2474348","server","22856","1.2505435696049216","5490.01953125","6248.85546875"
"22.2614803","server","22856","1.294320619735505","5492.08203125","6248.85546875"
"23.2728844","server","22856","1.1741103284038497","5492.83203125","6248.85546875"
"24.2843862","server","22856","1.1431022663528627","5494.76953125","6250.859375"
"25.296079","server","22856","1.235552926738235","5488.95703125","6243.34375"
"26.3106962","server","22856","1.2627915237391993","5489.078125","6243.34375"
"27.3168253","server","22856","1.1647362152630312","5489.140625","6243.34375"
"28.3213875","server","22856","1.3220933457380737","5489.203125","6243.34375"
"29.3389152","server","22856","1.2591794798313598","5489.390625","6243.46875"
"30.3566159","server","22856","1.2589654306025337","5489.45703125","6243.46875"
"31.3722664","server","22856","1.2307383297699357","5489.51953125","6243.46875"
"32.3872741","server","22856","1.2161237791595079","5495.46484375","6250.984375"
"33.403713","server","22856","1.2759005976650442","5495.53125","6250.984375"
"34.4123851","server","22856","1.2857250636753013","5495.59375","6250.984375"
"35.4192495","server","22856","1.2880334233686284","5495.65625","6250.984375"
"36.4306987","server","22856","1.220402369194617","5489.8359375","6243.46875"
"37.4493413","server","22856","1.1964451516164747","5489.8984375","6243.46875"
"38.4664931","server","22856","1.228921779423681","5495.90625","6250.984375"
"39.4764635","server","22856","1.2221892839631736","5495.96875","6250.984375"
"40.4892532","server","22856","1.18793170981103","5496.03125","6250.984375"
"41.495404","server","22856","1.1957700575301438","5494.28125","6248.98046875"
"42.5070431","server","22856","1.204728049756084","5496.15625","6250.984375"
"43.5172757","server","22856","1.1909386016646069","5490.33984375","6243.46875"
"44.5242822","server","22856","1.2413028118487817","5490.44921875","6243.46875"
"45.5319567","server","22856","1.2249739375165294","5490.57421875","6243.46875"
