monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16889569.300306801,39.730180301,127.0.0.1:17951,1103851,48893,28
16889569.320917800,39.750791300,127.0.0.1:17951,1105721,48931,28
16889569.330203999,39.760077499,127.0.0.1:17951,1105759,48969,28
16889569.340535801,39.770409301,127.0.0.1:17951,1106800,49007,28
16889569.352848899,39.782722399,127.0.0.1:17951,1107585,49045,28
16889569.366871700,39.796745200,127.0.0.1:17951,1115212,49083,28
16889569.376610100,39.806483600,127.0.0.1:17951,1115250,49121,28
16889569.390214100,39.820087600,127.0.0.1:17951,1115250,49121,28
16889569.401910901,39.831784401,127.0.0.1:17951,1117316,49242,28
16889569.414981298,39.844854798,127.0.0.1:17951,1117379,49280,28
16889569.428554300,39.858427800,127.0.0.1:17951,1117379,49280,28
16889569.440812901,39.870686401,127.0.0.1:17951,1118645,49318,28
16889569.452769998,39.882643498,127.0.0.1:17951,1118645,49318,28
16889569.467549499,39.897422999,127.0.0.1:17951,1123661,49356,28
16889569.480758101,39.910631601,127.0.0.1:17951,1123947,49394,28
16889569.505873401,39.935746901,127.0.0.1:17951,1123947,49394,28
16889569.518120602,39.947994102,127.0.0.1:17951,1125995,49515,28
16889569.530909501,39.960783001,127.0.0.1:17951,1127155,49553,28
16889569.545036498,39.974909998,127.0.0.1:17951,1128122,49591,28
16889569.558529001,39.988402501,127.0.0.1:17951,1128170,49629,28
16889569.570533302,40.000406802,127.0.0.1:17951,1132477,49667,28
16889569.584624398,40.014497899,127.0.0.1:17951,1135991,49705,28
16889569.598455999,40.028329499,127.0.0.1:17951,1137112,49743,28
16889569.611370701,40.041244201,127.0.0.1:17951,1138121,49864,28
16889569.623403002,40.053276502,127.0.0.1:17951,1138159,49902,28
16889569.635616500,40.065490000,127.0.0.1:17951,1139294,49940,28
16889569.647320699,40.077194199,127.0.0.1:17951,1140305,49978,28
16889569.661677100,40.091550600,127.0.0.1:17951,1140305,49978,28
16889569.674108800,40.103982300,127.0.0.1:17951,1142467,50016,28
16889569.686295301,40.116168801,127.0.0.1:17951,1142467,50016,28
16889569.698178500,40.128052000,127.0.0.1:17951,1142467,50016,28
16889569.709058199,40.138931699,127.0.0.1:17951,1144781,50137,28
16889569.722150799,40.152024299,127.0.0.1:17951,1144828,50175,28
16889569.735255498,40.165128998,127.0.0.1:17951,1145930,50213,28
16889569.747774702,40.177648202,127.0.0.1:17951,1146926,50251,28
16889569.760458801,40.190332301,127.0.0.1:17951,1146974,50289,28
16889569.774192698,40.204066198,127.0.0.1:17951,1148206,50327,28
16889569.787264802,40.217138302,127.0.0.1:17951,1151248,50365,28
16889569.798501901,40.228375401,127.0.0.1:17951,1152481,50403,28
16889569.811366901,40.241240401,127.0.0.1:17951,1153331,50524,28
16889569.824648600,40.254522100,127.0.0.1:17951,1153384,50562,28
16889569.836376201,40.266249701,127.0.0.1:17951,1155444,50600,28
16889569.848979101,40.278852601,127.0.0.1:17951,1155444,50600,28
16889569.862597302,40.292470802,127.0.0.1:17951,1155492,50638,28
16889569.874869600,40.304743100,127.0.0.1:17951,1163383,50676,28
16889569.886512801,40.316386301,127.0.0.1:17951,1163472,50714,28
16889569.900326099,40.330199599,127.0.0.1:17951,1163472,50714,28
16889569.913636599,40.343510099,127.0.0.1:17951,1163535,50835,28
16889569.925986901,40.355860401,127.0.0.1:17951,1165755,50873,28
16889569.939189699,40.369063199,127.0.0.1:17951,1165755,50873,28
16889569.950841699,40.380715199,127.0.0.1:17951,1166977,50911,28
16889569.964074701,40.393948201,127.0.0.1:17951,1168318,50949,28
16889569.976230100,40.406103600,127.0.0.1:17951,1172701,50987,28
16889569.990056898,40.419930398,127.0.0.1:17951,1172756,51025,28
16889570.002359599,40.432233099,127.0.0.1:17951,1174939,51146,28
16889570.014592301,40.444465801,127.0.0.1:17951,1175143,51184,28
16889570.027990900,40.457864400,127.0.0.1:17951,1175219,51222,28
16889570.040767200,40.470640700,127.0.0.1:17951,1176586,51260,28
16889570.050220601,40.480094101,127.0.0.1:17951,1177477,51298,28
16889570.063347500,40.493221000,127.0.0.1:17951,1177477,51298,28
16889570.077500701,40.507374201,127.0.0.1:17951,1178790,51336,28
16889570.090910200,40.520783700,127.0.0.1:17951,1179746,51374,28
16889570.101204000,40.531077500,127.0.0.1:17951,1179746,51495,28
16889570.113667101,40.543540601,127.0.0.1:17951,1179784,51533,28
16889570.125959098,40.555832598,127.0.0.1:17951,1181972,51571,28
16889570.139148101,40.569021601,127.0.0.1:17951,1181972,51571,28
16889570.152531900,40.582405400,127.0.0.1:17951,1183491,51609,28
16889570.166587599,40.596461099,127.0.0.1:17951,1183491,51609,28
16889570.179087300,40.608960800,127.0.0.1:17951,1192224,51647,28
16889570.191383101,40.621256601,127.0.0.1:17951,1192224,51647,28
16889570.203081600,40.632955100,127.0.0.1:17951,1192507,51768,28
16889570.215547699,40.645421200,127.0.0.1:17951,1192545,51806,28
16889570.228659399,40.658532899,127.0.0.1:17951,1194859,51844,28
16889570.241872799,40.671746299,127.0.0.1:17951,1194859,51844,28
16889570.254359201,40.684232701,127.0.0.1:17951,1196110,51882,28
16889570.265447900,40.695321400,127.0.0.1:17951,1197134,51920,28
16889570.276669599,40.706543099,127.0.0.1:17951,1199325,51958,28
16889570.291174602,40.721048102,127.0.0.1:17951,1199325,51958,28
16889570.305384699,40.735258199,127.0.0.1:17951,1199403,52079,28
16889570.317667101,40.747540601,127.0.0.1:17951,1201694,52117,28
16889570.329077400,40.758950900,127.0.0.1:17951,1201732,52155,28
16889570.341844302,40.771717802,127.0.0.1:17951,1202890,52193,28
16889570.355432201,40.785305701,127.0.0.1:17951,1203935,52231,28
16889570.369022898,40.798896398,127.0.0.1:17951,1205285,52269,28
16889570.381293099,40.811166599,127.0.0.1:17951,1208392,52307,28
16889570.394906800,40.824780300,127.0.0.1:17951,1208392,52307,28
16889570.406614501,40.836488001,127.0.0.1:17951,1208445,52428,28
16889570.420196299,40.850069799,127.0.0.1:17951,1210779,52466,28
16889570.431130100,40.861003600,127.0.0.1:17951,1210843,52504,28
16889570.443547498,40.873420998,127.0.0.1:17951,1212210,52542,28
16889570.457668900,40.887542401,127.0.0.1:17951,1213421,52580,28
16889570.469758201,40.899631701,127.0.0.1:17951,1221526,52618,28
16889570.483334199,40.913207699,127.0.0.1:17951,1221581,52656,28
16889570.497058600,40.926932100,127.0.0.1:17951,1223692,52694,28
16889570.508715600,40.938589100,127.0.0.1:17951,1224126,52815,28
16889570.522721902,40.952595402,127.0.0.1:17951,1224208,52853,28
16889570.535728998,40.965602499,127.0.0.1:17951,1226575,52891,28
16889570.548282199,40.978155699,127.0.0.1:17951,1226575,52891,28
16889570.561290700,40.991164200,127.0.0.1:17951,1228043,52929,28
16889570.573647100,41.003520600,127.0.0.1:17951,1228958,52967,28
16889570.587838899,41.017712399,127.0.0.1:17951,1228996,53005,28
16889570.601386599,41.031260099,127.0.0.1:17951,1231294,53126,28
16889570.612053201,41.041926701,127.0.0.1:17951,1231332,53164,28
16889570.624916799,41.054790299,127.0.0.1:17951,1231332,53164,28
16889570.638101202,41.067974702,127.0.0.1:17951,1231409,53202,28
16889570.650479902,41.080353402,127.0.0.1:17951,1232836,53240,28
16889570.663390402,41.093263902,127.0.0.1:17951,1235205,53278,28
16889570.674812399,41.104685899,127.0.0.1:17951,1238310,53316,28
16889570.687881500,41.117755000,127.0.0.1:17951,1238403,53354,28
16889570.701406501,41.131280001,127.0.0.1:17951,1238403,53475,28
16889570.713966399,41.143839899,127.0.0.1:17951,1240073,53513,28
16889570.727860700,41.157734200,127.0.0.1:17951,1240994,53551,28
16889570.740069401,41.169942901,127.0.0.1:17951,1243340,53589,28
16889570.753814500,41.183688000,127.0.0.1:17951,1243340,53589,28
16889570.763575900,41.193449400,127.0.0.1:17951,1244871,53627,28
16889570.777313601,41.207187101,127.0.0.1:17951,1247999,53665,28
16889570.789541502,41.219415002,127.0.0.1:17951,1251511,53703,28
16889570.803524900,41.233398400,127.0.0.1:17951,1253067,53824,28
16889570.815559398,41.245432898,127.0.0.1:17951,1254048,53862,28
16889570.828668900,41.258542400,127.0.0.1:17951,1254086,53900,28
16889570.842334200,41.272207700,127.0.0.1:17951,1256556,53938,28
16889570.854889199,41.284762699,127.0.0.1:17951,1256556,53938,28
16889570.866626199,41.296499699,127.0.0.1:17951,1258022,53976,28
16889570.880552001,41.310425501,127.0.0.1:17951,1258965,54014,28
16889570.891892899,41.321766399,127.0.0.1:17951,1259003,54052,28
16889570.905541100,41.335414600,127.0.0.1:17951,1259041,54173,28
16889570.918110300,41.347983800,127.0.0.1:17951,1260462,54211,28
16889570.930835102,41.360708602,127.0.0.1:17951,1261410,54249,28
16889570.943869300,41.373742800,127.0.0.1:17951,1263781,54287,28
16889570.955455001,41.385328501,127.0.0.1:17951,1263781,54287,28
16889570.967983801,41.397857301,127.0.0.1:17951,1264074,54325,28
