Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3234,3234.000000,59.596883,0.007093,0.025543,0.018428,0.018461,0.532121,0.000004,0.002701,0.000165,0.000058
SceneRender,3234,3234.000000,58.116270,0.007065,0.024771,0.017970,0.017975,11.063379,0.000002,0.011439,0.003421,0.002486
RenderGraphExecute,6466,6466.000000,47.855407,0.000003,0.024175,0.007401,0.006962,2.130707,0.000002,0.003842,0.000330,0.000041
Scene,3234,3234.000000,44.598567,0.005457,0.023006,0.013791,0.013611,1.777425,0.000028,0.004185,0.000550,0.000322
DiffuseIndirectAndAO,3234,3234.000000,8.341173,0.000038,0.008678,0.002579,0.001915,0.087020,0.000001,0.001698,0.000027,0.000001
PostProcessing,3232,3232.000000,7.505154,0.000238,0.005441,0.002322,0.002182,0.660991,0.000003,0.002484,0.000205,0.000128
LumenScreenProbeGather,3234,3234.000000,7.211234,0.000036,0.007053,0.002230,0.001915,4.625389,0.000001,0.006632,0.001430,0.000571
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3232,3232.000000,5.379274,0.000233,0.003716,0.001664,0.001535,5.379274,0.000233,0.003716,0.001664,0.001535
PrepareImageBasedVRS,1617,1617.000000,4.432697,0.000978,0.006587,0.002741,0.002678,0.030890,0.000001,0.001579,0.000019,0.000001
ContrastAdaptiveShading,1617,1617.000000,4.401807,0.000971,0.006582,0.002722,0.002671,4.401807,0.000971,0.006582,0.002722,0.002671
RenderDeferredLighting,1616,1616.000000,3.663054,0.000958,0.004070,0.002267,0.002090,0.034581,0.000001,0.001711,0.000021,0.000001
ParallelDraw,6467,6467.000000,3.408878,0.000000,0.004857,0.000527,0.000099,3.408878,0.000000,0.004857,0.000527,0.000099
ShadowDepths,1617,1617.000000,2.655779,0.000532,0.006829,0.001642,0.001613,0.088824,0.000004,0.001822,0.000055,0.000022
Nanite::DrawGeometry,3233,3233.000000,2.470579,0.000174,0.002192,0.000764,0.000806,0.440940,0.000029,0.001801,0.000136,0.000047
BasePass,1617,1617.000000,2.301126,0.000269,0.003597,0.001423,0.001445,0.179729,0.000022,0.002306,0.000111,0.000022
UpdateRadianceCaches,3234,3234.000000,1.999249,0.000035,0.002176,0.000618,0.000337,1.999249,0.000035,0.002176,0.000618,0.000337
DiffuseIndirectAndAO,3232,3232.000000,1.966849,0.000069,0.002198,0.000609,0.000262,0.466552,0.000000,0.001836,0.000144,0.000074
PrePass %s %s,1617,1617.000000,1.730857,0.000107,0.004881,0.001070,0.001072,0.130171,0.000014,0.001882,0.000081,0.000032
CaptureConvolveSkyEnvMap,3234,3234.000000,1.690723,0.000008,0.003416,0.000523,0.000249,0.039593,0.000000,0.001568,0.000012,0.000000
RenderVirtualShadowMaps,1616,1616.000000,1.636299,0.000269,0.002225,0.001013,0.000961,0.116711,0.000022,0.001698,0.000072,0.000022
LumenReflections,1616,1616.000000,1.500297,0.000185,0.002198,0.000928,0.000917,1.500297,0.000185,0.002198,0.000928,0.000917
FXSystemPreRender,3232,3232.000000,1.494282,0.000000,0.002108,0.000462,0.000053,1.494163,0.000000,0.002108,0.000462,0.000053
ComputeVolumetricFog,1616,1616.000000,1.477789,0.000227,0.002233,0.000914,0.000937,0.002146,0.000000,0.000004,0.000001,0.000001
VolumetricFog,1616,1616.000000,1.475643,0.000226,0.002232,0.000913,0.000936,0.054337,0.000002,0.001716,0.000034,0.000002
Lights,1616,1616.000000,1.293139,0.000157,0.002956,0.000800,0.000864,0.000141,0.000000,0.000002,0.000000,0.000000
DirectLighting,1616,1616.000000,1.292997,0.000157,0.002956,0.000800,0.000864,0.117559,0.000023,0.001528,0.000073,0.000023
LumenSceneLighting%s,1617,1617.000000,1.259787,0.000165,0.002076,0.000779,0.000821,0.093584,0.000010,0.001660,0.000058,0.000010
UnbatchedLights,1616,1616.000000,1.175438,0.000132,0.002933,0.000727,0.000783,0.001915,0.000000,0.001606,0.000001,0.000000
%s,1616,1616.000000,1.173524,0.000132,0.002932,0.000726,0.000783,0.227162,0.000029,0.001950,0.000141,0.000029
TranslucencyVolumeLighting,1616,1616.000000,1.042920,0.000130,0.003755,0.000645,0.000240,1.042920,0.000130,0.003755,0.000645,0.000240
MainPass,3233,3233.000000,1.029918,0.000063,0.002054,0.000319,0.000104,0.638276,0.000040,0.001998,0.000197,0.000060
Nanite::VisBuffer,1617,1617.000000,0.952617,0.000174,0.001950,0.000589,0.000192,0.001626,0.000000,0.001257,0.000001,0.000000
ShadowProjectionOnOpaque,1616,1616.000000,0.946361,0.000102,0.002893,0.000586,0.000215,0.946361,0.000102,0.002893,0.000586,0.000215
VolumetricFog::LightScattering,1616,1616.000000,0.864743,0.000137,0.002070,0.000535,0.000176,0.864743,0.000137,0.002070,0.000535,0.000176
VirtualShadowMapMarkPages,1617,1617.000000,0.844793,0.000138,0.001962,0.000522,0.000157,0.003617,0.000001,0.000004,0.000002,0.000002
ShadowDepths,1617,1617.000000,0.841176,0.000136,0.001959,0.000520,0.000154,0.022672,0.000001,0.001586,0.000014,0.000001
FVirtualShadowMapArray::BeginMarkPages,1617,1617.000000,0.818504,0.000134,0.001955,0.000506,0.000152,0.818504,0.000134,0.001955,0.000506,0.000152
PostPass,3233,3233.000000,0.792787,0.000055,0.001955,0.000245,0.000074,0.576063,0.000038,0.001928,0.000178,0.000057
HZB,1617,1617.000000,0.702381,0.000129,0.001908,0.000434,0.000129,0.000961,0.000000,0.000795,0.000001,0.000000
BeginOcclusionTests,1617,1617.000000,0.701420,0.000129,0.001908,0.000434,0.000129,0.000204,0.000000,0.000003,0.000000,0.000000
BeginOcclusionTests,1617,1617.000000,0.701216,0.000129,0.001908,0.000434,0.000129,0.001321,0.000000,0.001116,0.000001,0.000000
ViewOcclusionTests,1617,1617.000000,0.699895,0.000129,0.001907,0.000433,0.000129,0.001307,0.000000,0.001126,0.000001,0.000000
BeginOcclusionTests,1617,1617.000000,0.698588,0.000129,0.001907,0.000432,0.000129,0.028303,0.000001,0.001609,0.000018,0.000001
IndividualQueries,1617,1617.000000,0.664340,0.000123,0.001903,0.000411,0.000123,0.664340,0.000123,0.001903,0.000411,0.000123
Integrate,1616,1616.000000,0.586595,0.000085,0.002003,0.000363,0.000124,0.586595,0.000085,0.002003,0.000363,0.000124
Capture,1818,1818.000000,0.554682,0.000000,0.003408,0.000305,0.000000,0.277781,0.000000,0.003408,0.000153,0.000000
VirtualTextureUpdate,1616,1616.000000,0.551292,0.000078,0.001904,0.000341,0.000078,0.551292,0.000078,0.001904,0.000341,0.000078
