Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,5496,5496.000000,59.262234,0.001907,0.022559,0.010783,0.010877,0.550402,0.000002,0.008417,0.000100,0.000087
SceneRender,5496,5496.000000,57.909961,0.001881,0.022361,0.010537,0.010570,13.907990,0.000028,0.011407,0.002531,0.002212
RenderGraphExecute,10990,10990.000000,44.693924,0.000001,0.016622,0.004067,0.001764,4.911424,0.000000,0.003984,0.000447,0.000040
Scene,5496,5496.000000,38.790432,0.000751,0.014098,0.007058,0.006548,3.951200,0.000011,0.005977,0.000719,0.000313
DiffuseIndirectAndAO,5494,5494.000000,5.904148,0.000036,0.005152,0.001075,0.000966,0.053179,0.000001,0.001234,0.000010,0.000001
PostProcessing,5494,5494.000000,5.899068,0.000219,0.003717,0.001074,0.000961,0.554264,0.000003,0.001362,0.000101,0.000113
LumenScreenProbeGather,5494,5494.000000,5.064772,0.000034,0.004799,0.000922,0.000804,3.022368,0.000001,0.004226,0.000550,0.000407
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,5494,5494.000000,4.298519,0.000214,0.003098,0.000782,0.000622,4.298519,0.000214,0.003098,0.000782,0.000622
PrepareImageBasedVRS,2748,2748.000000,3.262231,0.000315,0.003573,0.001187,0.000973,0.020243,0.000001,0.001187,0.000007,0.000001
ContrastAdaptiveShading,2748,2748.000000,3.241988,0.000309,0.003568,0.001180,0.000967,3.241988,0.000309,0.003568,0.001180,0.000967
LumenSceneUpdate:,5270,5270.000000,2.885173,0.000011,0.006068,0.000547,0.000011,2.885173,0.000011,0.006068,0.000547,0.000011
RenderDeferredLighting,2747,2747.000000,2.738613,0.000435,0.002679,0.000997,0.000707,0.013848,0.000000,0.000789,0.000005,0.000000
ParallelDraw,10989,10989.000000,2.573730,0.000000,0.002576,0.000234,0.000079,2.573730,0.000000,0.002576,0.000234,0.000079
ShadowDepths,2747,2747.000000,2.083278,0.000362,0.004719,0.000758,0.000495,0.092404,0.000006,0.001667,0.000034,0.000006
BasePass,2747,2747.000000,1.780595,0.000239,0.002687,0.000648,0.000486,0.122176,0.000020,0.001126,0.000044,0.000031
Nanite::DrawGeometry,5494,5494.000000,1.725631,0.000167,0.001465,0.000314,0.000259,0.363051,0.000028,0.001163,0.000066,0.000040
UpdateRadianceCaches,5494,5494.000000,1.524148,0.000033,0.001594,0.000277,0.000175,1.524148,0.000033,0.001594,0.000277,0.000175
DiffuseIndirectAndAO,5494,5494.000000,1.466253,0.000067,0.001655,0.000267,0.000227,0.400009,0.000000,0.001395,0.000073,0.000063
PrePass %s %s,2748,2748.000000,1.298690,0.000104,0.001939,0.000473,0.000326,0.112711,0.000011,0.001156,0.000041,0.000022
FXSystemPreRender,5496,5496.000000,1.215493,0.000000,0.001512,0.000221,0.000053,1.215267,0.000000,0.001512,0.000221,0.000053
CaptureConvolveSkyEnvMap,5494,5494.000000,1.195968,0.000008,0.001970,0.000218,0.000206,0.028025,0.000000,0.001024,0.000005,0.000000
RenderVirtualShadowMaps,2747,2747.000000,1.187258,0.000205,0.001495,0.000432,0.000296,0.130976,0.000021,0.001200,0.000048,0.000033
ComputeVolumetricFog,2747,2747.000000,1.184490,0.000226,0.001582,0.000431,0.000254,0.003520,0.000000,0.000007,0.000001,0.000001
VolumetricFog,2747,2747.000000,1.180970,0.000225,0.001581,0.000430,0.000253,0.048724,0.000002,0.001175,0.000018,0.000002
LumenReflections,2747,2747.000000,1.066243,0.000174,0.001655,0.000388,0.000279,1.066243,0.000174,0.001655,0.000388,0.000279
Lights,2747,2747.000000,1.031257,0.000152,0.001559,0.000375,0.000237,0.000218,0.000000,0.000002,0.000000,0.000000
DirectLighting,2747,2747.000000,1.031039,0.000152,0.001559,0.000375,0.000237,0.106513,0.000022,0.001031,0.000039,0.000022
UnbatchedLights,2747,2747.000000,0.924526,0.000129,0.001535,0.000337,0.000214,0.000523,0.000000,0.000003,0.000000,0.000000
%s,2747,2747.000000,0.924003,0.000129,0.001535,0.000336,0.000214,0.135894,0.000027,0.001193,0.000049,0.000038
LumenSceneLighting%s,2747,2747.000000,0.921091,0.000164,0.001538,0.000335,0.000233,0.065317,0.000009,0.001229,0.000024,0.000022
ShadowProjectionOnOpaque,2747,2747.000000,0.788109,0.000100,0.001499,0.000287,0.000171,0.788109,0.000100,0.001499,0.000287,0.000171
TranslucencyVolumeLighting,2747,2747.000000,0.786197,0.000114,0.001478,0.000286,0.000155,0.786197,0.000114,0.001478,0.000286,0.000155
VolumetricFog::LightScattering,2747,2747.000000,0.739508,0.000138,0.001475,0.000269,0.000152,0.739508,0.000138,0.001475,0.000269,0.000152
MainPass,5494,5494.000000,0.702696,0.000061,0.001327,0.000128,0.000100,0.392035,0.000030,0.001211,0.000071,0.000054
VirtualShadowMapMarkPages,2747,2747.000000,0.680161,0.000138,0.001364,0.000248,0.000163,0.005965,0.000001,0.000004,0.000002,0.000002
ShadowDepths,2747,2747.000000,0.674196,0.000136,0.001362,0.000245,0.000161,0.040353,0.000001,0.001186,0.000015,0.000001
Nanite::VisBuffer,2747,2747.000000,0.669974,0.000167,0.001348,0.000244,0.000179,0.000626,0.000000,0.000002,0.000000,0.000000
FVirtualShadowMapArray::BeginMarkPages,2747,2747.000000,0.633843,0.000134,0.001358,0.000231,0.000158,0.633843,0.000134,0.001358,0.000231,0.000158
HZB,2747,2747.000000,0.583156,0.000128,0.001319,0.000212,0.000128,0.000316,0.000000,0.000003,0.000000,0.000000
BeginOcclusionTests,2747,2747.000000,0.582840,0.000128,0.001319,0.000212,0.000128,0.000520,0.000000,0.000196,0.000000,0.000000
BeginOcclusionTests,2747,2747.000000,0.582320,0.000128,0.001319,0.000212,0.000128,0.000313,0.000000,0.000003,0.000000,0.000000
ViewOcclusionTests,2747,2747.000000,0.582007,0.000128,0.001319,0.000212,0.000128,0.001477,0.000000,0.000624,0.000001,0.000000
BeginOcclusionTests,2747,2747.000000,0.580530,0.000128,0.001319,0.000211,0.000128,0.016793,0.000001,0.001010,0.000006,0.000001
IndividualQueries,2747,2747.000000,0.556598,0.000124,0.001314,0.000203,0.000124,0.556598,0.000124,0.001314,0.000203,0.000124
PostPass,5494,5494.000000,0.519949,0.000044,0.001228,0.000095,0.000068,0.363741,0.000029,0.001209,0.000066,0.000052
Integrate,2747,2747.000000,0.518257,0.000082,0.001324,0.000189,0.000132,0.518257,0.000082,0.001324,0.000189,0.000132
Capture,3096,3096.000000,0.409118,0.000000,0.001942,0.000132,0.000020,0.205313,0.000000,0.001597,0.000066,0.000000
DirectLighting,2747,2747.000000,0.364382,0.000057,0.001337,0.000133,0.000083,0.070251,0.000009,0.001064,0.000026,0.000020
FVirtualShadowMapArray::BuildPageAllocation,2747,2747.000000,0.359799,0.000058,0.001300,0.000131,0.000083,0.326769,0.000054,0.001296,0.000119,0.000079
VirtualTextureUpdate,2747,2747.000000,0.358879,0.000075,0.001133,0.000131,0.000086,0.358879,0.000075,0.001133,0.000131,0.000086
