Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,5496,5496.000000,59.262234,0.001907,0.022559,0.010783,0.010877,0.550402,0.000002,0.008417,0.000100,0.000087
SceneRender,5496,5496.000000,57.909961,0.001881,0.022361,0.010537,0.010570,13.907990,0.000028,0.011407,0.002531,0.002212
RenderGraphExecute,10990,10990.000000,44.693924,0.000001,0.016622,0.004067,0.001764,4.911424,0.000000,0.003984,0.000447,0.000040
Scene,5496,5496.000000,38.790432,0.000751,0.014098,0.007058,0.006548,3.951200,0.000011,0.005977,0.000719,0.000313
FEngineLoop::Tick,2748,2748.000000,29.997288,0.006801,0.018826,0.010916,0.010445,0.027057,0.000001,0.000045,0.000010,0.000009
Frame,2748,2748.000000,29.928583,0.006778,0.018791,0.010891,0.010419,0.011438,0.000001,0.000044,0.000004,0.000004
FrameTime,5495,5495.000000,29.868777,0.000104,0.018396,0.005436,0.006571,0.164241,0.000001,0.000249,0.000030,0.000043
Tick_Engine,2748,2748.000000,16.355149,0.003495,0.014192,0.005952,0.005872,0.003994,0.000001,0.000030,0.000001,0.000001
GameEngine Tick,2748,2748.000000,16.351155,0.003494,0.014189,0.005950,0.005870,0.149361,0.000018,0.000224,0.000054,0.000053
UWorld_Tick,2748,2748.000000,12.731051,0.002764,0.011571,0.004633,0.004543,0.067282,0.000002,0.000146,0.000024,0.000023
World Tick Time,2748,2748.000000,12.632687,0.002732,0.011520,0.004597,0.004508,0.079548,0.000021,0.000129,0.000029,0.000028
Tick Time,10992,10992.000000,11.079757,0.000001,0.004544,0.001008,0.001033,0.028077,0.000000,0.000065,0.000003,0.000002
ReleaseTickGroup Block,16488,16488.000000,10.702477,0.000034,0.004114,0.000649,0.000322,0.003086,0.000000,0.000073,0.000000,0.000000
TickCompletionEvents,19236,19236.000000,10.699391,0.000001,0.004114,0.000556,0.000250,0.023403,0.000000,0.000045,0.000001,0.000001
ProcessUntilTasksComplete,19236,19236.000000,10.650297,0.000000,0.004108,0.000554,0.000249,0.188809,0.000000,0.000182,0.000010,0.000004
ExecuteTask,192226,192226.000000,10.329872,0.000000,0.002865,0.000054,0.000000,0.081523,0.000000,0.000198,0.000000,0.000000
FTickFunctionTask,169794,169794.000000,8.637814,0.000000,0.002860,0.000051,0.000000,0.120577,0.000000,0.000124,0.000001,0.000000
Frame Sync Time,2747,2747.000000,7.063495,0.000007,0.010628,0.002571,0.002260,0.030076,0.000005,0.000212,0.000011,0.000011
GameThreadWaitForTask,2273,2273.000000,7.011017,0.000012,0.010613,0.003084,0.002796,0.003424,0.000001,0.000029,0.000002,0.000002
Game thread idle time,2273,2273.000000,7.007594,0.000011,0.010611,0.003083,0.002795,7.007584,0.000011,0.010611,0.003083,0.002795
DiffuseIndirectAndAO,5494,5494.000000,5.904148,0.000036,0.005152,0.001075,0.000966,0.053179,0.000001,0.001234,0.000010,0.000001
PostProcessing,5494,5494.000000,5.899068,0.000219,0.003717,0.001074,0.000961,0.554264,0.000003,0.001362,0.000101,0.000113
TG_PostUpdateWork,2748,2748.000000,5.141814,0.000952,0.004123,0.001871,0.001849,0.005659,0.000001,0.000040,0.000002,0.000002
LumenScreenProbeGather,5494,5494.000000,5.064772,0.000034,0.004799,0.000922,0.000804,3.022368,0.000001,0.004226,0.000550,0.000407
Total Slate Tick Time,5496,5496.000000,4.585351,0.000022,0.003793,0.000834,0.001336,0.022605,0.000000,0.000039,0.000004,0.000005
Slate::Tick (Time and Widgets),2748,2748.000000,4.428581,0.001347,0.003793,0.001612,0.001470,0.000613,0.000000,0.000002,0.000000,0.000000
Slate::DrawWindows,2748,2748.000000,4.401417,0.001339,0.003774,0.001602,0.001462,0.063180,0.000015,0.000198,0.000023,0.000020
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,5494,5494.000000,4.298519,0.000214,0.003098,0.000782,0.000622,4.298519,0.000214,0.003098,0.000782,0.000622
GuLiCommanderPresentationActor,2748,2748.000000,3.499681,0.000851,0.002858,0.001274,0.001155,0.005621,0.000001,0.000032,0.000002,0.000002
GuLiCommanderPresentation_RebuildLocalInstances,2748,2748.000000,3.494061,0.000850,0.002855,0.001271,0.001153,3.046708,0.000845,0.002418,0.001109,0.001004
PrepareImageBasedVRS,2748,2748.000000,3.262231,0.000315,0.003573,0.001187,0.000973,0.020243,0.000001,0.001187,0.000007,0.000001
ContrastAdaptiveShading,2748,2748.000000,3.241988,0.000309,0.003568,0.001180,0.000967,3.241988,0.000309,0.003568,0.001180,0.000967
TG_PrePhysics,2748,2748.000000,2.940838,0.000622,0.002504,0.001070,0.001022,0.008076,0.000002,0.000154,0.000003,0.000003
LumenSceneUpdate:,5270,5270.000000,2.885173,0.000011,0.006068,0.000547,0.000011,2.885173,0.000011,0.006068,0.000547,0.000011
RenderDeferredLighting,2747,2747.000000,2.738613,0.000435,0.002679,0.000997,0.000707,0.013848,0.000000,0.000789,0.000005,0.000000
RedrawViewports,2748,2748.000000,2.679852,0.000407,0.002331,0.000975,0.000951,0.017736,0.000005,0.000046,0.000006,0.000006
FViewport_Draw,2748,2748.000000,2.662116,0.000400,0.002317,0.000969,0.000942,0.173629,0.000044,0.000219,0.000063,0.000060
ParallelDraw,10989,10989.000000,2.573730,0.000000,0.002576,0.000234,0.000079,2.573730,0.000000,0.002576,0.000234,0.000079
Draw Window And Children Time,2748,2748.000000,2.551646,0.000763,0.002349,0.000929,0.000827,0.025813,0.000006,0.000167,0.000009,0.000009
Slate::DrawWindow,2748,2748.000000,2.502534,0.000750,0.002281,0.000911,0.000812,0.031594,0.000007,0.000135,0.000011,0.000010
Slate_PaintSlowPath,2748,2748.000000,2.470940,0.000741,0.002251,0.000899,0.000802,0.052446,0.000012,0.000284,0.000019,0.000017
GT Total,29487,29487.000000,2.391051,0.000000,0.001470,0.000081,0.000000,0.126940,0.000000,0.000202,0.000004,0.000000
SViewport_OnPaint,2748,2748.000000,2.382056,0.000717,0.002163,0.000867,0.000776,0.000501,0.000000,0.000003,0.000000,0.000000
Game UI Paint,2748,2748.000000,2.381555,0.000717,0.002160,0.000867,0.000776,0.015810,0.000004,0.000031,0.000006,0.000005
Paint: Game UI,2748,2748.000000,2.292923,0.000692,0.002085,0.000834,0.000748,0.052794,0.000012,0.000167,0.000019,0.000017
SConstraintCanvas,27480,27480.000000,2.228638,0.000000,0.001917,0.000081,0.000000,0.782338,0.000001,0.000462,0.000028,0.000006
WBP_CommanderHUD_C /Engine/Transient.GameEngine_0:GameInstance_0.WBP_CommanderHUD_C_0_Paint,2748,2748.000000,2.147944,0.000655,0.001879,0.000782,0.000705,0.004637,0.000001,0.000022,0.000002,0.000001
Collision,23164,23164.000000,2.090614,0.000000,0.000441,0.000090,0.000089,2.004681,0.000000,0.000425,0.000087,0.000090
ShadowDepths,2747,2747.000000,2.083278,0.000362,0.004719,0.000758,0.000495,0.092404,0.000006,0.001667,0.000034,0.000006
