monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16862532.256011501,86.797437500,127.0.0.1:57566,44474,1055596,28
16862532.290644798,86.832070798,127.0.0.1:57566,44512,1057502,28
16862532.301926300,86.843352299,127.0.0.1:57566,44550,1057540,28
16862532.322062202,86.863488201,127.0.0.1:57566,44626,1059363,28
16862532.343825199,86.885251198,127.0.0.1:57566,44664,1059401,28
16862532.354122002,86.895548001,127.0.0.1:57566,44785,1063533,28
16862532.367967300,86.909393299,127.0.0.1:57566,44823,1063571,28
16862532.389590200,86.931016199,127.0.0.1:57566,44899,1069301,28
16862532.401812602,86.943238601,127.0.0.1:57566,44937,1069352,28
16862532.422116101,86.963542100,127.0.0.1:57566,45013,1071328,28
16862532.445427898,86.986853898,127.0.0.1:57566,45051,1071483,28
16862532.457849398,86.999275398,127.0.0.1:57566,45172,1075680,28
16862532.469267901,87.010693900,127.0.0.1:57566,45210,1075718,28
16862532.489738598,87.031164598,127.0.0.1:57566,45286,1075766,28
16862532.503295999,87.044721998,127.0.0.1:57566,45324,1077826,28
16862532.524362400,87.065788399,127.0.0.1:57566,45362,1077864,28
16862532.546854101,87.088280100,127.0.0.1:57566,45400,1079911,28
16862532.558407899,87.099833898,127.0.0.1:57566,45559,1084244,28
16862532.568976000,87.110401999,127.0.0.1:57566,45597,1084331,28
16862532.588958099,87.130384099,127.0.0.1:57566,45673,1087840,28
16862532.603328802,87.144754801,127.0.0.1:57566,45711,1089959,28
16862532.624687400,87.166113399,127.0.0.1:57566,45749,1092134,28
16862532.648380499,87.189806499,127.0.0.1:57566,45908,1092470,28
16862532.657275300,87.198701300,127.0.0.1:57566,45946,1094561,28
16862532.670517899,87.211943898,127.0.0.1:57566,45984,1094627,28
16862532.691452902,87.232878901,127.0.0.1:57566,46060,1096682,28
16862532.702922400,87.244348399,127.0.0.1:57566,46060,1096770,28
16862532.723130301,87.264556300,127.0.0.1:57566,46136,1098847,28
16862532.745533600,87.286959600,127.0.0.1:57566,46257,1098885,28
16862532.759376299,87.300802298,127.0.0.1:57566,46257,1103128,28
16862532.773814298,87.315240297,127.0.0.1:57566,46333,1103241,28
16862532.794034399,87.335460398,127.0.0.1:57566,46409,1105339,28
16862532.809677400,87.351103399,127.0.0.1:57566,46447,1105377,28
16862532.823002700,87.364428699,127.0.0.1:57566,46485,1107462,28
16862532.850972299,87.392398298,127.0.0.1:57566,46523,1107551,28
16862532.859363601,87.400789600,127.0.0.1:57566,46644,1115409,28
16862532.879291199,87.420717198,127.0.0.1:57566,46720,1115759,28
16862532.891160600,87.432586599,127.0.0.1:57566,46758,1117984,28
16862532.911032800,87.452458799,127.0.0.1:57566,46758,1118054,28
16862532.930210698,87.471636698,127.0.0.1:57566,46796,1120279,28
16862532.945330001,87.486756001,127.0.0.1:57566,46955,1124625,28
16862532.956801899,87.498227898,127.0.0.1:57566,46993,1124663,28
16862532.977448501,87.518874500,127.0.0.1:57566,47031,1126920,28
16862532.989786599,87.531212598,127.0.0.1:57566,47107,1126958,28
16862533.009903301,87.551329300,127.0.0.1:57566,47183,1127011,28
16862533.031698100,87.573124100,127.0.0.1:57566,47183,1129254,28
16862533.042909302,87.584335301,127.0.0.1:57566,47221,1131610,28
16862533.055994000,87.597420000,127.0.0.1:57566,47380,1131648,28
16862533.070574399,87.612000398,127.0.0.1:57566,47380,1131696,28
16862533.091609798,87.633035798,127.0.0.1:57566,47456,1133906,28
16862533.104299299,87.645725299,127.0.0.1:57566,47494,1133944,28
16862533.123222999,87.664648999,127.0.0.1:57566,47532,1136194,28
16862533.148450799,87.689876799,127.0.0.1:57566,47653,1136480,28
16862533.159571599,87.700997598,127.0.0.1:57566,47653,1144367,28
16862533.171507601,87.712933600,127.0.0.1:57566,47691,1144421,28
16862533.193318900,87.734744899,127.0.0.1:57566,47729,1146692,28
16862533.204620700,87.746046700,127.0.0.1:57566,47767,1146730,28
16862533.225274701,87.766700700,127.0.0.1:57566,47843,1148990,28
16862533.245300099,87.786726099,127.0.0.1:57566,47964,1149043,28
16862533.259248599,87.800674599,127.0.0.1:57566,48002,1151229,28
16862533.271659698,87.813085698,127.0.0.1:57566,48078,1151277,28
16862533.291811299,87.833237298,127.0.0.1:57566,48116,1151315,28
16862533.305703901,87.847129900,127.0.0.1:57566,48154,1153503,28
16862533.324103698,87.865529697,127.0.0.1:57566,48192,1153541,28
16862533.344832901,87.886258900,127.0.0.1:57566,48351,1155727,28
16862533.358372901,87.899798900,127.0.0.1:57566,48427,1160134,28
16862533.370397899,87.911823899,127.0.0.1:57566,48465,1160187,28
16862533.391021300,87.932447299,127.0.0.1:57566,48541,1162761,28
16862533.403914101,87.945340101,127.0.0.1:57566,48579,1162799,28
16862533.424314100,87.965740100,127.0.0.1:57566,48579,1165151,28
16862533.445637800,87.987063799,127.0.0.1:57566,48738,1165189,28
16862533.457879100,87.999305099,127.0.0.1:57566,48738,1169725,28
16862533.471723400,88.013149399,127.0.0.1:57566,48776,1173234,28
16862533.491959698,88.033385698,127.0.0.1:57566,48852,1175617,28
16862533.504999399,88.046425398,127.0.0.1:57566,48890,1175655,28
16862533.526059002,88.067485001,127.0.0.1:57566,48928,1178018,28
16862533.549458101,88.090884101,127.0.0.1:57566,49049,1178056,28
16862533.558673900,88.100099899,127.0.0.1:57566,49087,1180380,28
16862533.571652301,88.113078300,127.0.0.1:57566,49125,1180428,28
16862533.591738801,88.133164801,127.0.0.1:57566,49201,1180466,28
16862533.606777001,88.148203000,127.0.0.1:57566,49201,1182813,28
16862533.627152901,88.168578900,127.0.0.1:57566,49277,1183099,28
16862533.647118300,88.188544299,127.0.0.1:57566,49277,1185404,28
16862533.657983299,88.199409299,127.0.0.1:57566,49398,1189903,28
16862533.672462702,88.213888701,127.0.0.1:57566,49474,1189951,28
16862533.692349799,88.233775798,127.0.0.1:57566,49474,1189951,28
16862533.704602599,88.246028598,127.0.0.1:57566,49512,1192268,28
16862533.724280600,88.265706599,127.0.0.1:57566,49512,1192321,28
16862533.746717501,88.288143501,127.0.0.1:57566,49671,1194684,28
16862533.757211201,88.298637200,127.0.0.1:57566,49747,1199300,28
16862533.771671999,88.313097998,127.0.0.1:57566,49785,1202809,28
16862533.790155999,88.331581999,127.0.0.1:57566,49861,1202847,28
16862533.802938499,88.344364498,127.0.0.1:57566,49861,1205309,28
16862533.826471802,88.367897801,127.0.0.1:57566,49937,1205372,28
16862533.849064998,88.390490998,127.0.0.1:57566,50058,1207835,28
16862533.857453998,88.398879997,127.0.0.1:57566,50134,1210195,28
16862533.871610802,88.413036801,127.0.0.1:57566,50172,1210491,28
16862533.891447399,88.432873398,127.0.0.1:57566,50248,1212973,28
16862533.907958101,88.449384101,127.0.0.1:57566,50286,1213027,28
16862533.931106601,88.472532600,127.0.0.1:57566,50286,1215557,28
16862533.944940001,88.486366000,127.0.0.1:57566,50445,1220100,28
16862533.955812499,88.497238498,127.0.0.1:57566,50483,1220162,28
16862533.977247301,88.518673301,127.0.0.1:57566,50559,1220210,28
16862533.990632899,88.532058898,127.0.0.1:57566,50597,1222561,28
16862534.010864802,88.552290801,127.0.0.1:57566,50635,1224931,28
16862534.032207999,88.573633999,127.0.0.1:57566,50673,1225049,28
16862534.042357702,88.583783701,127.0.0.1:57566,50711,1227523,28
16862534.058900598,88.600326598,127.0.0.1:57566,50870,1227576,28
16862534.079895299,88.621321298,127.0.0.1:57566,50908,1229967,28
16862534.092486199,88.633912198,127.0.0.1:57566,50946,1230054,28
16862534.112460099,88.653886098,127.0.0.1:57566,51022,1232404,28
16862534.133093901,88.674519900,127.0.0.1:57566,51060,1232690,28
16862534.146187499,88.687613498,127.0.0.1:57566,51181,1234977,28
16862534.158848800,88.700274799,127.0.0.1:57566,51257,1235065,28
16862534.179610599,88.721036598,127.0.0.1:57566,51333,1235141,28
16862534.191640802,88.733066801,127.0.0.1:57566,51333,1237438,28
16862534.213420499,88.754846498,127.0.0.1:57566,51409,1239775,28
16862534.235011298,88.776437297,127.0.0.1:57566,51447,1239838,28
16862534.245427199,88.786853198,127.0.0.1:57566,51568,1242110,28
16862534.258761000,88.800186999,127.0.0.1:57566,51606,1242203,28
16862534.279573400,88.820999399,127.0.0.1:57566,51682,1244486,28
16862534.291452501,88.832878500,127.0.0.1:57566,51682,1244539,28
16862534.311251201,88.852677200,127.0.0.1:57566,51758,1244577,28
16862534.333175600,88.874601599,127.0.0.1:57566,51796,1246895,28
16862534.343878102,88.885304101,127.0.0.1:57566,51917,1249125,28
16862534.357830599,88.899256598,127.0.0.1:57566,51993,1249163,28
16862534.379600301,88.921026301,127.0.0.1:57566,52031,1251677,28
16862534.391444702,88.932870701,127.0.0.1:57566,52069,1251715,28
16862534.411577400,88.953003399,127.0.0.1:57566,52145,1251781,28
16862534.432251800,88.973677799,127.0.0.1:57566,52183,1254036,28
16862534.445649900,88.987075899,127.0.0.1:57566,52342,1256209,28
16862534.459270898,89.000696898,127.0.0.1:57566,52380,1256247,28
16862534.479228701,89.020654701,127.0.0.1:57566,52456,1256295,28
16862534.493287500,89.034713499,127.0.0.1:57566,52456,1258544,28
16862534.509994000,89.051419999,127.0.0.1:57566,52532,1258582,28
16862534.533211399,89.074637398,127.0.0.1:57566,52532,1260896,28
16862534.545895800,89.087321799,127.0.0.1:57566,52691,1263100,28
16862534.557810701,89.099236701,127.0.0.1:57566,52729,1263138,28
16862534.578915499,89.120341498,127.0.0.1:57566,52805,1263186,28
16862534.593196400,89.134622399,127.0.0.1:57566,52805,1265405,28
16862534.610778298,89.152204297,127.0.0.1:57566,52843,1265443,28
16862534.632685900,89.174111899,127.0.0.1:57566,52919,1268010,28
16862534.645386200,89.186812200,127.0.0.1:57566,53078,1270169,28
16862534.658766299,89.200192299,127.0.0.1:57566,53116,1270214,28
16862534.679708801,89.221134800,127.0.0.1:57566,53192,1272328,28
16862534.691338200,89.232764199,127.0.0.1:57566,53230,1272366,28
16862534.711154401,89.252580401,127.0.0.1:57566,53268,1272404,28
16862534.732175600,89.273601599,127.0.0.1:57566,53306,1274690,28
16862534.744541898,89.285967898,127.0.0.1:57566,53427,1276814,28
16862534.759560999,89.300986998,127.0.0.1:57566,53503,1276867,28
16862534.779793900,89.321219899,127.0.0.1:57566,53541,1278958,28
16862534.793441702,89.334867701,127.0.0.1:57566,53579,1278996,28
16862534.813028600,89.354454599,127.0.0.1:57566,53579,1281109,28
16862534.833110899,89.374536898,127.0.0.1:57566,53617,1281147,28
16862534.846739002,89.388165001,127.0.0.1:57566,53776,1283288,28
16862534.858528301,89.399954300,127.0.0.1:57566,53852,1283326,28
16862534.878384400,89.419810399,127.0.0.1:57566,53890,1283637,28
16862534.893161401,89.434587400,127.0.0.1:57566,53890,1285680,28
16862534.912328500,89.453754500,127.0.0.1:57566,53966,1285725,28
16862534.933277100,89.474703100,127.0.0.1:57566,54004,1287818,28
16862534.946879301,89.488305300,127.0.0.1:57566,54125,1289923,28
16862534.959077600,89.500503600,127.0.0.1:57566,54201,1289961,28
16862534.977000099,89.518426098,127.0.0.1:57566,54239,1290009,28
16862534.994044699,89.535470698,127.0.0.1:57566,54277,1292154,28
16862535.012300700,89.553726699,127.0.0.1:57566,54315,1294254,28
16862535.032905400,89.574331399,127.0.0.1:57566,54391,1294292,28
16862535.045636501,89.587062500,127.0.0.1:57566,54512,1296333,28
16862535.058675099,89.600101098,127.0.0.1:57566,54588,1296371,28
16862535.078690100,89.620116100,127.0.0.1:57566,54588,1296419,28
16862535.091763001,89.633189000,127.0.0.1:57566,54626,1298433,28
16862535.111931801,89.653357800,127.0.0.1:57566,54664,1298542,28
16862535.131332301,89.672758300,127.0.0.1:57566,54740,1300944,28
16862535.143922601,89.685348600,127.0.0.1:57566,54861,1302992,28
16862535.158831298,89.700257298,127.0.0.1:57566,54937,1303043,28
16862535.178371198,89.719797198,127.0.0.1:57566,54937,1305061,28
16862535.191528901,89.732954901,127.0.0.1:57566,55013,1305099,28
16862535.212402798,89.753828797,127.0.0.1:57566,55089,1307184,28
16862535.233415101,89.774841100,127.0.0.1:57566,55127,1307273,28
16862535.246832401,89.788258400,127.0.0.1:57566,55248,1309315,28
16862535.260265999,89.801691998,127.0.0.1:57566,55324,1309434,28
16862535.280470099,89.821896099,127.0.0.1:57566,55400,1311485,28
16862535.293383598,89.834809598,127.0.0.1:57566,55438,1311547,28
16862535.312878300,89.854304299,127.0.0.1:57566,55514,1313591,28
16862535.333861001,89.875287000,127.0.0.1:57566,55552,1313653,28
16862535.346005201,89.887431201,127.0.0.1:57566,55673,1315653,28
16862535.362415999,89.903841998,127.0.0.1:57566,55711,1315801,28
16862535.381866101,89.923292100,127.0.0.1:57566,55787,1318119,28
16862535.393944900,89.935370900,127.0.0.1:57566,55787,1318220,28
16862535.414531600,89.955957599,127.0.0.1:57566,55863,1320321,28
16862535.433507800,89.974933799,127.0.0.1:57566,55901,1320366,28
16862535.447984401,89.989410400,127.0.0.1:57566,56022,1322377,28
16862535.460764300,90.002190299,127.0.0.1:57566,56098,1322415,28
16862535.481758401,90.023184400,127.0.0.1:57566,56136,1324420,28
16862535.494030099,90.035456099,127.0.0.1:57566,56174,1324458,28
16862535.513906300,90.055332299,127.0.0.1:57566,56250,1326465,28
16862535.534340199,90.075766198,127.0.0.1:57566,56288,1326503,28
16862535.545795102,90.087221101,127.0.0.1:57566,56409,1328520,28
16862535.560807001,90.102233000,127.0.0.1:57566,56447,1328558,28
16862535.579508901,90.120934900,127.0.0.1:57566,56523,1328606,28
16862535.593657002,90.135083001,127.0.0.1:57566,56523,1330622,28
16862535.612969100,90.154395100,127.0.0.1:57566,56561,1330660,28
16862535.634833001,90.176259000,127.0.0.1:57566,56599,1333042,28
16862535.646971598,90.188397598,127.0.0.1:57566,56758,1334998,28
16862535.658734702,90.200160701,127.0.0.1:57566,56796,1335043,28
16862535.679057099,90.220483098,127.0.0.1:57566,56872,1335097,28
16862535.693196598,90.234622598,127.0.0.1:57566,56872,1337079,28
16862535.712952901,90.254378900,127.0.0.1:57566,56948,1339150,28
16862535.733055901,90.274481900,127.0.0.1:57566,56948,1339150,28
16862535.747183599,90.288609598,127.0.0.1:57566,57107,1341151,28
16862535.758861601,90.300287601,127.0.0.1:57566,57107,1341151,28
16862535.779810000,90.321235999,127.0.0.1:57566,57145,1343142,28
16862535.791354101,90.332780100,127.0.0.1:57566,57145,1343142,28
16862535.812260900,90.353686899,127.0.0.1:57566,57183,1345105,28
16862535.833150700,90.374576699,127.0.0.1:57566,57221,1345158,28
16862535.845844802,90.387270801,127.0.0.1:57566,57342,1347148,28
16862535.859844901,90.401270900,127.0.0.1:57566,57418,1347186,28
16862535.881676801,90.423102800,127.0.0.1:57566,57418,1349498,28
16862535.893266000,90.434691999,127.0.0.1:57566,57494,1349536,28
16862535.912090398,90.453516398,127.0.0.1:57566,57532,1351528,28
16862535.932833001,90.474259000,127.0.0.1:57566,57608,1351566,28
16862535.946248099,90.487674098,127.0.0.1:57566,57767,1353575,28
16862535.961511899,90.502937898,127.0.0.1:57566,57805,1353613,28
16862535.979703698,90.521129698,127.0.0.1:57566,57881,1355586,28
16862535.992327299,90.533753298,127.0.0.1:57566,57919,1355624,28
