monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes,sample_gap_count,sample_gap_ticks,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,gap_10,gap_11,gap_12,gap_13,gap_14,gap_15,gap_16,gap_17,gap_18,gap_19,gap_20,gap_21
16862532.256011501,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,2011008,2011008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16862532.290644798,0.846091658,0.000000000,0.000000000,0.000000000,0.000000000,13,0,0,0,0,0,0,0,300,1643,2013888,2013888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16862532.301926300,0.846091658,0.000000000,0.000000000,0.000000000,0.000000000,13,0,0,0,0,0,0,0,300,1643,2013888,2013888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16862532.322062202,1.267388463,0.000000000,0.000000000,0.000000000,0.000000000,26,0,0,0,0,0,0,0,600,3258,2016928,2016928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16862532.343825199,1.267388463,0.000000000,0.000000000,0.000000000,0.000000000,26,0,0,0,0,0,0,0,600,3258,2016928,2016928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16862532.354122002,1.678992063,0.000000000,0.064000487,0.520002097,0.000000000,39,0,1,1,0,0,0,0,900,5037,2019840,2019840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16862532.367967300,1.678992063,0.000000000,0.064000487,0.520002097,0.000000000,39,0,1,1,0,0,0,0,900,5037,2019840,2019840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16862532.389590200,2.107795328,0.000000000,0.064000487,0.520002097,0.000000000,52,0,1,1,0,0,0,0,1200,6819,2022784,2022784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16862532.401812602,2.107795328,0.000000000,0.064000487,0.520002097,0.000000000,52,0,1,1,0,0,0,0,1200,6819,2022784,2022784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16862532.422116101,2.476088703,0.000000000,0.064000487,0.520002097,0.000000000,65,0,1,1,0,0,0,0,1500,8602,2025824,2025824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
