Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3656,3656.000000,59.682356,0.008175,0.019795,0.016324,0.016509,0.507530,0.000002,0.002725,0.000139,0.000085
SceneRender,3656,3656.000000,58.159138,0.008149,0.019580,0.015908,0.016116,10.582757,0.000002,0.007718,0.002895,0.002925
RenderGraphExecute,7310,7310.000000,48.460475,0.000027,0.018755,0.006629,0.007499,1.875114,0.000002,0.002809,0.000257,0.000030
Scene,3656,3656.000000,45.308562,0.006780,0.017718,0.012393,0.012083,2.079878,0.000016,0.005236,0.000569,0.000333
FEngineLoop::Tick,1828,1828.000000,29.998331,0.006883,0.020261,0.016410,0.016613,0.017959,0.000001,0.000162,0.000010,0.000010
Frame,1828,1828.000000,29.954272,0.006882,0.020227,0.016386,0.016587,0.007031,0.000001,0.000009,0.000004,0.000004
FrameTime,3655,3655.000000,29.915241,0.000106,0.019916,0.008185,0.006909,0.104253,0.000001,0.000132,0.000029,0.000006
Frame Sync Time,1828,1828.000000,15.188673,0.002140,0.012670,0.008309,0.008521,0.020167,0.000003,0.000038,0.000011,0.000011
GameThreadWaitForTask,1828,1828.000000,15.151958,0.002104,0.012650,0.008289,0.008496,0.002668,0.000000,0.000010,0.000001,0.000001
Game thread idle time,1828,1828.000000,15.149290,0.002103,0.012649,0.008287,0.008494,15.149290,0.002103,0.012649,0.008287,0.008494
Tick_Engine,1827,1827.000000,10.625711,0.004275,0.008356,0.005816,0.005759,0.002296,0.000001,0.000013,0.000001,0.000001
GameEngine Tick,1827,1827.000000,10.623415,0.004273,0.008355,0.005815,0.005758,0.098725,0.000039,0.000203,0.000054,0.000053
DiffuseIndirectAndAO,3656,3656.000000,8.679751,0.000043,0.007625,0.002374,0.002111,0.057689,0.000001,0.002090,0.000016,0.000001
UWorld_Tick,1827,1827.000000,8.219236,0.003317,0.006958,0.004499,0.004457,0.042740,0.000016,0.000043,0.000023,0.000023
World Tick Time,1827,1827.000000,8.156263,0.003282,0.006917,0.004464,0.004421,0.049907,0.000020,0.000054,0.000027,0.000027
LumenScreenProbeGather,3656,3656.000000,7.698201,0.000041,0.006297,0.002106,0.002063,5.199619,0.000001,0.005968,0.001422,0.000453
PostProcessing,3654,3654.000000,7.181772,0.000271,0.004769,0.001965,0.002225,0.662700,0.000003,0.002281,0.000181,0.000118
Tick Time,7308,7308.000000,6.614892,0.000004,0.002920,0.000905,0.001256,0.017317,0.000000,0.000021,0.000002,0.000002
ReleaseTickGroup Block,10962,10962.000000,6.375750,0.000033,0.002548,0.000582,0.000313,0.001903,0.000000,0.000004,0.000000,0.000000
TickCompletionEvents,12789,12789.000000,6.373847,0.000012,0.002548,0.000498,0.000242,0.016345,0.000000,0.000025,0.000001,0.000001
ProcessUntilTasksComplete,12789,12789.000000,6.340693,0.000011,0.002544,0.000496,0.000241,0.134970,0.000002,0.000248,0.000011,0.000004
ExecuteTask,126203,126203.000000,5.833142,0.000000,0.002381,0.000046,0.000000,0.058135,0.000000,0.000103,0.000000,0.000000
FTickFunctionTask,111567,111567.000000,5.398625,0.000000,0.002380,0.000048,0.000000,0.073557,0.000000,0.000116,0.000001,0.000000
