Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3261,3261.000000,59.660089,0.001193,0.024703,0.018295,0.018291,0.489895,0.000002,0.002589,0.000150,0.000054
SceneRender,3261,3261.000000,58.178954,0.001167,0.024659,0.017841,0.018015,11.210370,0.000032,0.011742,0.003438,0.003107
RenderGraphExecute,6520,6520.000000,47.799571,0.000034,0.022851,0.007331,0.001877,2.303850,0.000011,0.003785,0.000353,0.000049
Scene,3261,3261.000000,44.506371,0.000164,0.021712,0.013648,0.013441,1.888357,0.000010,0.004892,0.000579,0.000306
DiffuseIndirectAndAO,3258,3258.000000,8.344243,0.000036,0.009898,0.002561,0.001730,0.072922,0.000001,0.002316,0.000022,0.000001
PostProcessing,3259,3259.000000,7.435496,0.000215,0.005332,0.002282,0.002076,0.699278,0.000003,0.001896,0.000215,0.000137
LumenScreenProbeGather,3258,3258.000000,7.164288,0.000035,0.007058,0.002199,0.001667,4.581080,0.000001,0.006733,0.001406,0.000647
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3259,3259.000000,5.338708,0.000209,0.003804,0.001638,0.001553,5.338708,0.000209,0.003804,0.001638,0.001553
PrepareImageBasedVRS,1630,1630.000000,4.362669,0.000182,0.005250,0.002676,0.002639,0.033175,0.000001,0.001727,0.000020,0.000001
ContrastAdaptiveShading,1630,1630.000000,4.329494,0.000178,0.005244,0.002656,0.002583,4.329494,0.000178,0.005244,0.002656,0.002583
RenderDeferredLighting,1629,1629.000000,3.654790,0.000846,0.006410,0.002244,0.002082,0.035682,0.000001,0.001387,0.000022,0.000001
ParallelDraw,6517,6517.000000,3.445255,0.000000,0.003579,0.000529,0.000073,3.445255,0.000000,0.003579,0.000529,0.000073
ShadowDepths,1629,1629.000000,2.631021,0.000478,0.006649,0.001615,0.001538,0.106294,0.000008,0.001943,0.000065,0.000008
BasePass,1629,1629.000000,2.370136,0.000263,0.003688,0.001455,0.001439,0.168483,0.000022,0.001633,0.000103,0.000022
Nanite::DrawGeometry,3258,3258.000000,2.339835,0.000173,0.002138,0.000718,0.000788,0.490954,0.000028,0.001918,0.000151,0.000047
DiffuseIndirectAndAO,3258,3258.000000,2.035313,0.000071,0.002195,0.000625,0.000264,0.527294,0.000000,0.001874,0.000162,0.000076
UpdateRadianceCaches,3258,3258.000000,1.979726,0.000033,0.002232,0.000608,0.000322,1.979726,0.000033,0.002232,0.000608,0.000322
PrePass %s %s,1630,1630.000000,1.723269,0.000095,0.003366,0.001057,0.001086,0.138853,0.000010,0.001707,0.000085,0.000027
RenderVirtualShadowMaps,1629,1629.000000,1.673617,0.000268,0.002185,0.001027,0.001043,0.115893,0.000021,0.001921,0.000071,0.000021
CaptureConvolveSkyEnvMap,3258,3258.000000,1.626289,0.000008,0.003108,0.000499,0.000227,0.038662,0.000000,0.001545,0.000012,0.000000
LumenReflections,1629,1629.000000,1.508020,0.000192,0.002195,0.000926,0.000941,1.508020,0.000192,0.002195,0.000926,0.000941
FXSystemPreRender,3260,3260.000000,1.495981,0.000000,0.001937,0.000459,0.000059,1.495856,0.000000,0.001937,0.000459,0.000059
ComputeVolumetricFog,1629,1629.000000,1.456759,0.000230,0.002361,0.000894,0.000919,0.002208,0.000000,0.000003,0.000001,0.000001
VolumetricFog,1629,1629.000000,1.454551,0.000229,0.002359,0.000893,0.000918,0.085611,0.000002,0.001533,0.000053,0.000002
LumenSceneLighting%s,1629,1629.000000,1.296053,0.000162,0.002126,0.000796,0.000836,0.102860,0.000010,0.001629,0.000063,0.000010
Lights,1629,1629.000000,1.225461,0.000154,0.004843,0.000752,0.000817,0.001133,0.000000,0.000989,0.000001,0.000000
DirectLighting,1629,1629.000000,1.224329,0.000154,0.004843,0.000752,0.000817,0.125882,0.000023,0.001679,0.000077,0.000023
TranslucencyVolumeLighting,1629,1629.000000,1.107033,0.000130,0.004888,0.000680,0.000755,1.107033,0.000130,0.004888,0.000680,0.000755
UnbatchedLights,1629,1629.000000,1.098446,0.000130,0.004819,0.000674,0.000272,0.000315,0.000000,0.000003,0.000000,0.000000
%s,1629,1629.000000,1.098131,0.000130,0.004819,0.000674,0.000272,0.186804,0.000028,0.004687,0.000115,0.000028
MainPass,3258,3258.000000,0.928606,0.000063,0.001831,0.000285,0.000099,0.574886,0.000039,0.001739,0.000176,0.000056
VirtualShadowMapMarkPages,1629,1629.000000,0.917460,0.000137,0.001910,0.000563,0.000155,0.003603,0.000001,0.000011,0.000002,0.000002
ShadowDepths,1629,1629.000000,0.913857,0.000136,0.001907,0.000561,0.000154,0.022610,0.000001,0.001664,0.000014,0.000001
ShadowProjectionOnOpaque,1629,1629.000000,0.911328,0.000101,0.002056,0.000559,0.000200,0.911328,0.000101,0.002056,0.000559,0.000200
FVirtualShadowMapArray::BeginMarkPages,1629,1629.000000,0.891247,0.000133,0.001902,0.000547,0.000151,0.891247,0.000133,0.001902,0.000547,0.000151
VolumetricFog::LightScattering,1629,1629.000000,0.822428,0.000140,0.002251,0.000505,0.000161,0.822428,0.000140,0.002251,0.000505,0.000161
Nanite::VisBuffer,1629,1629.000000,0.782543,0.000173,0.001953,0.000480,0.000191,0.000431,0.000000,0.000003,0.000000,0.000000
PostPass,3258,3258.000000,0.739243,0.000055,0.001783,0.000227,0.000073,0.525109,0.000038,0.001765,0.000161,0.000055
HZB,1629,1629.000000,0.727966,0.000129,0.001883,0.000447,0.000129,0.001281,0.000000,0.001126,0.000001,0.000000
BeginOcclusionTests,1629,1629.000000,0.726685,0.000129,0.001883,0.000446,0.000129,0.000186,0.000000,0.000003,0.000000,0.000000
BeginOcclusionTests,1629,1629.000000,0.726499,0.000129,0.001883,0.000446,0.000129,0.001504,0.000000,0.001306,0.000001,0.000000
ViewOcclusionTests,1629,1629.000000,0.724995,0.000129,0.001883,0.000445,0.000129,0.000200,0.000000,0.000002,0.000000,0.000000
BeginOcclusionTests,1629,1629.000000,0.724795,0.000129,0.001883,0.000445,0.000129,0.040467,0.000001,0.001473,0.000025,0.000001
IndividualQueries,1629,1629.000000,0.679982,0.000124,0.001878,0.000417,0.000124,0.679982,0.000124,0.001878,0.000417,0.000124
Integrate,1629,1629.000000,0.603482,0.000084,0.002020,0.000370,0.000143,0.603482,0.000084,0.002020,0.000370,0.000143
RayTracingScene,1629,1629.000000,0.529366,0.000063,0.001857,0.000325,0.000081,0.529366,0.000063,0.001857,0.000325,0.000081
DirectLighting,1629,1629.000000,0.528513,0.000060,0.002001,0.000324,0.000119,0.086779,0.000010,0.001747,0.000053,0.000010
Capture,1836,1836.000000,0.510409,0.000000,0.003096,0.000278,0.000000,0.271986,0.000000,0.002086,0.000148,0.000000
NaniteBasePass,1629,1629.000000,0.462730,0.000048,0.001858,0.000284,0.000048,0.002323,0.000001,0.000003,0.000001,0.000001
Nanite::EmitDepthTargets,1629,1629.000000,0.460407,0.000046,0.001857,0.000283,0.000046,0.460407,0.000046,0.001857,0.000283,0.000046
VirtualTextureUpdate,1630,1630.000000,0.456197,0.000078,0.001801,0.000280,0.000078,0.456197,0.000078,0.001801,0.000280,0.000078
SlateUI Title = %s,1630,1630.000000,0.455961,0.000078,0.001769,0.000280,0.000095,0.431869,0.000070,0.001760,0.000265,0.000087
FVirtualShadowMapArray::BuildPageAllocation,1629,1629.000000,0.416682,0.000064,0.001839,0.000256,0.000082,0.368612,0.000059,0.001833,0.000226,0.000077
Bloom,1630,1630.000000,0.383625,0.000060,0.001765,0.000235,0.000060,0.383625,0.000060,0.001765,0.000235,0.000060
LumenSceneUpdate:,3148,3148.000000,0.368741,0.000011,0.001830,0.000117,0.000030,0.368741,0.000011,0.001830,0.000117,0.000030
Radiosity,1629,1629.000000,0.366022,0.000052,0.001756,0.000225,0.000069,0.366022,0.000052,0.001756,0.000225,0.000069
TranslucencyLightingVolume,1629,1629.000000,0.356976,0.000033,0.001773,0.000219,0.000050,0.043547,0.000001,0.001673,0.000027,0.000001
RenderVirtualShadowMaps,1629,1629.000000,0.345972,0.000048,0.004507,0.000212,0.000048,0.001816,0.000000,0.000642,0.000001,0.000000
Batched,1629,1629.000000,0.344156,0.000047,0.004506,0.000211,0.000047,0.074959,0.000006,0.003936,0.000046,0.000006
MotionBlur,1630,1630.000000,0.341630,0.000050,0.001783,0.000210,0.000050,0.280828,0.000035,0.001761,0.000172,0.000035
StochasticLighting,1629,1629.000000,0.334631,0.000066,0.001810,0.000205,0.000066,0.334631,0.000066,0.001810,0.000205,0.000066
BuildCardUpdateContext,1629,1629.000000,0.298658,0.000011,0.001867,0.000183,0.000030,0.298658,0.000011,0.001867,0.000183,0.000030
