"Seconds","QpcSeconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"3.76E-05","111247.8836639","server","48272","0","5538.3515625","6278.4765625"
"3.76E-05","111247.8836639","client1","48580","0","8.7109375","17.734375"
"3.76E-05","111247.8836639","client2","49116","0","21.74609375","22.75"
"1.0326257","111248.9162611","server","48272","0.39342889967451694","5538.609375","6278.4765625"
"1.0326257","111248.9162611","client1","48580","1.755298167778614","521.59765625","543.66796875"
"1.0326257","111248.9162611","client2","49116","1.7704300485353262","531.95703125","530.5390625"
"2.0633618","111249.9469897","server","48272","0.28802231725463","5503.4296875","6239.6015625"
"2.0633618","111249.9469897","client1","48580","0.8640669517638899","598.6171875","579.7890625"
"2.0633618","111249.9469897","client2","49116","0.8640669517638899","596.98046875","565.55078125"
"3.0873686","111250.9709687","server","48272","0.27465637923498165","5503.69140625","6239.6015625"
"3.0873686","111250.9709687","client1","48580","0.8697452009107752","757.1328125","623.921875"
"3.0873686","111250.9709687","client2","49116","0.9307799518518822","665.265625","607"
"4.1136008","111251.9971801","server","48272","0.18270718849009027","5504.0703125","6239.6015625"
"4.1136008","111251.9971801","client1","48580","0.9439871405321331","722.02734375","777.23046875"
"4.1136008","111251.9971801","client2","49116","0.9135359424504513","772.82421875","767.9453125"
"5.1520507","111253.0356212","server","48272","0.28588283363501693","5504.3828125","6239.6015625"
"5.1520507","111253.0356212","client1","48580","0.49653334262924","963.19140625","1096.15625"
"5.1520507","111253.0356212","client2","49116","0.49653334262924","1080.5546875","1085.92578125"
"6.1902665","111254.0738079","server","48272","0.2558475800503133","5504.6328125","6239.6015625"
"6.1902665","111254.0738079","client1","48580","0.015049857650018428","963.19140625","1096.15625"
"6.1902665","111254.0738079","client2","49116","0","1080.55859375","1085.92578125"
"7.2266896","111255.1102064","server","48272","0.3165936768487696","5497.00390625","6231.6015625"
"7.2266896","111255.1102064","client1","48580","0.015075889373750933","963.22265625","1096.171875"
"7.2266896","111255.1102064","client2","49116","0","1080.734375","1085.92578125"
"8.2514682","111256.1349776","server","48272","0.30494391666648774","5497.31640625","6231.6015625"
"8.2514682","111256.1349776","client1","48580","0","963.2265625","1096.171875"
"8.2514682","111256.1349776","client2","49116","7.349148391662355","1193.2265625","1199.5703125"
"9.2770406","111257.1605223","server","48272","0.24376631040382912","5497.578125","6231.6015625"
"9.2770406","111257.1605223","client1","48580","6.825456691307216","1074.62109375","1207.4453125"
"9.2770406","111257.1605223","client2","49116","0.9903006360155558","1198.48046875","1208.91015625"
"10.3173258","111258.2007896","server","48272","0.2853784712115485","5497.890625","6231.6015625"
"10.3173258","111258.2007896","client1","48580","1.0063346090091447","1141.05078125","1447.02734375"
"10.3173258","111258.2007896","client2","49116","1.1865736434585439","1772.28125","1947.3671875"
"11.3586846","111259.2421197","server","48272","0.22506651885978204","5498.203125","6231.6015625"
