Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3580,3580.000000,59.639745,0.001017,0.020690,0.016659,0.016914,0.508965,0.000002,0.003166,0.000142,0.000066
SceneRender,3580,3580.000000,58.079526,0.000991,0.020615,0.016223,0.016452,10.373694,0.000002,0.007854,0.002898,0.002659
RenderGraphExecute,7158,7158.000000,48.635620,0.000024,0.019373,0.006795,0.002760,1.890835,0.000003,0.003481,0.000264,0.000038
Scene,3579,3579.000000,45.361358,0.000815,0.018339,0.012674,0.012498,2.134264,0.000002,0.004388,0.000596,0.000312
FEngineLoop::Tick,1790,1790.000000,29.998387,0.003835,0.020744,0.016759,0.016986,0.018107,0.000001,0.000029,0.000010,0.000010
Frame,1790,1790.000000,29.954343,0.003834,0.020720,0.016734,0.016967,0.007200,0.000000,0.000053,0.000004,0.000004
FrameTime,3579,3579.000000,29.915900,0.000101,0.020440,0.008359,0.003799,0.105992,0.000001,0.000114,0.000030,0.000005
Frame Sync Time,1790,1790.000000,15.042654,0.000595,0.013210,0.008404,0.008623,0.020536,0.000003,0.000308,0.000011,0.000012
GameThreadWaitForTask,1790,1790.000000,15.005382,0.000591,0.013193,0.008383,0.008610,0.002073,0.000000,0.000004,0.000001,0.000001
Game thread idle time,1790,1790.000000,15.003309,0.000590,0.013192,0.008382,0.008610,15.003309,0.000590,0.013192,0.008382,0.008610
Tick_Engine,1789,1789.000000,10.732637,0.004439,0.009010,0.005999,0.005962,0.002141,0.000001,0.000005,0.000001,0.000001
GameEngine Tick,1789,1789.000000,10.730496,0.004437,0.009008,0.005998,0.005961,0.099141,0.000039,0.000243,0.000055,0.000054
DiffuseIndirectAndAO,3578,3578.000000,8.651801,0.000042,0.007434,0.002418,0.002469,0.064214,0.000001,0.002085,0.000018,0.000001
UWorld_Tick,1789,1789.000000,8.320984,0.003267,0.007163,0.004651,0.004605,0.041906,0.000016,0.000055,0.000023,0.000023
World Tick Time,1789,1789.000000,8.258801,0.003240,0.007119,0.004616,0.004572,0.049587,0.000020,0.000071,0.000028,0.000027
LumenScreenProbeGather,3578,3578.000000,7.675460,0.000040,0.006633,0.002145,0.002171,5.208638,0.000001,0.005882,0.001456,0.000922
PostProcessing,3578,3578.000000,7.205159,0.000262,0.005054,0.002014,0.002198,0.641780,0.000003,0.002724,0.000179,0.000140
Tick Time,7156,7156.000000,6.695329,0.000004,0.003248,0.000936,0.001265,0.018106,0.000000,0.000025,0.000003,0.000002
ReleaseTickGroup Block,10734,10734.000000,6.451379,0.000035,0.002738,0.000601,0.000308,0.002060,0.000000,0.000110,0.000000,0.000000
TickCompletionEvents,12523,12523.000000,6.449319,0.000001,0.002738,0.000515,0.000250,0.015920,0.000000,0.000040,0.000001,0.000001
ProcessUntilTasksComplete,12523,12523.000000,6.416795,0.000000,0.002735,0.000512,0.000249,0.136952,0.000000,0.000075,0.000011,0.000006
ExecuteTask,123592,123592.000000,5.912221,0.000000,0.002578,0.000048,0.000000,0.058611,0.000000,0.000051,0.000000,0.000001
FTickFunctionTask,109249,109249.000000,5.484790,0.000000,0.002577,0.000050,0.000000,0.076490,0.000000,0.000052,0.000001,0.000001
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3578,3578.000000,5.277214,0.000255,0.004001,0.001475,0.001239,5.277214,0.000255,0.004001,0.001475,0.001239
PrepareImageBasedVRS,1788,1788.000000,4.965839,0.001000,0.005164,0.002777,0.002788,0.035473,0.000001,0.001869,0.000020,0.000001
ContrastAdaptiveShading,1788,1788.000000,4.930366,0.000995,0.005154,0.002757,0.002718,4.930366,0.000995,0.005154,0.002757,0.002718
ParallelDraw,7153,7153.000000,4.720582,0.000000,0.003855,0.000660,0.000117,4.720582,0.000000,0.003855,0.000660,0.000117
RenderDeferredLighting,1789,1789.000000,3.626989,0.000884,0.004267,0.002027,0.002011,0.019729,0.000000,0.002014,0.000011,0.000000
Total Slate Tick Time,3578,3578.000000,3.000533,0.000010,0.002809,0.000839,0.001296,0.014696,0.000000,0.000025,0.000004,0.000004
BasePass,1788,1788.000000,2.974356,0.000269,0.003984,0.001664,0.001545,0.197416,0.000023,0.002725,0.000110,0.000023
Slate::Tick (Time and Widgets),1789,1789.000000,2.956182,0.001304,0.002809,0.001652,0.001593,0.000423,0.000000,0.000003,0.000000,0.000000
Slate::DrawWindows,1789,1789.000000,2.938336,0.001297,0.002799,0.001642,0.001570,0.041044,0.000015,0.000045,0.000023,0.000022
TG_PostUpdateWork,1789,1789.000000,2.862714,0.001174,0.002745,0.001600,0.001539,0.003485,0.000001,0.000017,0.000002,0.000002
GuLiCommanderPresentationActor,1789,1789.000000,2.597324,0.001062,0.002574,0.001452,0.001398,0.003309,0.000001,0.000020,0.000002,0.000002
GuLiCommanderPresentation_RebuildLocalInstances,1789,1789.000000,2.594015,0.001061,0.002573,0.001450,0.001397,2.287620,0.000925,0.002270,0.001279,0.001237
ShadowDepths,1789,1789.000000,2.447056,0.000696,0.003666,0.001368,0.001116,0.099115,0.000006,0.002462,0.000055,0.000006
PrePass %s %s,1788,1788.000000,2.392530,0.000117,0.003626,0.001338,0.001145,0.173350,0.000020,0.002251,0.000097,0.000020
TG_PrePhysics,1789,1789.000000,2.193193,0.000797,0.002228,0.001226,0.001202,0.004860,0.000002,0.000007,0.000003,0.000003
Nanite::DrawGeometry,3577,3577.000000,2.165367,0.000173,0.002938,0.000605,0.000285,0.390131,0.000028,0.002718,0.000109,0.000028
DiffuseIndirectAndAO,3578,3578.000000,1.967762,0.000072,0.003067,0.000550,0.000314,0.412542,0.000000,0.002635,0.000115,0.000067
RedrawViewports,1789,1789.000000,1.788175,0.000747,0.001481,0.001000,0.000985,0.011834,0.000004,0.000022,0.000007,0.000006
FViewport_Draw,1789,1789.000000,1.776341,0.000743,0.001472,0.000993,0.000979,0.113919,0.000041,0.000226,0.000064,0.000062
UpdateRadianceCaches,3578,3578.000000,1.744652,0.000038,0.002990,0.000488,0.000307,1.744652,0.000038,0.002990,0.000488,0.000307
Draw Window And Children Time,1789,1789.000000,1.683131,0.000734,0.001689,0.000941,0.000888,0.007468,0.000003,0.000030,0.000004,0.000004
Slate::DrawWindow,1789,1789.000000,1.671586,0.000730,0.001686,0.000934,0.000884,0.020931,0.000007,0.000030,0.000012,0.000011
Slate_PaintSlowPath,1789,1789.000000,1.650655,0.000723,0.001671,0.000923,0.000866,0.033275,0.000012,0.000059,0.000019,0.000018
