Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3612,3612.000000,59.683039,0.003832,0.020749,0.016524,0.016648,0.547296,0.000003,0.003012,0.000152,0.000064
SceneRender,3612,3612.000000,58.325205,0.003806,0.020700,0.016148,0.016263,10.511328,0.000001,0.007764,0.002910,0.003098
RenderGraphExecute,7222,7222.000000,48.481855,0.000033,0.020090,0.006713,0.003072,1.771014,0.000001,0.003119,0.000245,0.000033
Scene,3612,3612.000000,45.591191,0.002711,0.017967,0.012622,0.012419,2.024744,0.000027,0.003980,0.000561,0.000306
DiffuseIndirectAndAO,3610,3610.000000,8.769042,0.000043,0.007287,0.002429,0.002421,0.067318,0.000001,0.002173,0.000019,0.000001
LumenScreenProbeGather,3610,3610.000000,7.702768,0.000041,0.006464,0.002134,0.002182,5.275038,0.000001,0.005965,0.001461,0.000574
PostProcessing,3610,3610.000000,7.061550,0.000272,0.005456,0.001956,0.002210,0.674029,0.000002,0.002800,0.000187,0.000115
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3610,3610.000000,5.154875,0.000266,0.004449,0.001428,0.001238,5.154875,0.000266,0.004449,0.001428,0.001238
PrepareImageBasedVRS,1806,1806.000000,4.959494,0.001158,0.005309,0.002746,0.002521,0.045284,0.000000,0.002015,0.000025,0.000000
ContrastAdaptiveShading,1806,1806.000000,4.914210,0.001153,0.005303,0.002721,0.002453,4.914210,0.001153,0.005303,0.002721,0.002453
ParallelDraw,7222,7222.000000,4.704846,0.000000,0.004042,0.000651,0.000123,4.704846,0.000000,0.004042,0.000651,0.000123
RenderDeferredLighting,1805,1805.000000,3.612525,0.000898,0.004236,0.002001,0.002011,0.024144,0.000001,0.002166,0.000013,0.000001
BasePass,1805,1805.000000,3.133004,0.000272,0.004148,0.001736,0.001877,0.208095,0.000023,0.002298,0.000115,0.000023
ShadowDepths,1805,1805.000000,2.445419,0.000712,0.003669,0.001355,0.001130,0.090373,0.000007,0.002457,0.000050,0.000007
PrePass %s %s,1806,1806.000000,2.266837,0.000116,0.003802,0.001255,0.001158,0.233038,0.000020,0.002251,0.000129,0.000020
Nanite::DrawGeometry,3611,3611.000000,2.202537,0.000172,0.003002,0.000610,0.000544,0.382949,0.000028,0.002502,0.000106,0.000028
DiffuseIndirectAndAO,3610,3610.000000,2.027736,0.000071,0.003143,0.000562,0.000319,0.451620,0.000000,0.002403,0.000125,0.000073
UpdateRadianceCaches,3610,3610.000000,1.807345,0.000039,0.003218,0.000501,0.000328,1.807345,0.000039,0.003218,0.000501,0.000328
LumenReflections,1805,1805.000000,1.576116,0.000199,0.003143,0.000873,0.000942,1.576116,0.000199,0.003143,0.000873,0.000942
RenderVirtualShadowMaps,1805,1805.000000,1.547423,0.000260,0.003035,0.000857,0.000905,0.127370,0.000022,0.002291,0.000071,0.000022
ComputeVolumetricFog,1805,1805.000000,1.462942,0.000226,0.003033,0.000810,0.000878,0.002344,0.000001,0.000003,0.000001,0.000001
VolumetricFog,1805,1805.000000,1.460598,0.000225,0.003032,0.000809,0.000877,0.070156,0.000002,0.002498,0.000039,0.000002
CaptureConvolveSkyEnvMap,3610,3610.000000,1.452591,0.000008,0.003422,0.000402,0.000215,0.034874,0.000000,0.002215,0.000010,0.000000
LumenSceneLighting%s,1805,1805.000000,1.355210,0.000169,0.002957,0.000751,0.000845,0.085932,0.000010,0.002047,0.000048,0.000010
FXSystemPreRender,3610,3610.000000,1.264633,0.000000,0.002839,0.000350,0.000100,1.264518,0.000000,0.002839,0.000350,0.000100
Lights,1805,1805.000000,1.251187,0.000169,0.002950,0.000693,0.000843,0.001147,0.000000,0.000625,0.000001,0.000000
DirectLighting,1805,1805.000000,1.250039,0.000169,0.002950,0.000693,0.000843,0.120027,0.000023,0.002207,0.000066,0.000023
UnbatchedLights,1805,1805.000000,1.130012,0.000143,0.002924,0.000626,0.000789,0.000288,0.000000,0.000003,0.000000,0.000000
%s,1805,1805.000000,1.129724,0.000143,0.002924,0.000626,0.000789,0.199671,0.000027,0.002203,0.000111,0.000049
MainPass,3611,3611.000000,1.076176,0.000063,0.002865,0.000298,0.000120,0.680699,0.000040,0.002677,0.000189,0.000067
TranslucencyVolumeLighting,1805,1805.000000,0.998956,0.000132,0.002850,0.000553,0.000626,0.998956,0.000132,0.002850,0.000553,0.000626
ShadowProjectionOnOpaque,1805,1805.000000,0.930054,0.000113,0.002885,0.000515,0.000225,0.930054,0.000113,0.002885,0.000515,0.000225
VolumetricFog::LightScattering,1805,1805.000000,0.879743,0.000137,0.002816,0.000487,0.000164,0.879743,0.000137,0.002816,0.000487,0.000164
HZB,1805,1805.000000,0.794262,0.000128,0.002784,0.000440,0.000128,0.001167,0.000000,0.001004,0.000001,0.000000
BeginOcclusionTests,1805,1805.000000,0.793095,0.000128,0.002784,0.000439,0.000128,0.000225,0.000000,0.000002,0.000000,0.000000
BeginOcclusionTests,1805,1805.000000,0.792870,0.000128,0.002784,0.000439,0.000128,0.000247,0.000000,0.000003,0.000000,0.000000
ViewOcclusionTests,1805,1805.000000,0.792624,0.000128,0.002784,0.000439,0.000128,0.001435,0.000000,0.000613,0.000001,0.000000
BeginOcclusionTests,1805,1805.000000,0.791189,0.000128,0.002784,0.000438,0.000128,0.017474,0.000001,0.002132,0.000010,0.000001
Nanite::VisBuffer,1806,1806.000000,0.782898,0.000173,0.002955,0.000433,0.000173,0.000415,0.000000,0.000003,0.000000,0.000000
