Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3612,3612.000000,59.683039,0.003832,0.020749,0.016524,0.016648,0.547296,0.000003,0.003012,0.000152,0.000064
SceneRender,3612,3612.000000,58.325205,0.003806,0.020700,0.016148,0.016263,10.511328,0.000001,0.007764,0.002910,0.003098
RenderGraphExecute,7222,7222.000000,48.481855,0.000033,0.020090,0.006713,0.003072,1.771014,0.000001,0.003119,0.000245,0.000033
Scene,3612,3612.000000,45.591191,0.002711,0.017967,0.012622,0.012419,2.024744,0.000027,0.003980,0.000561,0.000306
FEngineLoop::Tick,1806,1806.000000,29.998559,0.009325,0.020603,0.016610,0.016730,0.016198,0.000001,0.000018,0.000009,0.000009
Frame,1806,1806.000000,29.957732,0.009307,0.020583,0.016588,0.016710,0.006675,0.000001,0.000014,0.000004,0.000003
FrameTime,3611,3611.000000,29.921201,0.000096,0.020267,0.008286,0.009061,0.096028,0.000001,0.000162,0.000027,0.000016
Frame Sync Time,1806,1806.000000,15.991823,0.001749,0.013117,0.008855,0.008983,0.018728,0.000003,0.000207,0.000010,0.000009
GameThreadWaitForTask,1806,1806.000000,15.957068,0.001745,0.013100,0.008836,0.008971,0.002013,0.000000,0.000019,0.000001,0.000001
Game thread idle time,1806,1806.000000,15.955055,0.001744,0.013099,0.008834,0.008970,15.955055,0.001744,0.013099,0.008834,0.008970
Tick_Engine,1805,1805.000000,10.030428,0.004339,0.007688,0.005557,0.005489,0.002298,0.000001,0.000024,0.000001,0.000001
GameEngine Tick,1805,1805.000000,10.028130,0.004338,0.007687,0.005556,0.005488,0.092603,0.000038,0.000168,0.000051,0.000051
DiffuseIndirectAndAO,3610,3610.000000,8.769042,0.000043,0.007287,0.002429,0.002421,0.067318,0.000001,0.002173,0.000019,0.000001
UWorld_Tick,1805,1805.000000,7.815518,0.003221,0.006086,0.004330,0.004292,0.039890,0.000016,0.000058,0.000022,0.000022
World Tick Time,1805,1805.000000,7.755984,0.003191,0.006043,0.004297,0.004257,0.046593,0.000020,0.000053,0.000026,0.000026
LumenScreenProbeGather,3610,3610.000000,7.702768,0.000041,0.006464,0.002134,0.002182,5.275038,0.000001,0.005965,0.001461,0.000574
PostProcessing,3610,3610.000000,7.061550,0.000272,0.005456,0.001956,0.002210,0.674029,0.000002,0.002800,0.000187,0.000115
Tick Time,7220,7220.000000,6.274158,0.000004,0.002737,0.000869,0.001287,0.016816,0.000000,0.000026,0.000002,0.000002
ReleaseTickGroup Block,10830,10830.000000,6.075912,0.000036,0.002420,0.000561,0.000301,0.001687,0.000000,0.000005,0.000000,0.000000
TickCompletionEvents,12635,12635.000000,6.074226,0.000012,0.002420,0.000481,0.000231,0.013288,0.000000,0.000036,0.000001,0.000001
ProcessUntilTasksComplete,12635,12635.000000,6.046265,0.000010,0.002417,0.000479,0.000229,0.121023,0.000002,0.000101,0.000010,0.000005
ExecuteTask,124685,124685.000000,5.522540,0.000000,0.002239,0.000044,0.000000,0.049846,0.000000,0.000042,0.000000,0.000000
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3610,3610.000000,5.154875,0.000266,0.004449,0.001428,0.001238,5.154875,0.000266,0.004449,0.001428,0.001238
FTickFunctionTask,110225,110225.000000,5.129757,0.000000,0.002239,0.000047,0.000000,0.068452,0.000000,0.000085,0.000001,0.000000
PrepareImageBasedVRS,1806,1806.000000,4.959494,0.001158,0.005309,0.002746,0.002521,0.045284,0.000000,0.002015,0.000025,0.000000
ContrastAdaptiveShading,1806,1806.000000,4.914210,0.001153,0.005303,0.002721,0.002453,4.914210,0.001153,0.005303,0.002721,0.002453
ParallelDraw,7222,7222.000000,4.704846,0.000000,0.004042,0.000651,0.000123,4.704846,0.000000,0.004042,0.000651,0.000123
RenderDeferredLighting,1805,1805.000000,3.612525,0.000898,0.004236,0.002001,0.002011,0.024144,0.000001,0.002166,0.000013,0.000001
BasePass,1805,1805.000000,3.133004,0.000272,0.004148,0.001736,0.001877,0.208095,0.000023,0.002298,0.000115,0.000023
Total Slate Tick Time,3610,3610.000000,2.790147,0.000018,0.002476,0.000773,0.001296,0.013890,0.000000,0.000111,0.000004,0.000004
Slate::Tick (Time and Widgets),1805,1805.000000,2.695635,0.001310,0.002476,0.001493,0.001416,0.000414,0.000000,0.000001,0.000000,0.000000
Slate::DrawWindows,1805,1805.000000,2.678842,0.001303,0.002464,0.001484,0.001408,0.036906,0.000013,0.000132,0.000020,0.000019
TG_PostUpdateWork,1805,1805.000000,2.656707,0.001174,0.002426,0.001472,0.001427,0.003388,0.000001,0.000020,0.000002,0.000002
ShadowDepths,1805,1805.000000,2.445419,0.000712,0.003669,0.001355,0.001130,0.090373,0.000007,0.002457,0.000050,0.000007
GuLiCommanderPresentationActor,1805,1805.000000,2.410971,0.001064,0.002237,0.001336,0.001301,0.003418,0.000001,0.000047,0.000002,0.000002
GuLiCommanderPresentation_RebuildLocalInstances,1805,1805.000000,2.407553,0.001063,0.002236,0.001334,0.001300,2.120468,0.000928,0.001991,0.001175,0.001154
PrePass %s %s,1806,1806.000000,2.266837,0.000116,0.003802,0.001255,0.001158,0.233038,0.000020,0.002251,0.000129,0.000020
Nanite::DrawGeometry,3611,3611.000000,2.202537,0.000172,0.003002,0.000610,0.000544,0.382949,0.000028,0.002502,0.000106,0.000028
TG_PrePhysics,1805,1805.000000,2.083253,0.000879,0.001649,0.001154,0.001112,0.004733,0.000002,0.000033,0.000003,0.000003
