monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16826594.306019399,41.573963098,127.0.0.1:18122,795013,32911,28
16826594.328801699,41.596745398,127.0.0.1:18122,795368,33032,28
16826594.348136701,41.616080400,127.0.0.1:18122,795368,33032,28
16826594.370470401,41.638414100,127.0.0.1:18122,795368,33032,28
16826594.391772300,41.659715999,127.0.0.1:18122,795368,33032,28
16826594.410978001,41.678921700,127.0.0.1:18122,795368,33032,28
16826594.435594901,41.703538600,127.0.0.1:18122,795368,33153,28
16826594.452845901,41.720789600,127.0.0.1:18122,795368,33153,28
16826594.475615501,41.743559200,127.0.0.1:18122,795368,33153,28
16826594.496701300,41.764644999,127.0.0.1:18122,795368,33153,28
16826594.515031099,41.782974798,127.0.0.1:18122,796605,33191,28
16826594.539504599,41.807448298,127.0.0.1:18122,797571,33312,28
16826594.555251300,41.823194999,127.0.0.1:18122,797571,33312,28
16826594.579544600,41.847488299,127.0.0.1:18122,797571,33312,28
16826594.599608000,41.867551699,127.0.0.1:18122,797571,33312,28
16826594.618870299,41.886813998,127.0.0.1:18122,797571,33312,28
16826594.640572999,41.908516698,127.0.0.1:18122,797571,33433,28
16826594.660219599,41.928163297,127.0.0.1:18122,797571,33433,28
16826594.683172200,41.951115899,127.0.0.1:18122,797571,33433,28
16826594.699599002,41.967542700,127.0.0.1:18122,800911,33471,28
16826594.723833699,41.991777398,127.0.0.1:18122,801950,33509,28
16826594.740658902,42.008602601,127.0.0.1:18122,801950,33630,28
16826594.764111601,42.032055300,127.0.0.1:18122,801950,33630,28
16826594.783875301,42.051819000,127.0.0.1:18122,801950,33630,28
16826594.804541599,42.072485298,127.0.0.1:18122,801950,33630,28
16826594.831487101,42.099430799,127.0.0.1:18122,801950,33630,28
16826594.844786100,42.112729799,127.0.0.1:18122,801950,33751,28
16826594.867799599,42.135743298,127.0.0.1:18122,801950,33751,28
16826594.884903599,42.152847297,127.0.0.1:18122,801950,33751,28
16826594.909031600,42.176975299,127.0.0.1:18122,801950,33751,28
16826594.926815201,42.194758900,127.0.0.1:18122,803285,33789,28
16826594.949160900,42.217104599,127.0.0.1:18122,804193,33910,28
16826594.967504799,42.235448498,127.0.0.1:18122,804193,33910,28
16826594.987801298,42.255744997,127.0.0.1:18122,804193,33910,28
16826595.011073001,42.279016700,127.0.0.1:18122,804193,33910,28
16826595.030710101,42.298653800,127.0.0.1:18122,807634,34031,28
16826595.052823499,42.320767198,127.0.0.1:18122,808881,34069,28
16826595.069938499,42.337882198,127.0.0.1:18122,808881,34069,28
16826595.093178999,42.361122698,127.0.0.1:18122,808881,34069,28
16826595.113578901,42.381522600,127.0.0.1:18122,808881,34069,28
16826595.133931398,42.401875097,127.0.0.1:18122,808881,34190,28
16826595.156856101,42.424799800,127.0.0.1:18122,816890,34228,28
16826595.174265102,42.442208800,127.0.0.1:18122,816890,34228,28
16826595.198623899,42.466567598,127.0.0.1:18122,816890,34228,28
16826595.216816600,42.484760299,127.0.0.1:18122,816890,34228,28
16826595.239634700,42.507578399,127.0.0.1:18122,816890,34349,28
