TimerId,ParentId,TimerName,Count,Inc.Time,Exc.Time,NumFrames
7895,4294967295,GuLiCommanderPresentation_RebuildLocalInstances,4121,5.1527503,4.5251635,4121
8138,7895,UInstancedStaticMeshComponent::BatchUpdateInstancesTransforms,8242,0.6275868,0.6275868,4121
