Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3300,3300.000000,59.688117,0.001322,0.025273,0.018087,0.018257,0.471302,0.000003,0.002642,0.000143,0.000070
SceneRender,3300,3300.000000,58.254481,0.001294,0.025223,0.017653,0.017730,11.171895,0.000001,0.011167,0.003385,0.002426
RenderGraphExecute,6598,6598.000000,47.879031,0.000035,0.022766,0.007257,0.002905,2.180670,0.000002,0.003729,0.000331,0.000040
Scene,3299,3299.000000,44.686083,0.000628,0.021292,0.013545,0.013360,1.783354,0.000001,0.004170,0.000541,0.000296
FEngineLoop::Tick,1650,1650.000000,29.998419,0.002360,0.026288,0.018181,0.018070,0.016681,0.000002,0.000059,0.000010,0.000009
Frame,1650,1650.000000,29.956835,0.002358,0.026266,0.018156,0.018055,0.006787,0.000001,0.000036,0.000004,0.000004
FrameTime,3299,3299.000000,29.921409,0.000096,0.025948,0.009070,0.002446,0.100062,0.000001,0.000197,0.000030,0.000017
Frame Sync Time,1649,1649.000000,15.951155,0.000010,0.018276,0.009673,0.009789,0.019129,0.000007,0.000058,0.000012,0.000011
GameThreadWaitForTask,1647,1647.000000,15.916143,0.000154,0.018257,0.009664,0.009663,0.002846,0.000000,0.000036,0.000002,0.000002
Game thread idle time,1647,1647.000000,15.913297,0.000152,0.018255,0.009662,0.009661,15.913297,0.000152,0.018255,0.009662,0.009661
Tick_Engine,1649,1649.000000,10.072462,0.003602,0.012464,0.006108,0.005840,0.002479,0.000001,0.000023,0.000002,0.000001
GameEngine Tick,1649,1649.000000,10.069983,0.003601,0.012463,0.006107,0.005839,0.092632,0.000039,0.000144,0.000056,0.000055
DiffuseIndirectAndAO,3298,3298.000000,8.365252,0.000043,0.008459,0.002536,0.002296,0.076034,0.000001,0.001630,0.000023,0.000001
UWorld_Tick,1649,1649.000000,7.850295,0.002875,0.010176,0.004761,0.004498,0.040801,0.000017,0.000175,0.000025,0.000024
World Tick Time,1649,1649.000000,7.789582,0.002841,0.010147,0.004724,0.004464,0.050773,0.000022,0.000245,0.000031,0.000029
PostProcessing,3298,3298.000000,7.630587,0.000285,0.005391,0.002314,0.002090,0.705114,0.000003,0.002950,0.000214,0.000122
LumenScreenProbeGather,3298,3298.000000,7.152947,0.000041,0.006952,0.002169,0.002030,4.482413,0.000001,0.006482,0.001359,0.000492
Tick Time,6596,6596.000000,6.708920,0.000003,0.004577,0.001017,0.000950,0.017094,0.000000,0.000052,0.000003,0.000002
ReleaseTickGroup Block,9894,9894.000000,6.463704,0.000036,0.004117,0.000653,0.000283,0.001868,0.000000,0.000010,0.000000,0.000000
TickCompletionEvents,11543,11543.000000,6.461836,0.000001,0.004117,0.000560,0.000250,0.015800,0.000000,0.000143,0.000001,0.000002
ProcessUntilTasksComplete,11543,11543.000000,6.429979,0.000000,0.004110,0.000557,0.000249,0.118244,0.000000,0.000186,0.000010,0.000004
ExecuteTask,115222,115222.000000,6.201712,0.000000,0.002885,0.000054,0.000000,0.051227,0.000000,0.000144,0.000000,0.000000
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3298,3298.000000,5.471546,0.000279,0.004440,0.001659,0.001540,5.471546,0.000279,0.004440,0.001659,0.001540
FTickFunctionTask,101852,101852.000000,5.221861,0.000000,0.002884,0.000051,0.000000,0.075884,0.000000,0.000138,0.000001,0.000000
PrepareImageBasedVRS,1648,1648.000000,4.315035,0.000909,0.005494,0.002618,0.002484,0.026643,0.000001,0.001547,0.000016,0.000001
