Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,5142,5142.000000,58.668236,0.000758,0.023294,0.011410,0.011685,0.636461,0.000002,0.005753,0.000124,0.000060
SceneRender,5142,5142.000000,56.999876,0.000733,0.022523,0.011085,0.011298,15.052804,0.000031,0.012247,0.002927,0.002376
RenderGraphExecute,10281,10281.000000,42.899035,0.000029,0.016361,0.004173,0.003494,6.085706,0.000011,0.010211,0.000592,0.000011
Scene,5140,5140.000000,35.912175,0.003094,0.013599,0.006987,0.006489,5.565407,0.000026,0.007692,0.001083,0.000336
FEngineLoop::Tick,2570,2570.000000,29.997396,0.008525,0.019082,0.011672,0.011404,0.026265,0.000002,0.000095,0.000010,0.000009
Frame,2570,2570.000000,29.930541,0.008501,0.019057,0.011646,0.011380,0.012071,0.000001,0.000050,0.000005,0.000005
FrameTime,5139,5139.000000,29.871107,0.000100,0.018620,0.005813,0.008144,0.169161,0.000001,0.000236,0.000033,0.000046
Tick_Engine,2570,2570.000000,17.019299,0.003984,0.012545,0.006622,0.006232,0.004186,0.000000,0.000062,0.000002,0.000002
GameEngine Tick,2570,2570.000000,17.015112,0.003983,0.012543,0.006621,0.006231,0.149254,0.000024,0.002047,0.000058,0.000065
UWorld_Tick,2570,2570.000000,13.119962,0.003142,0.010433,0.005105,0.004689,0.064600,0.000002,0.000140,0.000025,0.000025
World Tick Time,2570,2570.000000,13.025204,0.003107,0.010402,0.005068,0.004654,0.080591,0.000018,0.000188,0.000031,0.000030
Tick Time,10279,10279.000000,11.478635,0.000003,0.004997,0.001117,0.001163,0.028145,0.000000,0.000227,0.000003,0.000002
ReleaseTickGroup Block,15420,15420.000000,11.070740,0.000038,0.004551,0.000718,0.000311,0.003120,0.000000,0.000063,0.000000,0.000000
TickCompletionEvents,17990,17990.000000,11.067620,0.000001,0.004551,0.000615,0.000277,0.026501,0.000000,0.000124,0.000001,0.000001
ProcessUntilTasksComplete,17990,17990.000000,11.012928,0.000000,0.004545,0.000612,0.000276,0.209514,0.000000,0.000218,0.000012,0.000005
ExecuteTask,179404,179404.000000,10.613394,0.000000,0.002401,0.000059,0.000000,0.091093,0.000000,0.000140,0.000001,0.000000
FTickFunctionTask,158602,158602.000000,8.867107,0.000000,0.002400,0.000056,0.000000,0.129216,0.000000,0.000241,0.000001,0.000000
Frame Sync Time,2570,2570.000000,5.871722,0.000007,0.011371,0.002285,0.002188,0.028820,0.000003,0.000212,0.000011,0.000011
GameThreadWaitForTask,2035,2035.000000,5.822320,0.000014,0.011346,0.002861,0.002647,0.002396,0.000001,0.000025,0.000001,0.000001
Game thread idle time,2035,2035.000000,5.819924,0.000013,0.011345,0.002860,0.002646,5.819923,0.000011,0.011345,0.002860,0.002644
TG_PostUpdateWork,2570,2570.000000,5.581310,0.001142,0.004562,0.002172,0.001937,0.007073,0.000001,0.000068,0.000003,0.000002
Total Slate Tick Time,5140,5140.000000,5.189177,0.000012,0.002844,0.001010,0.001371,0.025314,0.000000,0.000052,0.000005,0.000006
Slate::Tick (Time and Widgets),2570,2570.000000,5.116502,0.001394,0.002845,0.001991,0.001951,0.000716,0.000000,0.000002,0.000000,0.000000
