monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes,sample_gap_count,sample_gap_ticks,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,gap_10,gap_11,gap_12,gap_13,gap_14,gap_15,gap_16,gap_17,gap_18,gap_19,gap_20,gap_21
16871513.433073498,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,2015552,2015552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.461858101,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,2015552,2015552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.479633201,0.380001962,0.000000000,0.000000000,0.000000000,0.000000000,13,0,0,0,0,0,0,0,300,1679,2018528,2018528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.493555501,0.380001962,0.000000000,0.054299831,0.000000000,0.000000000,13,0,1,0,0,0,0,0,300,1679,2018528,2018528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.513954300,0.795207918,0.000000000,0.054299831,0.000000000,0.000000000,26,0,1,0,0,0,0,0,600,3302,2021568,2021568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.533570498,0.795207918,0.000000000,0.054299831,0.000000000,0.000000000,26,0,1,0,0,0,0,0,600,3302,2021568,2021568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.547959100,1.190707088,0.000000000,0.054299831,0.450000167,0.000000000,39,0,1,1,0,0,0,0,900,5077,2024576,2024576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.565407299,1.190707088,0.000000000,0.054299831,0.450000167,0.000000000,39,0,1,1,0,0,0,0,900,5077,2024576,2024576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.578661900,1.568507403,0.000000000,0.054299831,0.450000167,0.000000000,52,0,1,1,0,0,0,0,1200,6896,2027616,2027616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.598680701,1.568507403,0.000000000,0.098399818,0.450000167,0.000000000,52,0,2,1,0,0,0,0,1200,6896,2027616,2027616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.618873298,1.953415573,0.000000000,0.098399818,0.450000167,0.000000000,65,0,2,1,0,0,0,0,1500,8669,2030528,2030528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.632955901,2.374816686,0.000000000,0.098399818,0.919800252,0.000000000,78,0,2,2,0,0,0,0,1800,10518,2033408,2033408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.645891499,2.374816686,0.000000000,0.098399818,0.919800252,0.000000000,78,0,2,2,0,0,0,0,1800,10518,2033408,2033408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.668676399,2.952020615,0.000000000,0.098399818,0.919800252,0.000000000,91,0,2,2,0,0,0,0,2100,12477,2036384,2036384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.679762099,2.952020615,0.000000000,0.098399818,0.919800252,0.000000000,91,0,2,2,0,0,0,0,2100,12477,2036384,2036384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.702162400,3.331121057,0.000000000,0.150699168,0.919800252,0.000000000,104,0,3,2,0,0,0,0,2400,14303,2039424,2039424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.719716199,3.331121057,0.000000000,0.150699168,0.919800252,0.000000000,104,0,3,2,0,0,0,0,2400,14303,2039424,2039424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.731155299,3.860715777,0.000000000,0.150699168,1.332301646,0.000000000,117,0,3,3,0,0,0,0,2700,16269,2042432,2042432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.746182200,3.860715777,0.000000000,0.150699168,1.332301646,0.000000000,117,0,3,3,0,0,0,0,2700,16269,2042432,2042432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16871513.765445098,4.230517894,0.000000000,0.150699168,1.332301646,0.000000000,130,0,3,3,0,0,0,0,3000,18188,2045088,2045088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
