monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16887231.717384499,80.627854899,127.0.0.1:57465,33593,1076993,28
16887231.717384499,80.627854899,127.0.0.1:57474,27032,1062257,28
16887231.737406500,80.647876900,127.0.0.1:57465,33631,1077341,28
16887231.737406500,80.647876900,127.0.0.1:57474,27070,1062605,28
16887231.756565601,80.667036001,127.0.0.1:57465,33669,1079143,28
16887231.756565601,80.667036001,127.0.0.1:57474,27191,1064420,28
16887231.769406099,80.679876499,127.0.0.1:57465,33669,1079198,28
16887231.769406099,80.679876499,127.0.0.1:57474,27191,1064420,28
16887231.789606001,80.700076401,127.0.0.1:57465,33707,1081079,28
16887231.789606001,80.700076401,127.0.0.1:57474,27191,1066261,28
16887231.809651300,80.720121700,127.0.0.1:57465,33827,1081134,28
16887231.809651300,80.720121700,127.0.0.1:57474,27229,1066312,28
16887231.823492400,80.733962800,127.0.0.1:57465,33827,1088772,28
16887231.823492400,80.733962800,127.0.0.1:57474,27267,1070466,28
16887231.836181499,80.746651899,127.0.0.1:57465,33865,1088823,28
16887231.836181499,80.746651899,127.0.0.1:57474,27388,1070504,28
16887231.857889701,80.768360101,127.0.0.1:57465,33903,1090786,28
16887231.857889701,80.768360101,127.0.0.1:57474,27388,1072480,28
16887231.873916000,80.784386400,127.0.0.1:57465,33903,1090786,28
16887231.873916000,80.784386400,127.0.0.1:57474,27426,1072518,28
16887231.887681000,80.798151400,127.0.0.1:57465,33941,1092777,28
16887231.887681000,80.798151400,127.0.0.1:57474,27426,1074523,28
16887231.909294199,80.819764599,127.0.0.1:57465,33941,1092777,28
16887231.909294199,80.819764599,127.0.0.1:57474,27426,1074523,28
16887231.926169898,80.836640298,127.0.0.1:57465,34061,1096929,28
16887231.926169898,80.836640298,127.0.0.1:57474,27464,1082299,28
16887231.941047601,80.851518001,127.0.0.1:57465,34099,1096982,28
16887231.941047601,80.851518001,127.0.0.1:57474,27585,1082352,28
16887231.955758199,80.866228599,127.0.0.1:57465,34099,1098980,28
16887231.955758199,80.866228599,127.0.0.1:57474,27623,1084363,28
16887231.976474401,80.886944801,127.0.0.1:57465,34137,1099018,28
16887231.976474401,80.886944801,127.0.0.1:57474,27661,1084401,28
16887231.998986900,80.909457300,127.0.0.1:57465,34137,1101303,28
16887231.998986900,80.909457300,127.0.0.1:57474,27661,1086700,28
16887232.010292400,80.920762800,127.0.0.1:57465,34257,1105600,28
16887232.010292400,80.920762800,127.0.0.1:57474,27699,1091012,28
16887232.021673299,80.932143699,127.0.0.1:57465,34295,1105655,28
16887232.021673299,80.932143699,127.0.0.1:57474,27820,1091063,28
16887232.041313000,80.951783400,127.0.0.1:57465,34295,1109154,28
16887232.041313000,80.951783400,127.0.0.1:57474,27820,1091063,28
16887232.055311300,80.965781700,127.0.0.1:57465,34333,1111304,28
16887232.055311300,80.965781700,127.0.0.1:57474,27820,1093219,28
16887232.075421501,80.985891901,127.0.0.1:57465,34333,1111349,28
16887232.075421501,80.985891901,127.0.0.1:57474,27820,1093219,28
16887232.089885600,81.000356000,127.0.0.1:57465,34371,1113538,28
16887232.089885600,81.000356000,127.0.0.1:57474,27820,1095358,28
16887232.110541701,81.021012101,127.0.0.1:57465,34491,1113576,28
16887232.110541701,81.021012101,127.0.0.1:57474,27858,1095396,28
16887232.125314999,81.035785399,127.0.0.1:57465,34491,1117868,28
16887232.125314999,81.035785399,127.0.0.1:57474,27896,1103199,28
16887232.140250199,81.050720599,127.0.0.1:57465,34529,1117906,28
16887232.140250199,81.050720599,127.0.0.1:57474,28017,1103237,28
16887232.152946200,81.063416600,127.0.0.1:57465,34529,1117906,28
16887232.152946200,81.063416600,127.0.0.1:57474,28055,1103275,28
16887232.174150102,81.084620502,127.0.0.1:57465,34567,1120031,28
16887232.174150102,81.084620502,127.0.0.1:57474,28093,1105413,28
16887232.193567999,81.104038399,127.0.0.1:57465,34605,1122182,28
16887232.193567999,81.104038399,127.0.0.1:57474,28093,1107578,28
16887232.207975600,81.118446000,127.0.0.1:57465,34605,1124444,28
16887232.207975600,81.118446000,127.0.0.1:57474,28131,1109727,28
16887232.223143902,81.133614302,127.0.0.1:57465,34725,1124482,28
16887232.223143902,81.133614302,127.0.0.1:57474,28131,1109727,28
16887232.242592499,81.153062899,127.0.0.1:57465,34763,1126817,28
16887232.242592499,81.153062899,127.0.0.1:57474,28131,1112209,28
16887232.256695300,81.167165700,127.0.0.1:57465,34763,1126881,28
16887232.256695300,81.167165700,127.0.0.1:57474,28131,1112273,28
16887232.274969399,81.185439799,127.0.0.1:57465,34801,1128961,28
16887232.274969399,81.185439799,127.0.0.1:57474,28290,1114362,28
16887232.297763199,81.208233599,127.0.0.1:57465,34801,1129024,28
16887232.297763199,81.208233599,127.0.0.1:57474,28328,1114426,28
16887232.310402900,81.220873300,127.0.0.1:57465,34921,1136864,28
16887232.310402900,81.220873300,127.0.0.1:57474,28328,1118776,28
16887232.322088599,81.232558999,127.0.0.1:57465,34959,1136909,28
16887232.322088599,81.232558999,127.0.0.1:57474,28328,1118776,28
16887232.341474898,81.251945298,127.0.0.1:57465,34959,1136909,28
16887232.341474898,81.251945298,127.0.0.1:57474,28328,1118776,28
16887232.354948498,81.265418898,127.0.0.1:57465,34997,1139075,28
16887232.354948498,81.265418898,127.0.0.1:57474,28449,1120955,28
16887232.372916602,81.283387002,127.0.0.1:57465,34997,1139075,28
16887232.372916602,81.283387002,127.0.0.1:57474,28449,1120955,28
16887232.396816399,81.307286799,127.0.0.1:57465,35035,1141254,28
16887232.396816399,81.307286799,127.0.0.1:57474,28487,1123148,28
16887232.408861499,81.319331899,127.0.0.1:57465,35155,1145608,28
16887232.408861499,81.319331899,127.0.0.1:57474,28525,1127552,28
16887232.421367299,81.331837699,127.0.0.1:57465,35155,1145608,28
16887232.421367299,81.331837699,127.0.0.1:57474,28563,1127590,28
16887232.442761399,81.353231799,127.0.0.1:57465,35193,1145756,28
16887232.442761399,81.353231799,127.0.0.1:57474,28563,1131193,28
16887232.456964102,81.367434502,127.0.0.1:57465,35193,1148001,28
16887232.456964102,81.367434502,127.0.0.1:57474,28563,1133579,28
16887232.478097599,81.388567999,127.0.0.1:57465,35193,1150181,28
16887232.478097599,81.388567999,127.0.0.1:57474,28684,1135761,28
16887232.496692400,81.407162800,127.0.0.1:57465,35231,1150477,28
16887232.496692400,81.407162800,127.0.0.1:57474,28684,1136058,28
16887232.513869401,81.424339801,127.0.0.1:57465,35351,1152753,28
16887232.513869401,81.424339801,127.0.0.1:57474,28684,1138339,28
16887232.524892300,81.435362700,127.0.0.1:57465,35351,1152814,28
16887232.524892300,81.435362700,127.0.0.1:57474,28722,1138405,28
16887232.545337800,81.455808200,127.0.0.1:57465,35389,1155009,28
16887232.545337800,81.455808200,127.0.0.1:57474,28843,1140613,28
16887232.558454599,81.468924999,127.0.0.1:57465,35389,1155064,28
16887232.558454599,81.468924999,127.0.0.1:57474,28881,1140651,28
16887232.578595899,81.489066299,127.0.0.1:57465,35427,1157323,28
16887232.578595899,81.489066299,127.0.0.1:57474,28919,1142923,28
16887232.601337198,81.511807598,127.0.0.1:57465,35547,1157384,28
16887232.601337198,81.511807598,127.0.0.1:57474,28957,1142972,28
16887232.615795098,81.526265498,127.0.0.1:57465,35585,1165254,28
16887232.615795098,81.526265498,127.0.0.1:57474,28957,1147358,28
16887232.627225202,81.537695602,127.0.0.1:57465,35585,1165254,28
16887232.627225202,81.537695602,127.0.0.1:57474,28995,1147396,28
16887232.646662999,81.557133399,127.0.0.1:57465,35623,1165357,28
16887232.646662999,81.557133399,127.0.0.1:57474,28995,1147499,28
16887232.661089301,81.571559701,127.0.0.1:57465,35623,1167585,28
16887232.661089301,81.571559701,127.0.0.1:57474,29116,1149740,28
16887232.681670099,81.592140500,127.0.0.1:57465,35661,1167623,28
16887232.681670099,81.592140500,127.0.0.1:57474,29116,1149740,28
16887232.700943101,81.611413501,127.0.0.1:57465,35781,1169857,28
