Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3250,3250.000000,59.660560,0.003036,0.028004,0.018357,0.018421,0.441732,0.000002,0.003465,0.000136,0.000072
SceneRender,3250,3250.000000,58.167243,0.002904,0.027239,0.017898,0.017898,11.128528,0.000003,0.012307,0.003424,0.002489
RenderGraphExecute,6498,6498.000000,47.987068,0.000032,0.023357,0.007385,0.002860,2.482558,0.000002,0.004876,0.000382,0.000051
Scene,3250,3250.000000,44.510585,0.001727,0.022069,0.013696,0.013439,1.744290,0.000007,0.004575,0.000537,0.000284
FEngineLoop::Tick,1625,1625.000000,29.998412,0.007449,0.028321,0.018461,0.018412,0.015601,0.000002,0.000086,0.000010,0.000010
Frame,1625,1625.000000,29.957250,0.007426,0.028293,0.018435,0.018386,0.007659,0.000001,0.000029,0.000005,0.000004
FrameTime,3249,3249.000000,29.920515,0.000080,0.027971,0.009209,0.007123,0.111168,0.000001,0.000240,0.000034,0.000008
Frame Sync Time,1625,1625.000000,17.975416,0.000414,0.021479,0.011062,0.011053,0.020002,0.000004,0.000234,0.000012,0.000011
GameThreadWaitForTask,1625,1625.000000,17.940012,0.000409,0.021459,0.011040,0.011040,0.002323,0.000001,0.000017,0.000001,0.000001
Game thread idle time,1625,1625.000000,17.937689,0.000407,0.021458,0.011039,0.011039,17.937223,0.000407,0.021458,0.011038,0.011039
Tick_Engine,1624,1624.000000,8.691611,0.002843,0.016210,0.005352,0.005003,0.002426,0.000001,0.000036,0.000001,0.000001
GameEngine Tick,1624,1624.000000,8.689185,0.002841,0.016209,0.005350,0.005002,0.097114,0.000041,0.000212,0.000060,0.000058
DiffuseIndirectAndAO,3248,3248.000000,8.509686,0.000043,0.009366,0.002620,0.002162,0.054975,0.000002,0.002295,0.000017,0.000002
PostProcessing,3248,3248.000000,7.799543,0.000283,0.006446,0.002401,0.002213,0.691377,0.000003,0.002708,0.000213,0.000112
LumenScreenProbeGather,3248,3248.000000,7.178639,0.000041,0.008011,0.002210,0.002174,4.512934,0.000001,0.007392,0.001389,0.000711
UWorld_Tick,1624,1624.000000,6.549631,0.002083,0.014914,0.004033,0.003768,0.042923,0.000016,0.000131,0.000026,0.000025
World Tick Time,1624,1624.000000,6.485426,0.002045,0.014880,0.003993,0.003730,0.051865,0.000024,0.000116,0.000032,0.000031
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3248,3248.000000,5.623134,0.000222,0.004917,0.001731,0.001621,5.623134,0.000222,0.004917,0.001731,0.001621
Tick Time,6496,6496.000000,5.335376,0.000004,0.003671,0.000821,0.000411,0.018175,0.000000,0.000093,0.000003,0.000002
ReleaseTickGroup Block,9744,9744.000000,4.988696,0.000010,0.002547,0.000512,0.000241,0.001953,0.000000,0.000003,0.000000,0.000000
TickCompletionEvents,11368,11368.000000,4.986743,0.000001,0.002547,0.000439,0.000078,0.015774,0.000000,0.000042,0.000001,0.000001
ProcessUntilTasksComplete,11368,11368.000000,4.953939,0.000000,0.002543,0.000436,0.000077,0.125314,0.000000,0.000448,0.000011,0.000005
ExecuteTask,111934,111934.000000,4.723230,0.000000,0.001699,0.000042,0.000000,0.056943,0.000000,0.000147,0.000001,0.000000
PrepareImageBasedVRS,1625,1625.000000,4.441061,0.000898,0.005762,0.002733,0.002667,0.028825,0.000000,0.001905,0.000018,0.000000
ContrastAdaptiveShading,1625,1625.000000,4.412235,0.000891,0.005756,0.002715,0.002611,4.412235,0.000891,0.005756,0.002715,0.002611
FTickFunctionTask,98684,98684.000000,3.657083,0.000000,0.001484,0.000037,0.000000,0.080028,0.000000,0.000101,0.000001,0.000000
ParallelDraw,6498,6498.000000,3.514995,0.000000,0.003660,0.000541,0.000111,3.514995,0.000000,0.003660,0.000541,0.000111
RenderDeferredLighting,1624,1624.000000,3.448615,0.000685,0.004390,0.002124,0.001957,0.042093,0.000001,0.001951,0.000026,0.000001
ShadowDepths,1624,1624.000000,2.822834,0.000684,0.006775,0.001738,0.001607,0.100644,0.000007,0.001989,0.000062,0.000007
BasePass,1624,1624.000000,2.328743,0.000288,0.003729,0.001434,0.001435,0.182900,0.000023,0.002266,0.000113,0.000023
Nanite::DrawGeometry,3249,3249.000000,2.153362,0.000173,0.002567,0.000663,0.000270,0.424379,0.000028,0.002038,0.000131,0.000048
Total Slate Tick Time,3248,3248.000000,2.134188,0.000020,0.002791,0.000657,0.000706,0.014913,0.000000,0.000048,0.000005,0.000004
UpdateRadianceCaches,3248,3248.000000,2.035900,0.000039,0.002572,0.000627,0.000320,2.035900,0.000039,0.002572,0.000627,0.000320
Slate::Tick (Time and Widgets),1624,1624.000000,2.027749,0.000715,0.002791,0.001249,0.001114,0.000462,0.000000,0.000002,0.000000,0.000000
Slate::DrawWindows,1624,1624.000000,2.009817,0.000707,0.002776,0.001238,0.001104,0.041904,0.000012,0.000105,0.000026,0.000025
TG_PrePhysics,1624,1624.000000,1.903582,0.000728,0.002515,0.001172,0.001162,0.004825,0.000002,0.000024,0.000003,0.000003
