Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3683,3683.000000,59.678541,0.000964,0.043867,0.016204,0.016565,0.548371,0.000002,0.002800,0.000149,0.000087
SceneRender,3683,3683.000000,58.278903,0.000908,0.043668,0.015824,0.016025,10.474786,0.000001,0.031753,0.002844,0.002888
RenderGraphExecute,7363,7363.000000,48.493569,0.000032,0.043327,0.006586,0.002218,1.885828,0.000001,0.028167,0.000256,0.000001
Scene,3682,3682.000000,45.513209,0.000906,0.016882,0.012361,0.012041,1.994337,0.000001,0.003694,0.000542,0.000300
DiffuseIndirectAndAO,3680,3680.000000,8.712852,0.000043,0.006611,0.002368,0.002663,0.056523,0.000001,0.001345,0.000015,0.000001
LumenScreenProbeGather,3680,3680.000000,7.727093,0.000041,0.005835,0.002100,0.002119,5.304293,0.000001,0.005452,0.001441,0.000910
PostProcessing,3682,3682.000000,7.126589,0.000205,0.007294,0.001936,0.002210,0.646155,0.000003,0.002648,0.000175,0.000137
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3682,3682.000000,5.184206,0.000201,0.006282,0.001408,0.001245,5.184206,0.000201,0.006282,0.001408,0.001245
PrepareImageBasedVRS,1840,1840.000000,4.969353,0.001188,0.004710,0.002701,0.002611,0.046727,0.000001,0.001045,0.000025,0.000001
ContrastAdaptiveShading,1840,1840.000000,4.922626,0.001181,0.004698,0.002675,0.002566,4.922626,0.001181,0.004698,0.002675,0.002566
ParallelDraw,7361,7361.000000,4.676476,0.000000,0.003495,0.000635,0.000106,4.676476,0.000000,0.003495,0.000635,0.000106
RenderDeferredLighting,1841,1841.000000,3.666180,0.000155,0.003796,0.001991,0.001994,0.024101,0.000001,0.001521,0.000013,0.000001
BasePass,1840,1840.000000,3.086390,0.000279,0.003804,0.001677,0.001846,0.211118,0.000023,0.002153,0.000115,0.000023
ShadowDepths,1840,1840.000000,2.398895,0.000693,0.003300,0.001304,0.001115,0.066374,0.000007,0.001934,0.000036,0.000007
PrePass %s %s,1840,1840.000000,2.332435,0.000126,0.003413,0.001268,0.001155,0.271076,0.000020,0.002134,0.000147,0.000020
Nanite::DrawGeometry,3680,3680.000000,2.183833,0.000171,0.002629,0.000593,0.000593,0.343064,0.000028,0.002269,0.000093,0.000051
DiffuseIndirectAndAO,3681,3681.000000,2.064152,0.000069,0.002741,0.000561,0.000339,0.439309,0.000000,0.002263,0.000119,0.000069
UpdateRadianceCaches,3680,3680.000000,1.768253,0.000039,0.002698,0.000481,0.000308,1.768253,0.000039,0.002698,0.000481,0.000308
LumenReflections,1840,1840.000000,1.624843,0.000205,0.002740,0.000883,0.000947,1.624843,0.000205,0.002740,0.000883,0.000947
RenderVirtualShadowMaps,1840,1840.000000,1.537862,0.000265,0.002606,0.000836,0.000904,0.130323,0.000021,0.001983,0.000071,0.000021
ComputeVolumetricFog,1841,1841.000000,1.464872,0.000229,0.002707,0.000796,0.000880,0.002430,0.000001,0.000003,0.000001,0.000001
VolumetricFog,1841,1841.000000,1.462442,0.000227,0.002706,0.000794,0.000878,0.057923,0.000002,0.001858,0.000031,0.000002
CaptureConvolveSkyEnvMap,3680,3680.000000,1.406075,0.000008,0.002853,0.000382,0.000209,0.042654,0.000000,0.001921,0.000012,0.000000
LumenSceneLighting%s,1840,1840.000000,1.351995,0.000168,0.002528,0.000735,0.000836,0.089606,0.000010,0.001881,0.000049,0.000010
FXSystemPreRender,3680,3680.000000,1.338127,0.000000,0.002598,0.000364,0.000092,1.337976,0.000000,0.002598,0.000364,0.000092
Lights,1840,1840.000000,1.260796,0.000169,0.002545,0.000685,0.000841,0.000805,0.000000,0.000614,0.000000,0.000000
DirectLighting,1840,1840.000000,1.259991,0.000168,0.002545,0.000685,0.000840,0.115532,0.000023,0.001094,0.000063,0.000023
UnbatchedLights,1840,1840.000000,1.144459,0.000143,0.002521,0.000622,0.000816,0.000291,0.000000,0.000003,0.000000,0.000000
%s,1840,1840.000000,1.144168,0.000143,0.002521,0.000622,0.000816,0.201977,0.000028,0.001944,0.000110,0.000047
MainPass,3680,3680.000000,1.121655,0.000063,0.002393,0.000305,0.000111,0.681956,0.000039,0.002344,0.000185,0.000062
ShadowProjectionOnOpaque,1840,1840.000000,0.942191,0.000113,0.002482,0.000512,0.000232,0.942191,0.000113,0.002482,0.000512,0.000232
TranslucencyVolumeLighting,1840,1840.000000,0.929237,0.000128,0.002400,0.000505,0.000197,0.929237,0.000128,0.002400,0.000505,0.000197
