"Seconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"0.0011348","server","26216","0","5931.5234375","6509.984375"
"1.0339099","server","26216","0.48413250861683244","5931.6484375","6509.984375"
"2.0442724","server","26216","0.38661866409333284","5863.65625","6433.359375"
"3.0527308","server","26216","0.37185470417024635","5856.83203125","6425.734375"
"4.0616988","server","26216","0.48006973461992847","5856.98046875","6425.734375"
"5.0674387","server","26216","0.2796448664311717","5857.078125","6425.734375"
"6.0727543","server","26216","0.3574748069163554","5857.23046875","6425.734375"
"7.0816146","server","26216","0.387194341971827","5857.35546875","6425.734375"
"8.0912492","server","26216","0.44880098205826147","5857.48046875","6425.734375"
"9.1006723","server","26216","0.3869784632430147","5857.609375","6425.734375"
"10.1082291","server","26216","0.48074212788797616","5857.734375","6425.734375"
"11.1145516","server","26216","0.4347512850005838","5857.859375","6425.734375"
"12.1204401","server","26216","0.40387180090039804","5857.984375","6425.734375"
"13.1326413","server","26216","0.2778597772853855","5858.11328125","6425.734375"
"14.1516716","server","26216","0.42932972650567897","5858.23828125","6425.734375"
"15.1619573","server","26216","0.40211397627423606","5855.49609375","6422.359375"
"16.1691008","server","26216","0.3413118388789681","5855.62109375","6422.359375"
"17.18999","server","26216","0.4897691150028818","5855.75","6422.359375"
"18.1995285","server","26216","0.43336633521158435","5855.875","6422.359375"
"19.2080667","server","26216","0.4492888816705207","5856.00390625","6422.359375"
"20.2113296","server","26216","0.43607712395225623","5856.12890625","6422.359375"
"21.2177751","server","26216","0.4346981530544873","5856.19921875","6422.359375"
"22.2262559","server","26216","0.3718464446720255","5856.37890625","6422.359375"
"23.2319997","server","26216","0.3573226103904394","5856.4453125","6422.359375"
"24.2408671","server","26216","0.356216287690533","5856.5703125","6422.359375"
"25.2558","server","26216","0.369482553969824","5856.6953125","6422.359375"
"26.2618472","server","26216","0.3416837699066207","5856.8203125","6422.359375"
"27.2684203","server","26216","0.4191200817903836","5856.94921875","6422.359375"
"28.2826181","server","26216","0.4159691531573032","5857.07421875","6422.359375"
"29.294031","server","26216","0.26262765681553","5857.19921875","6422.359375"
"30.3035425","server","26216","0.4333779258581998","5857.32421875","6422.359375"
"31.3142067","server","26216","0.5411045528277345","5857.44921875","6422.359375"
"32.3275549","server","26216","0.3854795419777723","5857.57421875","6422.359375"
"33.3329876","server","26216","0.3729737455326448","5857.69921875","6422.359375"
"34.3367535","server","26216","0.37359308579819256","5857.82421875","6422.359375"
"35.3414534","server","26216","0.41990150491704037","5857.94921875","6422.359375"
