monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes
16800534.360657200,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
16800534.379647300,0.000000000,0.028602779,0.000000000,0.000000000,0.073097646,0,13,0,0,13,300,0,0,0,0,0,0
16800534.394988000,0.000000000,0.028602779,0.000000000,0.000000000,0.073097646,0,13,0,0,13,300,0,0,0,0,0,0
16800534.412810098,0.000000000,0.069703907,0.000000000,0.000000000,0.187702477,0,26,0,0,26,600,0,0,0,0,0,0
16800534.429798499,0.000000000,0.097714365,0.000000000,0.000000000,0.260502100,0,39,0,0,39,900,0,0,0,0,0,0
16800534.447431698,0.000000000,0.097714365,0.000000000,0.000000000,0.260502100,0,39,0,0,39,900,0,0,0,0,0,0
16800534.463743601,0.000000000,0.125311315,0.000000000,0.000000000,0.332597643,0,52,0,0,52,1200,0,0,0,0,0,0
16800534.481895801,0.000000000,0.125311315,0.000000000,0.000000000,0.332597643,0,52,0,0,52,1200,0,0,0,0,0,0
16800534.498204902,0.000000000,0.164914876,0.000000000,0.000000000,0.444505364,0,65,0,0,65,1500,0,0,0,0,0,0
16800534.517673701,0.000000000,0.198114663,0.000000000,0.000000000,0.533808023,0,78,0,0,78,1800,0,0,0,0,0,0
16800534.534446798,0.000000000,0.216014683,0.000000000,0.000000000,0.579107553,0,82,0,0,82,1928,0,0,0,0,0,0
16800534.551680200,0.000000000,0.220917165,0.000000000,0.000000000,0.591408461,0,83,0,0,83,1960,0,0,0,0,0,0
16800534.567454699,0.000000000,0.220917165,0.000000000,0.000000000,0.591408461,0,83,0,0,83,1960,0,0,0,0,0,0
16800534.584135398,0.000000000,0.249121338,0.000000000,0.000000000,0.663314015,0,95,0,0,95,2250,0,0,0,0,0,0
16800534.603525698,0.000000000,0.255420804,0.000000000,0.000000000,0.673413277,0,96,0,0,96,2260,0,0,0,0,0,0
16800534.621443901,0.000000000,0.283122063,0.000000000,0.000000000,0.746224076,0,109,0,0,109,2560,0,0,0,0,0,0
16800534.637228101,0.000000000,0.322114676,0.000000000,0.000000000,0.846713781,0,122,0,0,122,2860,0,0,0,0,0,0
16800534.655849501,0.000000000,0.322114676,0.000000000,0.000000000,0.846713781,0,122,0,0,122,2860,0,0,0,0,0,0
16800534.671796400,0.000000000,0.351212919,0.000000000,0.000000000,0.924505293,0,135,0,0,135,3160,0,0,0,0,0,0
16800534.688776098,0.000000000,0.351212919,0.000000000,0.000000000,0.924505293,0,135,0,0,135,3160,0,0,0,0,0,0
16800534.707534999,0.000000000,0.385016203,0.000000000,0.000000000,1.010999084,0,145,0,0,145,3421,0,0,0,0,0,0
16800534.723604199,0.000000000,0.392310321,0.000000000,0.000000000,1.025799662,0,148,0,0,148,3460,0,0,0,0,0,0
16800534.740367200,0.000000000,0.420916826,0.000000000,0.000000000,1.096002758,0,158,0,0,158,3721,0,0,0,0,0,0
16800534.758845501,0.000000000,0.420916826,0.000000000,0.000000000,1.096002758,0,158,0,0,158,3721,0,0,0,0,0,0
16800534.774957798,0.000000000,0.451322645,0.000000000,0.000000000,1.169502735,0,171,0,0,171,4021,0,0,0,0,0,0
16800534.792723302,0.000000000,0.451322645,0.000000000,0.000000000,1.169502735,0,171,0,0,171,4021,0,0,0,0,0,0
16800534.809413299,0.000000000,0.490423292,0.000000000,0.000000000,1.271296293,0,184,0,0,184,4321,0,0,0,0,0,0
16800534.825405899,0.000000000,0.490423292,0.000000000,0.000000000,1.271296293,0,184,0,0,184,4321,0,0,0,0,0,0
16800534.842620399,0.000000000,0.518817455,0.000000000,0.000000000,1.343891025,0,197,0,0,197,4621,0,0,0,0,0,0
