"Seconds","QpcSeconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"0.0012848","51184.6991073","server","37700","0","5523.8203125","6275.97265625"
"0.0012848","51184.6991073","client1","43916","0","32.68359375","23.5390625"
"1.0570699","51185.7533515","server","37700","0.23679061202890625","5524.1328125","6275.97265625"
"1.0570699","51185.7533515","client1","43916","1.5539383914396974","460.3046875","526.12109375"
"2.0900413","51186.7863213","server","37700","0.3781566459632861","5524.4453125","6275.97265625"
"2.0900413","51186.7863213","client1","43916","0.6806819627339149","603.13671875","561.00390625"
"3.1128565","51187.8091219","server","37700","0.3055292881842194","5524.70703125","6275.97265625"
"3.1128565","51187.8091219","client1","43916","1.038799579826346","610.11328125","597.3671875"
"4.1285869","51188.8248517","server","37700","0.21536226542003664","5525.328125","6275.97265625"
"4.1285869","51188.8248517","client1","43916","0.9691301943901649","702.171875","714.953125"
"5.1590898","51189.8553492","server","37700","0.22743749677948502","5525.640625","6275.97265625"
"5.1590898","51189.8553492","client1","43916","0.6064999914119601","961.16796875","1078.15234375"
"6.1863006","51190.8825546","server","37700","0.3194329732514495","5525.953125","6275.97265625"
"6.1863006","51190.8825546","client1","43916","0","961.171875","1078.15234375"
"7.2125308","51191.9087883","server","37700","0.22838443070570325","5526.265625","6275.97265625"
"7.2125308","51191.9087883","client1","43916","0.01522562871371355","961.171875","1078.15234375"
"8.2387128","51192.9349768","server","37700","0.36543225275828267","5526.515625","6275.97265625"
"8.2387128","51192.9349768","client1","43916","0.015226343864928445","961.34375","1078.15234375"
"9.2672275","51193.9634885","server","37700","0.24306896148397297","5526.83984375","6275.97265625"
"9.2672275","51193.9634885","client1","43916","7.383219705075679","1072.05859375","1190.16015625"
"10.2956332","51194.9919124","server","37700","0.27348156471711504","5527.08984375","6275.97265625"
"10.2956332","51194.9919124","client1","43916","1.0027657372960885","1104.89453125","1239.02734375"
"11.3257443","51196.0220558","server","37700","0.3033653360302592","5526.87109375","6275.97265625"
"11.3257443","51196.0220558","client1","43916","1.2589661445255758","1630.31640625","1910.96875"
"12.3496896","51197.0460047","server","37700","0.35097089658988617","5527.18359375","6275.97265625"
"12.3496896","51197.0460047","client1","43916","0.9155762519736161","1730.01953125","2027.73046875"
"13.3903172","51198.0865797","server","37700","0.25525461750197664","5527.4375","6275.97265625"
"13.3903172","51198.0865797","client1","43916","1.7417373900134878","1850.1953125","2071.94140625"
"14.4193217","51199.115585","server","37700","0.16703036770004406","5527.75","6275.97265625"
"14.4193217","51199.115585","client1","43916","1.7462265714095515","2070.1328125","2286.06640625"
"15.4416186","51200.1378826","server","37700","0.2751157711619785","5527.9375","6275.86328125"
"15.4416186","51200.1378826","client1","43916","4.707536528771632","2473.08203125","2755.17578125"
"16.465526","51201.1618034","server","37700","0.3357237187659744","5528.2578125","6275.86328125"
"16.465526","51201.1618034","client1","43916","2.3653262003966375","2552.0859375","2847.7421875"
"17.4895496","51202.1858219","server","37700","0.21361812364480662","5528.5703125","6275.86328125"
"17.4895496","51202.1858219","client1","43916","1.1138659304336345","2777.421875","3091.5078125"
"18.516285","51203.2125428","server","37700","0.30436274039056216","5529.38671875","6275.86328125"
"18.516285","51203.2125428","client1","43916","1.0196151803083833","2842.38671875","3156.57421875"
"19.5420864","51204.2383505","server","37700","0.3046398649875112","5529.69921875","6275.86328125"
"19.5420864","51204.2383505","client1","43916","1.3251834126956739","2996.87890625","3346.12109375"
"20.5652562","51205.2615301","server","37700","0.35123691101907034","5530.01171875","6275.86328125"
"20.5652562","51205.2615301","client1","43916","3.4054709198805515","2900.609375","3220.953125"
"21.5907306","51206.2869927","server","37700","0.3504475587103881","5530.32421875","6275.86328125"
"21.5907306","51206.2869927","client1","43916","1.0056321249950266","3011.05859375","3319.4609375"
"22.6069285","51207.3031923","server","37700","0.307518840572294","5530.82421875","6275.86328125"
"22.6069285","51207.3031923","client1","43916","2.9521808694940224","3534.75390625","3922.02734375"
"23.6272879","51208.3235496","server","37700","0.3062646357744144","5531.203125","6275.86328125"
"23.6272879","51208.3235496","client1","43916","1.025986529844288","4174.76953125","4865.48046875"
"24.6456312","51209.3418996","server","37700","0.42961936313618404","5531.61328125","6275.86328125"
"24.6456312","51209.3418996","client1","43916","1.2274838946748117","4481.8203125","5420.62890625"
"25.6699284","51210.366199","server","37700","0.32034159616954927","5532.83203125","6275.86328125"
"25.6699284","51210.366199","client1","43916","1.342383831567635","4625.18359375","6195.5078125"
"26.7103069","51211.4065797","server","37700","0.49561289473013903","5533.46875","6275.86328125"
"26.7103069","51211.4065797","client1","43916","5.6770204305452285","5138.4375","9563.71484375"
"27.7472945","51212.4435769","server","37700","0.40682742975904435","5533.84375","6275.86328125"
"27.7472945","51212.4435769","client1","43916","5.484636460455265","5216.3515625","9690.0703125"
"28.7774518","51213.4737619","server","37700","0.22751379813548864","5534.90234375","6275.86328125"
"28.7774518","51213.4737619","client1","43916","4.899130453184188","4798.703125","9219.484375"
"29.8175738","51214.5138506","server","37700","0.3605346295915287","5535.92578125","6275.86328125"
"29.8175738","51214.5138506","client1","43916","6.129088703055988","4782.42578125","9221.44921875"
"30.8444159","51215.5407004","server","37700","0.547796004858001","5537.60546875","6275.86328125"
"30.8444159","51215.5407004","client1","43916","4.701915708364509","4743.42578125","9178.109375"
"31.8679139","51216.5641994","server","37700","0.8091124750610162","5538.75390625","6275.86328125"
"31.8679139","51216.5641994","client1","43916","4.717278392336868","5092.64453125","9953.70703125"
"32.9085493","51217.6048534","server","37700","1.005995952088503","5328.19140625","6358.8359375"
"32.9085493","51217.6048534","client1","43916","4.369325702354542","5828.55859375","11442.79296875"
"33.9474118","51218.6436818","server","37700","0.5564980928659953","5427.8984375","6595.328125"
"33.9474118","51218.6436818","client1","43916","4.226377407982288","5940.75","11823.6953125"
