"Seconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"3.13E-05","server","29172","0","5467.46484375","6258.97265625"
"3.13E-05","client1","32272","0","10.203125","18.84765625"
"3.13E-05","client2","32076","0","14.6015625","22.06640625"
"1.0321382","server","29172","0.06055574282082602","5467.52734375","6258.97265625"
"1.0321382","client1","32272","1.5744493133414765","574.15625","563.88671875"
"1.0321382","client2","32076","0","573.29296875","555.34765625"
"2.0590919","server","29172","0.24343843349510305","5468.26953125","6258.97265625"
"2.0590919","client1","32272","0.7759600067656409","671.90234375","672.8046875"
"2.0590919","client2","32076","0.7303153004853091","671.09765625","664.2734375"
"3.0918522","server","29172","0.13616421932562667","5468.40234375","6258.97265625"
"3.0918522","client1","32272","0","671.91015625","672.8046875"
"3.0918522","client2","32076","0","671.09765625","664.2734375"
"4.1182096","server","29172","0.31969857673360175","5468.5390625","6258.97265625"
"4.1182096","client1","32272","0","674.14453125","673.27734375"
"4.1182096","client2","32076","0","671.12890625","664.2890625"
"5.143198","server","29172","0","5468.6015625","6258.97265625"
"5.143198","client1","32272","4.649442861987511","874.3828125","877.08984375"
"5.143198","client2","32076","0","671.31640625","664.2890625"
"6.1711464","server","29172","0.10640125516027846","5468.66796875","6258.97265625"
"6.1711464","client1","32272","1.3224155998491751","1185.2890625","1051.22265625"
"6.1711464","client2","32076","0.030400358617222418","693.86328125","674.47265625"
"7.2042366","server","29172","0.045373579189890684","5468.73828125","6258.97265625"
"7.2042366","client1","32272","1.2250866381270484","1278.8984375","1241.67578125"
"7.2042366","client2","32076","4.794474867731782","880.515625","881.3125"
"8.2372997","server","29172","0.03024984630658089","5468.8125","6258.97265625"
"8.2372997","client1","32272","1.1192443133434928","1378.22265625","1318.80859375"
"8.2372997","client2","32076","1.3158683143362686","1225.6953125","1013.07421875"
"9.2659312","server","29172","0.15190085079058926","5468.97265625","6258.97265625"
"9.2659312","client1","32272","1.7924300393289532","1657.734375","1625.37109375"
"9.2659312","client2","32076","1.3519175720362444","1279.28515625","1248.83203125"
"10.3000106","server","29172","0.15110058279857427","5469.5390625","6258.97265625"
"10.3000106","client1","32272","0.9670437299108753","1731.40234375","1707.69921875"
"10.3000106","client2","32076","1.027483963030305","1369.578125","1313.35546875"
"11.339008","server","29172","0.3609248685319136","5469.6015625","6258.97265625"
"11.339008","client1","32272","1.0226204608404217","1782.5546875","1761.9375"
"11.339008","client2","32076","2.4813584711569057","1661.15625","1630.828125"
"12.3575733","server","29172","0.06136081800548281","5469.94140625","6258.97265625"
"12.3575733","client1","32272","1.3806184051233634","1816.44921875","1790.0546875"
"12.3575733","client2","32076","0.8590514520767595","1736.68359375","1712.984375"
"13.3942158","server","29172","0.16579968504088924","5470.00390625","6258.97265625"
"13.3942158","client1","32272","1.0098708088854162","1944.6328125","1908.12890625"
"13.3942158","client2","32076","1.0098708088854162","1789.5234375","1773.98046875"
"14.4143549","server","29172","0.10721577086889425","5470.06640625","6258.97265625"
"14.4143549","client1","32272","1.0108915539067174","2178.7734375","2156.61328125"
"14.4143549","client2","32076","1.3325388665134","1822.26171875","1802.453125"
"15.4468808","server","29172","0.06053116924234055","5471.08203125","6258.86328125"
"15.4468808","client1","32272","1.0290298771197894","2328.26171875","2317.734375"
"15.4468808","client2","32076","1.0290298771197894","1950.4140625","1917.82421875"
"16.4802085","server","29172","0.0907263010562864","5471.265625","6258.86328125"
"16.4802085","client1","32272","0.846778809858673","2474.796875","2459.5390625"
"16.4802085","client2","32076","0.9526261610910072","2164.95703125","2144.64453125"
"17.5110448","server","29172","0.2576791290721912","5471.46875","6258.86328125"
"17.5110448","client1","32272","0.39409749152217477","2478.859375","2459.5390625"
"17.5110448","client2","32076","1.0458741121165407","2336.16796875","2318.4296875"
"18.5408009","server","29172","0.16690845531286486","5471.609375","6258.86328125"
"18.5408009","client1","32272","0.4552048781259951","2480.0078125","2459.5390625"
"18.5408009","client2","32076","0.986277235939656","2460.62890625","2453.9921875"
"19.5753948","server","29172","0.07551272049835206","5471.734375","6258.86328125"
"19.5753948","client1","32272","0.437973778890442","2480.23828125","2459.6640625"
"19.5753948","client2","32076","0.42287123479077154","2461.7578125","2453.9921875"
"20.5986737","server","29172","0.22904312792924783","5473.08203125","6258.86328125"
"20.5986737","client1","32272","0.6413207582018939","2480.4921875","2459.6640625"
"20.5986737","client2","32076","0.6871293837877435","2472.33203125","2453.9921875"
"21.6421894","server","29172","0.17968105319354563","5475.15234375","6258.86328125"
"21.6421894","client1","32272","0.3144418430887049","2480.94140625","2459.6640625"
"21.6421894","client2","32076","0.35936210638709126","2477.42578125","2453.9921875"
"22.6736697","server","29172","0.15148132252259205","5478.21484375","6258.86328125"
"22.6736697","client1","32272","0.46959209982003536","2484.0625","2459.6640625"
"22.6736697","client2","32076","0.39385143855873933","2477.65234375","2453.9921875"
"23.6988002","server","29172","0.25911335190983004","5480.53515625","6258.86328125"
"23.6988002","client1","32272","0.6249204369590018","2484.3828125","2459.6640625"
"23.6988002","client2","32076","0.4115329706803183","2478.890625","2454.1171875"
"24.7186048","server","29172","0.1532156258169457","5481.53515625","6258.86328125"
"24.7186048","client1","32272","0.39836062712405884","2484.60546875","2459.6640625"
"24.7186048","client2","32076","0.5668978155226991","2479.19921875","2454.1171875"
"25.7505834","server","29172","0.28767553900827014","5481.8984375","6258.86328125"
"25.7505834","client1","32272","0.43908371743367547","2484.828125","2459.6640625"
"25.7505834","client2","32076","0.7570408921270267","2479.6640625","2454.1171875"
"26.7818438","server","29172","0.2878758846941083","5481.9609375","6258.86328125"
"26.7818438","client1","32272","0.3939354211603587","2485.015625","2459.6640625"
"26.7818438","client2","32076","0.4999949576266091","2479.86328125","2454.1171875"
"27.809187","client1","32272","0.608365344706618","2955.5703125","3072.10546875"
"27.809187","client2","32076","0.608365344706618","2944.16796875","3062.17578125"
"28.8363379","client1","32272","0.5932672599517753","3427","3633.578125"
"28.8363379","client2","32076","0.6084792409761798","3423.46484375","3623.65234375"
"29.8601627","client1","32272","1.2514348158005157","3708.53515625","3924.078125"
"29.8601627","client2","32076","0.9614682121394207","3702.30078125","3914.1484375"
"30.8854147","client1","32272","1.0058502690070343","3729.4453125","3926.54296875"
"30.8854147","client2","32076","0.9906101134160187","3763.58203125","3956.60546875"
"31.9036052","client1","32272","1.0281720365687954","3768.6953125","3964.6875"
"31.9036052","client2","32076","1.0435178878608669","3764.921875","3956.60546875"
"32.9280388","client1","32272","0.9914014924930225","4362.87109375","4750.21875"
"32.9280388","client2","32076","0.9914014924930225","4351.0390625","4736.62890625"
"33.9557805","client1","32272","1.0034136009076988","5786.73046875","6649.93359375"
"33.9557805","client2","32076","1.0034136009076988","5790.55078125","6660.390625"
"34.9745255","client1","32272","0.9969374082817585","6859.94140625","8076.72265625"
"34.9745255","client2","32076","0.9969374082817585","6835.23828125","8047.10546875"
"35.995788","client1","32272","1.0097795620616639","6859.92578125","8076.6796875"
"35.995788","client2","32076","1.0097795620616639","6836.73828125","8047.10546875"
"37.0150938","client1","32272","1.4562607217578867","6948.6015625","8146.203125"
"37.0150938","client2","32076","1.4869188422159474","6925.0078125","8109.63671875"
"38.0384266","client1","32272","1.1604240575499976","6990.17578125","8149.8359375"
"38.0384266","client2","32076","1.1451553199506554","6964.44140625","8110.46875"
"39.0579697","client1","32272","0.5670432176923174","7004.6953125","8150.8359375"
"39.0579697","client2","32076","0.6130196948025052","6979.11328125","8110.96875"
"40.0773976","client1","32272","1.042251246998439","7011.453125","8151.2109375"
"40.0773976","client2","32076","1.0729056954395697","6980.76171875","8102.96875"
"41.104996","client1","32272","1.0643749542622876","7023.6328125","8151.2109375"
"41.104996","client2","32076","1.0339642412833652","6992.78125","8102.96875"
"42.1275136","client1","32272","0.9779782763641428","7035.1328125","8151.7109375"
"42.1275136","client2","32076","0.962697365795953","7005.41796875","8103.09375"
"43.1546861","client1","32272","0.6541014289226006","7064.171875","8167.8671875"
"43.1546861","client2","32076","0.7149480734735402","7033.171875","8116.3515625"
"44.1766051","client1","32272","1.452536844896709","7089.70703125","8177.7578125"
"44.1766051","client2","32076","1.3149280911696524","7063.80078125","8132.8828125"
"45.1971386","client1","32272","1.1176752159532244","7112.6875","8193.79296875"
"45.1971386","client2","32076","1.1482964547464636","7087.93359375","8149.9140625"
"46.2231548","client1","32272","1.29444837225767","7120.1015625","8193.79296875"
"46.2231548","client2","32076","1.2792195678781682","7110.140625","8165.9453125"
"47.2413196","client1","32272","0.8440431254350965","7127.59375","8199.8046875"
"47.2413196","client2","32076","0.798004409502273","7112.3515625","8166.4453125"
"48.260621","client1","32272","1.0270514687804804","7139.22265625","8210.6953125"
"48.260621","client2","32076","1.0577097215798978","7114.47265625","8167.4453125"
"49.2811317","client1","32272","0.6430603814345112","7161.6796875","8240.50390625"
"49.2811317","client2","32076","0.7196151887481435","7107.73046875","8159.4453125"
"50.2981232","client1","32272","0.6452856292309227","7161.78125","8240.37890625"
"50.2981232","client2","32076","0.5991937985715711","7107.8828125","8159.4453125"
"51.3185529","client1","32272","0.7809210178809967","7162.05078125","8240.37890625"
"51.3185529","client2","32076","0.7656088410598006","7092.38671875","8143.94921875"
"52.3413359","client1","32272","0.6110778141599928","7162.1875","8240.37890625"
"52.3413359","client2","32076","0.7180164316379917","7092.5390625","8143.94921875"
"53.3552665","client1","32272","1.186595019422434","7162.3828125","8240.37890625"
"53.3552665","client2","32076","1.1557743695673057","7092.79296875","8143.94921875"
"54.3787013","client1","32272","0.5801542022999413","7162.5625","8240.37890625"
"54.3787013","client2","32076","0.5190853388999476","7092.9453125","8143.94921875"
"55.4022448","client1","32272","1.2365131525919515","7162.81640625","8240.37890625"
"55.4022448","client2","32076","1.0380604243981815","7093.09375","8143.94921875"
"56.4285826","client1","32272","0.5480651691869869","7162.94921875","8240.37890625"
"56.4285826","client2","32076","0.5480651691869869","7093.234375","8143.94921875"
"57.4457357","client1","32272","0.8448826435273117","7169.078125","8240.37890625"
"57.4457357","client2","32076","0.7834366330889617","7116.16796875","8167.94921875"
"58.4647082","client1","32272","0.812705936617524","7172.39453125","8248.89453125"
"58.4647082","client2","32076","0.8893763079965357","7126.72265625","8175.96484375"
"59.4848257","client1","32272","0.7045756983876857","7172.546875","8248.89453125"
"59.4848257","client2","32076","0.7964768764382534","7127.00390625","8175.96484375"
"60.5102405","client1","32272","1.142830199057006","7178.64453125","8248.78515625"
"60.5102405","client2","32076","1.1580679350444327","7142.109375","8192.38671875"
"61.5356907","client1","32272","0.6704372382003533","7194.390625","8264.8203125"
"61.5356907","client2","32076","0.7161488680776501","7151.5546875","8200.40234375"
"62.558219","client1","32272","0.8862835385582971","7196.41796875","8264.8203125"
"62.558219","client2","32076","0.8557220372287007","7151.92578125","8200.40234375"
"63.5712518","client1","32272","0.5861113282807823","7196.58984375","8264.8203125"
"63.5712518","client2","32076","0.5861113282807823","7152.05859375","8200.40234375"
"64.5964566","client1","32272","0.5791525751732727","7200.2890625","8264.8203125"
"64.5964566","client2","32076","0.6096342896560765","7165.44921875","8208.41796875"
"65.6194989","client1","32272","1.5273073263930534","7203.48828125","8264.8203125"
"65.6194989","client2","32076","0.9622036156276237","7167.6328125","8208.41796875"
"66.6440035","client1","32272","0.030502547279924366","7204.32421875","8264.9453125"
"66.6440035","client2","32076","0.07625636819981091","7168.28515625","8208.41796875"
"67.6657885","client1","32272","0.6422584007398817","7205.140625","8264.9453125"
"67.6657885","client2","32076","0.6116746673713159","7168.60546875","8208.41796875"
"68.679788","client1","32272","0.04622783344567724","7205.54296875","8264.9453125"
"68.679788","client2","32076","0.015409277815225749","7169.06640625","8208.41796875"
"69.7027399","client1","32272","0.015274422971402662","7189.890625","8248.9296875"
"69.7027399","client2","32076","0.015274422971402662","7169.23828125","8208.41796875"
"70.7176418","client1","32272","1.062294789279634","7190.015625","8248.9296875"
"70.7176418","client2","32076","1.3086240157792592","7169.44140625","8208.41796875"
"71.7399127","client1","32272","0.5655301349182491","7190.703125","8250.05859375"
"71.7399127","client2","32076","0.4126841525079115","7169.578125","8208.41796875"
"72.7599619","client1","32272","0.47485454623169154","7190.828125","8250.05859375"
"72.7599619","client2","32076","0.6586692092891205","7169.8203125","8208.41796875"
"73.7844274","client1","32272","0.061007422895158495","7191.05859375","8250.05859375"
"73.7844274","client2","32076","0.030503711447579247","7170.16015625","8208.41796875"
"74.8090833","client1","32272","0.12199217317735642","7191.265625","8250.05859375"
"74.8090833","client2","32076","0.2287353247075433","7170.3359375","8208.41796875"
"75.8317725","client1","32272","0.10694842577784139","7191.43359375","8250.05859375"
"75.8317725","client2","32076","0.13750511885722466","7170.7109375","8208.41796875"
"76.8447538","client1","32272","0.1850971977468883","7192.4375","8249.890625"
"76.8447538","client2","32076","0","7171.5390625","8208.41796875"
"77.8692073","client1","32272","0.5338212032073687","7192.62890625","8249.890625"
"77.8692073","client2","32076","0.5795773063394288","7171.7421875","8208.41796875"
"78.8914888","client1","32272","0.030568879511171824","7192.82421875","8249.890625"
"78.8914888","client2","32076","0.47381763242316327","7172.3828125","8208.53515625"
"79.918106","client1","32272","0.8979734607992151","7193.015625","8249.890625"
"79.918106","client2","32076","0.6392353449757124","7172.58984375","8208.53515625"
"80.94014","client1","32272","0.36691538637657845","7193.140625","8249.890625"
"80.94014","client2","32076","0.41277980967365074","7172.71484375","8208.53515625"
"81.9675019","client1","32272","0.15208856781626806","7193.66796875","8249.890625"
"81.9675019","client2","32076","0.24334170850602888","7172.890625","8208.53515625"
"82.9876285","client1","32272","0.3216512538737839","7193.85546875","8249.890625"
"82.9876285","client2","32076","0.39823488574849436","7173.08203125","8208.53515625"
"84.0078534","client1","32272","0.3675660141210041","7193.98046875","8249.890625"
"84.0078534","client2","32076","0.3522507635326289","7173.20703125","8208.53515625"
"85.0346844","client1","32272","0","7194.16796875","8249.890625"
"85.0346844","client2","32076","0","7173.33203125","8208.53515625"
"86.0598977","client1","32272","0.15240730880100753","7194.35546875","8249.890625"
"86.0598977","client2","32076","0.15240730880100753","7173.58203125","8208.53515625"
"87.081254","client1","32272","0.42835198647132244","7194.67578125","8249.890625"
"87.081254","client2","32076","0.32126398985349186","7173.828125","8208.53515625"
"88.0958057","client1","32272","0","7194.80078125","8249.890625"
"88.0958057","client2","32076","0","7174.015625","8208.53515625"
"89.1091257","client1","32272","0","7194.92578125","8249.890625"
"89.1091257","client2","32076","0","7174.140625","8208.53515625"
"90.1204857","client1","32272","1.0969140563202024","7195.19921875","8249.890625"
"90.1204857","client2","32076","1.25140899383009","7174.390625","8208.53515625"
"91.1431825","client1","32272","0.7027987180560259","7195.32421875","8249.890625"
"91.1431825","client2","32076","0.67224225205359","7174.515625","8208.53515625"
"92.1807036","client1","32272","0.5722775180186697","7195.515625","8249.890625"
"92.1807036","client2","32076","0.6023973873880734","7174.74609375","8208.53515625"
"93.218162","client1","32272","0.4518253454789127","7195.70703125","8249.890625"
"93.218162","client2","32076","0.40664281093102145","7174.9140625","8208.53515625"
"94.254635","client1","32272","0.678382360177255","7195.8359375","8249.890625"
"94.254635","client2","32076","0.6180817059392768","7171.73046875","8205.02734375"
"95.287195","client1","32272","0.7263500426125359","7196.0234375","8249.890625"
"95.287195","client2","32076","0.6052917021771133","7171.85546875","8205.02734375"
"96.3207189","client1","32272","0.3325999524539297","7196.1484375","8249.890625"
"96.3207189","client2","32076","0.3477181321109265","7172.04296875","8205.02734375"
"97.3415408","client1","32272","0.30612587758942084","7196.3359375","8249.890625"
"97.3415408","client2","32076","0.2602069959510077","7172.16796875","8205.02734375"
"98.3578072","client1","32272","0.2921232070646044","7196.4609375","8249.890625"
"98.3578072","client2","32076","0.26137339579464597","7172.35546875","8205.02734375"
"99.3745018","client1","32272","0.4610529061529392","7196.5859375","8249.890625"
"99.3745018","client2","32076","0.43031604574274324","7172.48046875","8205.02734375"
