monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16803672.465575099,87.619116798,127.0.0.1:56789,41748,1090324,28
16803672.465575099,87.619116798,127.0.0.1:58869,38164,1074942,28
16803672.483803000,87.637344699,127.0.0.1:56789,41786,1090372,28
16803672.483803000,87.637344699,127.0.0.1:58869,38286,1074991,28
16803672.503101900,87.656643599,127.0.0.1:56789,41824,1092255,28
16803672.503101900,87.656643599,127.0.0.1:58869,38324,1076887,28
16803672.515408900,87.668950599,127.0.0.1:56789,41945,1092308,28
16803672.515408900,87.668950599,127.0.0.1:58869,38362,1076940,28
16803672.536660999,87.690202698,127.0.0.1:56789,41945,1094124,28
16803672.536660999,87.690202698,127.0.0.1:58869,38400,1078769,28
16803672.559403900,87.712945599,127.0.0.1:56789,41983,1094162,28
16803672.559403900,87.712945599,127.0.0.1:58869,38438,1078807,28
16803672.569933798,87.723475497,127.0.0.1:56789,42021,1098327,28
16803672.569933798,87.723475497,127.0.0.1:58869,38560,1082985,28
16803672.585947402,87.739489101,127.0.0.1:56789,42059,1101836,28
16803672.585947402,87.739489101,127.0.0.1:58869,38598,1083034,28
16803672.602893200,87.756434899,127.0.0.1:56789,42097,1103804,28
16803672.602893200,87.756434899,127.0.0.1:58869,38636,1085015,28
16803672.617051799,87.770593498,127.0.0.1:56789,42135,1103842,28
16803672.617051799,87.770593498,127.0.0.1:58869,38674,1085053,28
16803672.635763399,87.789305098,127.0.0.1:56789,42256,1106082,28
16803672.635763399,87.789305098,127.0.0.1:58869,38712,1087306,28
16803672.659420799,87.812962499,127.0.0.1:56789,42294,1106120,28
16803672.659420799,87.812962499,127.0.0.1:58869,38750,1087344,28
16803672.672623102,87.826164801,127.0.0.1:56789,42294,1110329,28
16803672.672623102,87.826164801,127.0.0.1:58869,38872,1095060,28
16803672.686064299,87.839605998,127.0.0.1:56789,42332,1110407,28
16803672.686064299,87.839605998,127.0.0.1:58869,38910,1095132,28
16803672.705164101,87.858705800,127.0.0.1:56789,42370,1112411,28
16803672.705164101,87.858705800,127.0.0.1:58869,38948,1097143,28
16803672.717653301,87.871195000,127.0.0.1:56789,42491,1112449,28
16803672.717653301,87.871195000,127.0.0.1:58869,38986,1097181,28
16803672.736010902,87.889552601,127.0.0.1:56789,42491,1114453,28
16803672.736010902,87.889552601,127.0.0.1:58869,39024,1099198,28
16803672.758483700,87.912025400,127.0.0.1:56789,42529,1114529,28
16803672.758483700,87.912025400,127.0.0.1:58869,39062,1099274,28
16803672.772207700,87.925749399,127.0.0.1:56789,42567,1118829,28
16803672.772207700,87.925749399,127.0.0.1:58869,39184,1103587,28
16803672.786650300,87.940191999,127.0.0.1:56789,42605,1122338,28
16803672.786650300,87.940191999,127.0.0.1:58869,39222,1103636,28
16803672.803617399,87.957159098,127.0.0.1:56789,42643,1124440,28
16803672.803617399,87.957159098,127.0.0.1:58869,39260,1105751,28
16803672.818689100,87.972230799,127.0.0.1:56789,42681,1124502,28
16803672.818689100,87.972230799,127.0.0.1:58869,39298,1105813,28
16803672.838700600,87.992242299,127.0.0.1:56789,42802,1126624,28
16803672.838700600,87.992242299,127.0.0.1:58869,39336,1107948,28
16803672.860796999,88.014338698,127.0.0.1:56789,42840,1126677,28
16803672.860796999,88.014338698,127.0.0.1:58869,39374,1108001,28
16803672.871657498,88.025199197,127.0.0.1:56789,42878,1130900,28
16803672.871657498,88.025199197,127.0.0.1:58869,39496,1112237,28
16803672.887280200,88.040821899,127.0.0.1:56789,42916,1131214,28
16803672.887280200,88.040821899,127.0.0.1:58869,39534,1116050,28
16803672.907182701,88.060724400,127.0.0.1:56789,42954,1133337,28
16803672.907182701,88.060724400,127.0.0.1:58869,39572,1118186,28
16803672.921963800,88.075505499,127.0.0.1:56789,43075,1133418,28
16803672.921963800,88.075505499,127.0.0.1:58869,39610,1118263,28
16803672.939254101,88.092795800,127.0.0.1:56789,43113,1135558,28
16803672.939254101,88.092795800,127.0.0.1:58869,39648,1120416,28
16803672.959020700,88.112562399,127.0.0.1:56789,43113,1135633,28
16803672.959020700,88.112562399,127.0.0.1:58869,39770,1120478,28
16803672.974354502,88.127896201,127.0.0.1:56789,43151,1143532,28
16803672.974354502,88.127896201,127.0.0.1:58869,39808,1124894,28
16803672.985710599,88.139252298,127.0.0.1:56789,43189,1143580,28
16803672.985710599,88.139252298,127.0.0.1:58869,39808,1124943,28
16803673.003293801,88.156835500,127.0.0.1:56789,43227,1143618,28
16803673.003293801,88.156835500,127.0.0.1:58869,39846,1124981,28
16803673.019759700,88.173301399,127.0.0.1:56789,43265,1145897,28
16803673.019759700,88.173301399,127.0.0.1:58869,39884,1127273,28
16803673.037931699,88.191473398,127.0.0.1:56789,43386,1145959,28
16803673.037931699,88.191473398,127.0.0.1:58869,39922,1127335,28
16803673.061285902,88.214827601,127.0.0.1:56789,43424,1148181,28
16803673.061285902,88.214827601,127.0.0.1:58869,39960,1129570,28
16803673.073688298,88.227229998,127.0.0.1:56789,43462,1152520,28
16803673.073688298,88.227229998,127.0.0.1:58869,40082,1133922,28
16803673.087376099,88.240917798,127.0.0.1:56789,43500,1152583,28
16803673.087376099,88.240917798,127.0.0.1:58869,40120,1137447,28
16803673.105959099,88.259500798,127.0.0.1:56789,43538,1154854,28
16803673.105959099,88.259500798,127.0.0.1:58869,40158,1139713,28
16803673.121040799,88.274582498,127.0.0.1:56789,43659,1154892,28
16803673.121040799,88.274582498,127.0.0.1:58869,40196,1139751,28
16803673.141176298,88.294717997,127.0.0.1:56789,43697,1157353,28
16803673.141176298,88.294717997,127.0.0.1:58869,40234,1142395,28
16803673.160336901,88.313878600,127.0.0.1:56789,43735,1157400,28
16803673.160336901,88.313878600,127.0.0.1:58869,40272,1142433,28
16803673.175588999,88.329130698,127.0.0.1:56789,43773,1159669,28
16803673.175588999,88.329130698,127.0.0.1:58869,40394,1144713,28
16803673.186850399,88.340392098,127.0.0.1:56789,43773,1159717,28
16803673.186850399,88.340392098,127.0.0.1:58869,40432,1144762,28
16803673.206576198,88.360117897,127.0.0.1:56789,43811,1159800,28
16803673.206576198,88.360117897,127.0.0.1:58869,40470,1144838,28
16803673.221130200,88.374671899,127.0.0.1:56789,43849,1162015,28
16803673.221130200,88.374671899,127.0.0.1:58869,40508,1147066,28
16803673.240441602,88.393983301,127.0.0.1:56789,43970,1164227,28
16803673.240441602,88.393983301,127.0.0.1:58869,40546,1149292,28
16803673.262020301,88.415562000,127.0.0.1:56789,44008,1164265,28
16803673.262020301,88.415562000,127.0.0.1:58869,40584,1149330,28
16803673.276367001,88.429908700,127.0.0.1:56789,44046,1172195,28
16803673.276367001,88.429908700,127.0.0.1:58869,40706,1153777,28
16803673.292572800,88.446114499,127.0.0.1:56789,44084,1172243,28
16803673.292572800,88.446114499,127.0.0.1:58869,40744,1153826,28
16803673.306063101,88.459604800,127.0.0.1:56789,44122,1174638,28
16803673.306063101,88.459604800,127.0.0.1:58869,40782,1156159,28
16803673.324824899,88.478366598,127.0.0.1:56789,44160,1174691,28
16803673.324824899,88.478366598,127.0.0.1:58869,40820,1156212,28
16803673.338679999,88.492221698,127.0.0.1:56789,44281,1176934,28
16803673.338679999,88.492221698,127.0.0.1:58869,40858,1158468,28
16803673.362174202,88.515715901,127.0.0.1:56789,44319,1176972,28
16803673.362174202,88.515715901,127.0.0.1:58869,40980,1158506,28
16803673.372307900,88.525849599,127.0.0.1:56789,44357,1181417,28
16803673.372307900,88.525849599,127.0.0.1:58869,40980,1162964,28
16803673.387186401,88.540728100,127.0.0.1:56789,44395,1181708,28
16803673.387186401,88.540728100,127.0.0.1:58869,40980,1163256,28
16803673.407648701,88.561190400,127.0.0.1:56789,44433,1184029,28
16803673.407648701,88.561190400,127.0.0.1:58869,41018,1169079,28
16803673.420672599,88.574214298,127.0.0.1:56789,44554,1184082,28
16803673.420672599,88.574214298,127.0.0.1:58869,41056,1169130,28
16803673.439426601,88.592968300,127.0.0.1:56789,44592,1184184,28
16803673.439426601,88.592968300,127.0.0.1:58869,41094,1169232,28
16803673.462969001,88.616510700,127.0.0.1:56789,44630,1186484,28
16803673.462969001,88.616510700,127.0.0.1:58869,41132,1171539,28
16803673.475239299,88.628780998,127.0.0.1:56789,44668,1191062,28
16803673.475239299,88.628780998,127.0.0.1:58869,41254,1176130,28
16803673.488963701,88.642505400,127.0.0.1:56789,44706,1194571,28
16803673.488963701,88.642505400,127.0.0.1:58869,41292,1176179,28
16803673.507500499,88.661042199,127.0.0.1:56789,44744,1196972,28
16803673.507500499,88.661042199,127.0.0.1:58869,41330,1178593,28
16803673.520955902,88.674497601,127.0.0.1:56789,44865,1197010,28
16803673.520955902,88.674497601,127.0.0.1:58869,41368,1178631,28
16803673.540115401,88.693657100,127.0.0.1:56789,44865,1197072,28
16803673.540115401,88.693657100,127.0.0.1:58869,41406,1178693,28
16803673.565325301,88.718867000,127.0.0.1:56789,44903,1199489,28
16803673.565325301,88.718867000,127.0.0.1:58869,41444,1181204,28
16803673.573868301,88.727410000,127.0.0.1:56789,44941,1204050,28
16803673.573868301,88.727410000,127.0.0.1:58869,41566,1185778,28
16803673.587849300,88.741390999,127.0.0.1:56789,44979,1204098,28
16803673.587849300,88.741390999,127.0.0.1:58869,41604,1189289,28
16803673.606140800,88.759682499,127.0.0.1:56789,45017,1204160,28
16803673.606140800,88.759682499,127.0.0.1:58869,41642,1189351,28
16803673.620046400,88.773588099,127.0.0.1:56789,45055,1206524,28
16803673.620046400,88.773588099,127.0.0.1:58869,41642,1191728,28
16803673.640295699,88.793837398,127.0.0.1:56789,45176,1206829,28
16803673.640295699,88.793837398,127.0.0.1:58869,41680,1192033,28
16803673.661370400,88.814912099,127.0.0.1:56789,45214,1209197,28
16803673.661370400,88.814912099,127.0.0.1:58869,41680,1194405,28
16803673.675128900,88.828670599,127.0.0.1:56789,45252,1211586,28
16803673.675128900,88.828670599,127.0.0.1:58869,41802,1196805,28
16803673.689149700,88.842691399,127.0.0.1:56789,45290,1211668,28
16803673.689149700,88.842691399,127.0.0.1:58869,41840,1196886,28
16803673.709367301,88.862909000,127.0.0.1:56789,45328,1214047,28
16803673.709367301,88.862909000,127.0.0.1:58869,41878,1199269,28
16803673.722792201,88.876333900,127.0.0.1:56789,45449,1214085,28
16803673.722792201,88.876333900,127.0.0.1:58869,41916,1199307,28
16803673.752426799,88.905968498,127.0.0.1:56789,45487,1216459,28
16803673.752426799,88.905968498,127.0.0.1:58869,41954,1201691,28
16803673.760771699,88.914313398,127.0.0.1:56789,45525,1221008,28
16803673.760771699,88.914313398,127.0.0.1:58869,42076,1206253,28
16803673.773618799,88.927160498,127.0.0.1:56789,45563,1224530,28
16803673.773618799,88.927160498,127.0.0.1:58869,42114,1206315,28
16803673.792419400,88.945961099,127.0.0.1:56789,45601,1224593,28
16803673.792419400,88.945961099,127.0.0.1:58869,42152,1206379,28
16803673.806338601,88.959880300,127.0.0.1:56789,45639,1227022,28
16803673.806338601,88.959880300,127.0.0.1:58869,42190,1208821,28
16803673.825606100,88.979147799,127.0.0.1:56789,45760,1227060,28
16803673.825606100,88.979147799,127.0.0.1:58869,42228,1208859,28
16803673.846088398,88.999630097,127.0.0.1:56789,45798,1229499,28
16803673.846088398,88.999630097,127.0.0.1:58869,42266,1211314,28
16803673.859961901,89.013503600,127.0.0.1:56789,45836,1231846,28
16803673.859961901,89.013503600,127.0.0.1:58869,42388,1213674,28
16803673.873213999,89.026755698,127.0.0.1:56789,45836,1231908,28
16803673.873213999,89.026755698,127.0.0.1:58869,42388,1213736,28
16803673.892061900,89.045603599,127.0.0.1:56789,45874,1232199,28
16803673.892061900,89.045603599,127.0.0.1:58869,42426,1214028,28
16803673.906513501,89.060055200,127.0.0.1:56789,45912,1234592,28
16803673.906513501,89.060055200,127.0.0.1:58869,42464,1216417,28
16803673.926325101,89.079866800,127.0.0.1:56789,45950,1237053,28
16803673.926325101,89.079866800,127.0.0.1:58869,42502,1218743,28
16803673.949365001,89.102906700,127.0.0.1:56789,46071,1237157,28
16803673.949365001,89.102906700,127.0.0.1:58869,42540,1218843,28
16803673.959189299,89.112730999,127.0.0.1:56789,46109,1241652,28
16803673.959189299,89.112730999,127.0.0.1:58869,42578,1223471,28
16803673.972247299,89.125788998,127.0.0.1:56789,46147,1241727,28
16803673.972247299,89.125788998,127.0.0.1:58869,42700,1223533,28
16803673.992567800,89.146109499,127.0.0.1:56789,46185,1241775,28
16803673.992567800,89.146109499,127.0.0.1:58869,42738,1227044,28
16803674.005095400,89.158637099,127.0.0.1:56789,46185,1244136,28
16803674.005095400,89.158637099,127.0.0.1:58869,42776,1229418,28
16803674.025990199,89.179531898,127.0.0.1:56789,46306,1244189,28
16803674.025990199,89.179531898,127.0.0.1:58869,42814,1229471,28
16803674.045809601,89.199351300,127.0.0.1:56789,46344,1246538,28
16803674.045809601,89.199351300,127.0.0.1:58869,42852,1231833,28
16803674.056482501,89.210024200,127.0.0.1:56789,46382,1248896,28
16803674.056482501,89.210024200,127.0.0.1:58869,42890,1234278,28
16803674.076081101,89.229622800,127.0.0.1:56789,46420,1248958,28
16803674.076081101,89.229622800,127.0.0.1:58869,43012,1234340,28
16803674.091436598,89.244978298,127.0.0.1:56789,46458,1251285,28
16803674.091436598,89.244978298,127.0.0.1:58869,43050,1236681,28
16803674.106600799,89.260142498,127.0.0.1:56789,46496,1251347,28
16803674.106600799,89.260142498,127.0.0.1:58869,43088,1236743,28
16803674.124077599,89.277619299,127.0.0.1:56789,46496,1253782,28
16803674.124077599,89.277619299,127.0.0.1:58869,43126,1239112,28
16803674.138514400,89.292056099,127.0.0.1:56789,46617,1254101,28
16803674.138514400,89.292056099,127.0.0.1:58869,43164,1239431,28
16803674.164685301,89.318227001,127.0.0.1:56789,46655,1254148,28
16803674.164685301,89.318227001,127.0.0.1:58869,43202,1239476,28
16803674.173679098,89.327220798,127.0.0.1:56789,46693,1256451,28
16803674.173679098,89.327220798,127.0.0.1:58869,43324,1241790,28
16803674.192670099,89.346211798,127.0.0.1:56789,46731,1256522,28
16803674.192670099,89.346211798,127.0.0.1:58869,43362,1241862,28
16803674.207933102,89.361474801,127.0.0.1:56789,46769,1258810,28
16803674.207933102,89.361474801,127.0.0.1:58869,43362,1244157,28
16803674.226100899,89.379642598,127.0.0.1:56789,46807,1258855,28
16803674.226100899,89.379642598,127.0.0.1:58869,43400,1244195,28
16803674.247576401,89.401118100,127.0.0.1:56789,46928,1261191,28
16803674.247576401,89.401118100,127.0.0.1:58869,43438,1246544,28
16803674.261075001,89.414616700,127.0.0.1:56789,46966,1263500,28
16803674.261075001,89.414616700,127.0.0.1:58869,43476,1248906,28
16803674.273503300,89.427044999,127.0.0.1:56789,47004,1263538,28
16803674.273503300,89.427044999,127.0.0.1:58869,43598,1248944,28
16803674.294358600,89.447900299,127.0.0.1:56789,47042,1265829,28
16803674.294358600,89.447900299,127.0.0.1:58869,43636,1251249,28
16803674.307460401,89.461002100,127.0.0.1:56789,47080,1265891,28
16803674.307460401,89.461002100,127.0.0.1:58869,43674,1251311,28
16803674.327835899,89.481377598,127.0.0.1:56789,47201,1268142,28
16803674.327835899,89.481377598,127.0.0.1:58869,43712,1253575,28
16803674.348197199,89.501738898,127.0.0.1:56789,47239,1268180,28
16803674.348197199,89.501738898,127.0.0.1:58869,43750,1253613,28
16803674.361991901,89.515533600,127.0.0.1:56789,47239,1270421,28
16803674.361991901,89.515533600,127.0.0.1:58869,43872,1255867,28
16803674.375372700,89.528914399,127.0.0.1:56789,47277,1270497,28
16803674.375372700,89.528914399,127.0.0.1:58869,43910,1255943,28
16803674.396449100,89.549990799,127.0.0.1:56789,47315,1273057,28
16803674.396449100,89.549990799,127.0.0.1:58869,43948,1258510,28
16803674.410413500,89.563955199,127.0.0.1:56789,47353,1273095,28
16803674.410413500,89.563955199,127.0.0.1:58869,43986,1258548,28
16803674.430187400,89.583729099,127.0.0.1:56789,47474,1275386,28
16803674.430187400,89.583729099,127.0.0.1:58869,44024,1260848,28
16803674.448907498,89.602449197,127.0.0.1:56789,47512,1275454,28
16803674.448907498,89.602449197,127.0.0.1:58869,44062,1260910,28
16803674.464983601,89.618525300,127.0.0.1:56789,47550,1277717,28
16803674.464983601,89.618525300,127.0.0.1:58869,44184,1263179,28
16803674.476806901,89.630348600,127.0.0.1:56789,47550,1277770,28
16803674.476806901,89.630348600,127.0.0.1:58869,44222,1263232,28
16803674.497417301,89.650959000,127.0.0.1:56789,47626,1280008,28
16803674.497417301,89.650959000,127.0.0.1:58869,44260,1265484,28
16803674.510408700,89.663950399,127.0.0.1:56789,47626,1280070,28
16803674.510408700,89.663950399,127.0.0.1:58869,44298,1265546,28
16803674.530807901,89.684349600,127.0.0.1:56789,47747,1282347,28
16803674.530807901,89.684349600,127.0.0.1:58869,44336,1267836,28
16803674.551874600,89.705416299,127.0.0.1:56789,47785,1282385,28
16803674.551874600,89.705416299,127.0.0.1:58869,44374,1267874,28
16803674.566525500,89.720067199,127.0.0.1:56789,47823,1284584,28
16803674.566525500,89.720067199,127.0.0.1:58869,44374,1270177,28
16803674.578765199,89.732306898,127.0.0.1:56789,47861,1284646,28
16803674.578765199,89.732306898,127.0.0.1:58869,44534,1270239,28
16803674.598519798,89.752061497,127.0.0.1:56789,47899,1284732,28
16803674.598519798,89.752061497,127.0.0.1:58869,44534,1270326,28
16803674.613489401,89.767031100,127.0.0.1:56789,47937,1286964,28
16803674.613489401,89.767031100,127.0.0.1:58869,44572,1272571,28
16803674.630805600,89.784347299,127.0.0.1:56789,48058,1287002,28
16803674.630805600,89.784347299,127.0.0.1:58869,44610,1272609,28
16803674.651903398,89.805445097,127.0.0.1:56789,48096,1289532,28
16803674.651903398,89.805445097,127.0.0.1:58869,44648,1275152,28
16803674.666594800,89.820136499,127.0.0.1:56789,48134,1291736,28
16803674.666594800,89.820136499,127.0.0.1:58869,44686,1277455,28
16803674.679278299,89.832819998,127.0.0.1:56789,48172,1291783,28
16803674.679278299,89.832819998,127.0.0.1:58869,44808,1277500,28
16803674.699893601,89.853435300,127.0.0.1:56789,48210,1291839,28
16803674.699893601,89.853435300,127.0.0.1:58869,44846,1277555,28
16803674.714887999,89.868429698,127.0.0.1:56789,48248,1294026,28
16803674.714887999,89.868429698,127.0.0.1:58869,44884,1279740,28
16803674.732457198,89.885998897,127.0.0.1:56789,48369,1296168,28
16803674.732457198,89.885998897,127.0.0.1:58869,44922,1281895,28
16803674.754458100,89.907999799,127.0.0.1:56789,48407,1296206,28
16803674.754458100,89.907999799,127.0.0.1:58869,44960,1281933,28
16803674.767506301,89.921048000,127.0.0.1:56789,48407,1298345,28
16803674.767506301,89.921048000,127.0.0.1:58869,45082,1284085,28
16803674.782085899,89.935627598,127.0.0.1:56789,48445,1298393,28
16803674.782085899,89.935627598,127.0.0.1:58869,45120,1284134,28
16803674.800978299,89.954519998,127.0.0.1:56789,48483,1300549,28
16803674.800978299,89.954519998,127.0.0.1:58869,45158,1286303,28
16803674.814899299,89.968440998,127.0.0.1:56789,48604,1300587,28
16803674.814899299,89.968440998,127.0.0.1:58869,45196,1286341,28
16803674.835242100,89.988783799,127.0.0.1:56789,48642,1302742,28
16803674.835242100,89.988783799,127.0.0.1:58869,45234,1288509,28
16803674.854222000,90.007763699,127.0.0.1:56789,48642,1302742,28
