"Seconds","QpcSeconds","Role","Pid","CpuCoreEquivalents","WorkingSetMiB","PrivateMiB"
"0.0007683","45334.1390474","server","66048","0","5617.80859375","6400.8515625"
"0.0007683","45334.1390474","client1","64400","0","63.64453125","53.61328125"
"0.0007683","45334.1390474","client2","82288","0","80.76953125","57.6328125"
"1.0700685","45335.2075798","server","66048","0.17534832594251828","5617.94921875","6400.8515625"
"1.0700685","45335.2075798","client1","64400","1.2858877235784674","676.76171875","698.20703125"
"1.0700685","45335.2075798","client2","82288","1.3589495260545168","674.31640625","685.66015625"
"2.1211609","45336.2586897","server","66048","0.1040584062828349","5618.13671875","6400.8515625"
"2.1211609","45336.2586897","client1","64400","0","676.79296875","698.22265625"
"2.1211609","45336.2586897","client2","82288","0","674.5234375","685.67578125"
"3.1695181","45337.3070175","server","66048","0.13413844060020763","5618.2109375","6400.8515625"
"3.1695181","45337.3070175","client1","64400","0","676.9765625","698.22265625"
"3.1695181","45337.3070175","client2","82288","4.888600946318678","910.1328125","912.4453125"
"4.225758","45338.3632555","server","66048","0.1479304086126646","5618.38671875","6400.8515625"
"4.225758","45338.3632555","client1","64400","4.7633591573278","927.7890625","932.75"
"4.225758","45338.3632555","client2","82288","0.8579963699534547","1259.40234375","1066.7421875"
"5.2656213","45339.4030996","server","66048","0.18031216218516416","5618.51171875","6400.8515625"
"5.2656213","45339.4030996","client1","64400","0.9766908785029725","1328.53125","1099.15234375"
"5.2656213","45339.4030996","client2","82288","1.036794932564694","1396.76171875","1365.8359375"
"6.3182925","45340.45576","server","66048","0.11874553041823506","5618.64453125","6400.8515625"
"6.3182925","45340.45576","client1","64400","2.018674017109996","1543.3359375","1521.265625"
"6.3182925","45340.45576","client2","82288","2.1522627388305104","1743.60546875","1707.1953125"
"7.3725988","45341.5100879","server","66048","0.11856137063773593","5619.0625","6400.6015625"
"7.3725988","45341.5100879","client1","64400","0.9781313077613214","1773.42578125","1752.609375"
"7.3725988","45341.5100879","client2","82288","0.8743901084533025","1984.21484375","1950.78125"
"8.4273133","45342.5647936","server","66048","0.11851548452211476","5619.56640625","6400.6015625"
"8.4273133","45342.5647936","client1","64400","0.9777527473074467","2090.41015625","2075.09765625"
"8.4273133","45342.5647936","client2","82288","1.0221960540032398","2370.54296875","2366.234375"
"9.4810836","45343.6185445","server","66048","0.13344938645547327","5620.953125","6400.6015625"
"9.4810836","45343.6185445","client1","64400","1.1565613492807683","2470.9609375","2473.828125"
"9.4810836","45343.6185445","client2","82288","1.0675950916437862","2584.546875","2571.9296875"
"10.5371347","45344.6746078","server","66048","0.10356979884780197","5621.140625","6400.6015625"
"10.5371347","45344.6746078","client1","64400","0.6658058497358699","2592.28515625","2601.95703125"
"10.5371347","45344.6746078","client2","82288","0.29591371099371994","2585.2578125","2571.9296875"
"11.5755077","45345.7129625","server","66048","0.13542821317580483","5621.28515625","6400.6015625"
"11.5755077","45345.7129625","client1","64400","0.28590400559336576","2583.03125","2584.52734375"
"11.5755077","45345.7129625","client2","82288","0.1956185301428292","2577.1796875","2552.70703125"
"12.6161034","45346.753557","server","66048","0.19520069129634116","5622.0859375","6400.8515625"
"12.6161034","45346.753557","client1","64400","0.37538594480065607","2584.64453125","2584.65234375"
"12.6161034","45346.753557","client2","82288","0.2102161290883674","2578.3203125","2552.70703125"
"13.6668248","45347.8042761","server","66048","0.1784488257305885","5622.98046875","6400.8515625"
"13.6668248","45347.8042761","client1","64400","0.22306103216323564","2586.6640625","2584.77734375"
"13.6668248","45347.8042761","client2","82288","0.25280250311833374","2579.37890625","2552.70703125"
"14.7205639","45348.8580127","server","66048","0.16310963501306916","5623.16796875","6400.8515625"
"14.7205639","45348.8580127","client1","64400","0.2075940809257244","2586.92578125","2584.77734375"
"14.7205639","45348.8580127","client2","82288","0.3410474186636901","2579.9453125","2552.70703125"
"15.7604699","45349.8979376","server","66048","0.1953301548409183","5623.35546875","6400.8515625"
"15.7604699","45349.8979376","client1","64400","0.18030475831469384","2587.3046875","2584.77734375"
"15.7604699","45349.8979376","client2","82288","0.33055872357693866","2580.20703125","2552.70703125"
"16.8027715","45350.9402216","server","66048","0.2548446630034915","5623.8984375","6401.2890625"
"16.8027715","45350.9402216","client1","64400","0.19488121288502291","2587.9140625","2584.77734375"
"16.8027715","45350.9402216","client2","82288","0.2548446630034915","2580.68359375","2552.70703125"
"17.8372914","45351.9747806","server","66048","0.12082899516964342","5624.21875","6401.2890625"
"17.8372914","45351.9747806","client1","64400","0.18124349275446514","2588.28515625","2584.77734375"
"17.8372914","45351.9747806","client2","82288","0.18124349275446514","2580.98046875","2552.70703125"
"18.8728707","45353.0103296","server","66048","0.2715871203682808","5624.41015625","6401.2890625"
"18.8728707","45353.0103296","client1","64400","0.25649894701448744","2588.51171875","2584.77734375"
