Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
Frame,3678,3678.000000,59.662752,0.001563,0.049197,0.016222,0.016479,0.538416,0.000004,0.002489,0.000146,0.000079
SceneRender,3678,3678.000000,58.300036,0.001555,0.048997,0.015851,0.015932,10.438213,0.000001,0.036532,0.002838,0.002769
RenderGraphExecute,7354,7354.000000,48.535799,0.000007,0.048248,0.006600,0.002443,1.896625,0.000001,0.032114,0.000258,0.000001
Scene,3678,3678.000000,45.558876,0.000479,0.017028,0.012387,0.012013,1.984305,0.000006,0.003510,0.000540,0.000325
FEngineLoop::Tick,1839,1839.000000,29.998536,0.001439,0.047625,0.016312,0.016368,0.016486,0.000001,0.000024,0.000009,0.000009
Frame,1839,1839.000000,29.957430,0.001438,0.047604,0.016290,0.016360,0.006633,0.000000,0.000013,0.000004,0.000004
FrameTime,3677,3677.000000,29.919125,0.000101,0.047304,0.008137,0.001532,0.096805,0.000001,0.000197,0.000026,0.000005
Frame Sync Time,1838,1838.000000,16.004069,0.001253,0.039893,0.008707,0.008668,0.019080,0.000007,0.000056,0.000010,0.000010
GameThreadWaitForTask,1838,1838.000000,15.968409,0.001238,0.039874,0.008688,0.008653,0.002247,0.000000,0.000031,0.000001,0.000001
Game thread idle time,1838,1838.000000,15.966161,0.001237,0.039873,0.008687,0.008652,15.966161,0.001237,0.039873,0.008687,0.008652
Tick_Engine,1838,1838.000000,10.060512,0.004248,0.007783,0.005474,0.005426,0.002197,0.000001,0.000003,0.000001,0.000001
GameEngine Tick,1838,1838.000000,10.058316,0.004247,0.007782,0.005472,0.005425,0.089912,0.000037,0.000144,0.000049,0.000049
DiffuseIndirectAndAO,3675,3675.000000,8.770989,0.000043,0.007640,0.002387,0.002422,0.065146,0.000001,0.002025,0.000018,0.000001
UWorld_Tick,1838,1838.000000,7.814653,0.003186,0.006616,0.004252,0.004226,0.039409,0.000016,0.000075,0.000021,0.000021
World Tick Time,1838,1838.000000,7.756243,0.003152,0.006579,0.004220,0.004190,0.046347,0.000019,0.000041,0.000025,0.000025
LumenScreenProbeGather,3675,3675.000000,7.733430,0.000041,0.006198,0.002104,0.002093,5.292712,0.000002,0.005718,0.001440,0.000406
PostProcessing,3676,3676.000000,7.111438,0.000246,0.004582,0.001935,0.002217,0.664772,0.000003,0.002185,0.000181,0.000135
Tick Time,7352,7352.000000,6.266695,0.000003,0.002806,0.000852,0.001235,0.017853,0.000000,0.000118,0.000002,0.000001
ReleaseTickGroup Block,11028,11028.000000,6.061556,0.000035,0.002555,0.000550,0.000290,0.001751,0.000000,0.000018,0.000000,0.000000
TickCompletionEvents,12866,12866.000000,6.059804,0.000012,0.002554,0.000471,0.000243,0.013943,0.000000,0.000034,0.000001,0.000001
ProcessUntilTasksComplete,12866,12866.000000,6.031141,0.000010,0.002551,0.000469,0.000241,0.123741,0.000002,0.000155,0.000010,0.000005
ExecuteTask,126971,126971.000000,5.487291,0.000000,0.002428,0.000043,0.000000,0.052054,0.000000,0.000031,0.000000,0.000000
TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,3676,3676.000000,5.194325,0.000240,0.003758,0.001413,0.001235,5.194325,0.000240,0.003758,0.001413,0.001235
FTickFunctionTask,112238,112238.000000,5.094707,0.000000,0.002426,0.000045,0.000000,0.068647,0.000000,0.000078,0.000001,0.000001
PrepareImageBasedVRS,1838,1838.000000,4.945917,0.000523,0.004623,0.002691,0.002594,0.036640,0.000001,0.001066,0.000020,0.000001
ContrastAdaptiveShading,1838,1838.000000,4.909277,0.000522,0.004617,0.002671,0.002549,4.909277,0.000522,0.004617,0.002671,0.002549
ParallelDraw,7350,7350.000000,4.717020,0.000000,0.003442,0.000642,0.000140,4.717020,0.000000,0.003442,0.000642,0.000140
RenderDeferredLighting,1838,1838.000000,3.685872,0.000866,0.004095,0.002005,0.002008,0.038265,0.000000,0.001808,0.000021,0.000000
BasePass,1837,1837.000000,3.080590,0.000285,0.003787,0.001677,0.001842,0.194328,0.000023,0.002037,0.000106,0.000023
Total Slate Tick Time,3676,3676.000000,2.746692,0.000010,0.002189,0.000747,0.001033,0.013556,0.000000,0.000020,0.000004,0.000005
Slate::Tick (Time and Widgets),1838,1838.000000,2.705264,0.001037,0.002189,0.001472,0.001409,0.000402,0.000000,0.000016,0.000000,0.000000
Slate::DrawWindows,1838,1838.000000,2.688970,0.001031,0.002177,0.001463,0.001402,0.037637,0.000009,0.000047,0.000020,0.000020
TG_PostUpdateWork,1838,1838.000000,2.675963,0.001170,0.002563,0.001456,0.001409,0.003246,0.000001,0.000021,0.000002,0.000002
GuLiCommanderPresentationActor,1838,1838.000000,2.434659,0.001060,0.002423,0.001325,0.001294,0.003178,0.000001,0.000028,0.000002,0.000002
GuLiCommanderPresentation_RebuildLocalInstances,1838,1838.000000,2.431481,0.001058,0.002421,0.001323,0.001292,2.142888,0.000924,0.002279,0.001166,0.001143
ShadowDepths,1838,1838.000000,2.410070,0.000704,0.003352,0.001311,0.001105,0.074499,0.000007,0.001434,0.000041,0.000007
PrePass %s %s,1838,1838.000000,2.338001,0.000130,0.003319,0.001272,0.001161,0.260871,0.000010,0.002284,0.000142,0.000033
Nanite::DrawGeometry,3675,3675.000000,2.218178,0.000173,0.002589,0.000604,0.000734,0.368648,0.000028,0.002134,0.000100,0.000049
DiffuseIndirectAndAO,3676,3676.000000,2.084452,0.000071,0.002844,0.000567,0.000351,0.449633,0.000000,0.002300,0.000122,0.000058
TG_PrePhysics,1838,1838.000000,2.013774,0.000824,0.001776,0.001096,0.001065,0.004591,0.000002,0.000020,0.000002,0.000002
UpdateRadianceCaches,3675,3675.000000,1.786899,0.000039,0.002549,0.000486,0.000318,1.786899,0.000039,0.002549,0.000486,0.000318
RedrawViewports,1838,1838.000000,1.669965,0.000738,0.001297,0.000909,0.000885,0.010888,0.000004,0.000034,0.000006,0.000006
FViewport_Draw,1838,1838.000000,1.659078,0.000734,0.001290,0.000903,0.000880,0.106280,0.000040,0.000180,0.000058,0.000057
LumenReflections,1838,1838.000000,1.634819,0.000190,0.002844,0.000889,0.000940,1.634819,0.000190,0.002844,0.000889,0.000940
RenderVirtualShadowMaps,1838,1838.000000,1.545940,0.000263,0.002621,0.000841,0.000906,0.130689,0.000021,0.001952,0.000071,0.000021
Draw Window And Children Time,1838,1838.000000,1.524449,0.000720,0.001439,0.000829,0.000778,0.006760,0.000002,0.000021,0.000004,0.000003
