monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes,sample_gap_count,sample_gap_ticks,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,gap_10,gap_11,gap_12,gap_13,gap_14,gap_15,gap_16,gap_17,gap_18,gap_19,gap_20,gap_21
16886562.097973801,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,2016000,2016000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886562.120984498,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,0,2016000,2016000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886562.134427302,0.384595245,0.000000000,0.000000000,0.000000000,0.000000000,13,0,0,0,0,0,0,0,300,1619,2018944,2018944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886562.153891701,0.384595245,0.000000000,0.034600496,0.000000000,0.000000000,13,0,1,0,0,0,0,0,300,1619,2018944,2018944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886562.175314900,0.765088946,0.000000000,0.034600496,0.000000000,0.000000000,26,0,1,0,0,0,0,0,600,3244,2021984,2021984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886562.185811698,1.156687737,0.000000000,0.034600496,0.448297709,0.000000000,39,0,1,1,0,0,0,0,900,5021,2024960,2024960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886562.204081599,1.156687737,0.000000000,0.034600496,0.448297709,0.000000000,39,0,1,1,0,0,0,0,900,5021,2024960,2024960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886562.221793700,1.590982080,0.000000000,0.034600496,0.448297709,0.000000000,52,0,1,1,0,0,0,0,1200,6842,2027872,2027872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886562.235816699,1.590982080,0.000000000,0.034600496,0.448297709,0.000000000,52,0,1,1,0,0,0,0,1200,6842,2027872,2027872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886562.255042698,2.037785947,0.000000000,0.087201595,0.448297709,0.000000000,65,0,2,1,0,0,0,0,1500,8620,2030848,2030848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
