monotonic_seconds,engine_seconds,connection,in_total_bytes,out_total_bytes,packet_overhead
16886562.097973801,79.974324301,127.0.0.1:54517,37905,1063772,28
16886562.120984498,79.997334998,127.0.0.1:54517,37943,1063810,28
16886562.134427302,80.010777801,127.0.0.1:54517,37981,1065704,28
16886562.153891701,80.030242201,127.0.0.1:54517,38102,1065758,28
16886562.175314900,80.051665399,127.0.0.1:54517,38140,1067586,28
16886562.185811698,80.062162198,127.0.0.1:54517,38178,1071716,28
16886562.204081599,80.080432098,127.0.0.1:54517,38254,1075283,28
16886562.221793700,80.098144200,127.0.0.1:54517,38254,1077594,28
16886562.235816699,80.112167198,127.0.0.1:54517,38292,1077632,28
16886562.255042698,80.131393198,127.0.0.1:54517,38451,1079616,28
16886562.277263898,80.153614398,127.0.0.1:54517,38489,1079688,28
16886562.291441400,80.167791899,127.0.0.1:54517,38527,1083884,28
16886562.304698098,80.181048598,127.0.0.1:54517,38603,1083922,28
16886562.325005099,80.201355599,127.0.0.1:54517,38603,1085934,28
16886562.337808199,80.214158699,127.0.0.1:54517,38762,1086012,28
16886562.360064302,80.236414801,127.0.0.1:54517,38800,1088038,28
16886562.380104899,80.256455399,127.0.0.1:54517,38838,1088086,28
16886562.392610800,80.268961299,127.0.0.1:54517,38838,1095901,28
16886562.406947602,80.283298101,127.0.0.1:54517,38914,1095964,28
16886562.428587701,80.304938201,127.0.0.1:54517,38914,1098176,28
16886562.441037498,80.317387998,127.0.0.1:54517,39073,1098214,28
16886562.462365899,80.338716399,127.0.0.1:54517,39111,1100390,28
16886562.481472701,80.357823201,127.0.0.1:54517,39111,1100708,28
16886562.491544999,80.367895499,127.0.0.1:54517,39149,1102803,28
16886562.506080002,80.382430501,127.0.0.1:54517,39225,1102848,28
16886562.526960701,80.403311200,127.0.0.1:54517,39263,1102893,28
16886562.541339502,80.417690001,127.0.0.1:54517,39384,1104982,28
16886562.562164500,80.438515000,127.0.0.1:54517,39422,1107080,28
16886562.581707999,80.458058499,127.0.0.1:54517,39498,1107143,28
16886562.595548999,80.471899498,127.0.0.1:54517,39498,1111409,28
16886562.609305199,80.485655699,127.0.0.1:54517,39536,1111447,28
16886562.626083799,80.502434298,127.0.0.1:54517,39612,1113687,28
16886562.640548300,80.516898800,127.0.0.1:54517,39612,1113687,28
16886562.660350598,80.536701098,127.0.0.1:54517,39733,1115785,28
16886562.681266699,80.557617199,127.0.0.1:54517,39771,1115833,28
16886562.696267199,80.572617698,127.0.0.1:54517,39771,1123756,28
16886562.708975699,80.585326198,127.0.0.1:54517,39809,1123820,28
16886562.728374701,80.604725201,127.0.0.1:54517,39885,1124103,28
16886562.743468199,80.619818699,127.0.0.1:54517,40006,1126304,28
16886562.762468301,80.638818800,127.0.0.1:54517,40044,1128569,28
16886562.782355599,80.658706099,127.0.0.1:54517,40120,1128617,28
16886562.796569102,80.672919601,127.0.0.1:54517,40120,1132985,28
16886562.807681799,80.684032299,127.0.0.1:54517,40196,1133038,28
16886562.830409601,80.706760101,127.0.0.1:54517,40196,1133038,28
16886562.842948399,80.719298899,127.0.0.1:54517,40355,1135230,28
16886562.864861399,80.741211899,127.0.0.1:54517,40393,1137455,28
16886562.882801998,80.759152498,127.0.0.1:54517,40431,1137503,28
16886562.899251401,80.775601901,127.0.0.1:54517,40507,1139665,28
16886562.910780299,80.787130799,127.0.0.1:54517,40545,1139703,28
16886562.929703999,80.806054499,127.0.0.1:54517,40583,1139756,28
16886562.946059100,80.822409600,127.0.0.1:54517,40704,1141961,28
16886562.967908598,80.844259098,127.0.0.1:54517,40742,1144458,28
16886562.986150701,80.862501200,127.0.0.1:54517,40780,1144496,28
16886562.999776699,80.876127198,127.0.0.1:54517,40856,1148889,28
16886563.012979601,80.889330100,127.0.0.1:54517,40894,1148934,28
16886563.034731600,80.911082100,127.0.0.1:54517,40932,1152433,28
16886563.045945700,80.922296200,127.0.0.1:54517,41091,1154744,28
16886563.066345800,80.942696299,127.0.0.1:54517,41129,1154792,28
16886563.089489400,80.965839900,127.0.0.1:54517,41129,1157033,28
16886563.098702598,80.975053098,127.0.0.1:54517,41205,1159235,28
16886563.111285500,80.987636000,127.0.0.1:54517,41243,1159273,28
16886563.131006900,81.007357400,127.0.0.1:54517,41281,1161582,28
16886563.144839600,81.021190099,127.0.0.1:54517,41402,1161620,28
16886563.166559100,81.042909600,127.0.0.1:54517,41478,1163846,28
16886563.186815500,81.063166000,127.0.0.1:54517,41516,1163884,28
16886563.197303999,81.073654499,127.0.0.1:54517,41554,1168292,28
16886563.212271400,81.088621899,127.0.0.1:54517,41630,1168575,28
16886563.231454998,81.107805498,127.0.0.1:54517,41630,1168639,28
16886563.244540598,81.120891098,127.0.0.1:54517,41751,1170924,28
16886563.264866300,81.141216800,127.0.0.1:54517,41827,1170962,28
16886563.285010599,81.161361098,127.0.0.1:54517,41827,1173247,28
16886563.298595000,81.174945500,127.0.0.1:54517,41865,1177761,28
16886563.310324799,81.186675299,127.0.0.1:54517,41903,1181260,28
16886563.330534201,81.206884701,127.0.0.1:54517,41979,1181298,28
16886563.346320201,81.222670700,127.0.0.1:54517,42100,1183667,28
16886563.365328498,81.241678998,127.0.0.1:54517,42138,1186027,28
16886563.385966599,81.262317099,127.0.0.1:54517,42214,1186075,28
16886563.399003498,81.275353998,127.0.0.1:54517,42214,1188393,28
16886563.412910800,81.289261300,127.0.0.1:54517,42252,1188431,28
16886563.433345601,81.309696101,127.0.0.1:54517,42328,1190925,28
16886563.446078800,81.322429299,127.0.0.1:54517,42449,1190963,28
16886563.466063399,81.342413899,127.0.0.1:54517,42525,1193559,28
16886563.490312200,81.366662700,127.0.0.1:54517,42563,1193623,28
16886563.500864301,81.377214801,127.0.0.1:54517,42601,1198112,28
16886563.513050001,81.389400501,127.0.0.1:54517,42639,1198171,28
16886563.585312702,81.461663201,127.0.0.1:54517,42677,1198209,28
16886563.612203602,81.488554101,127.0.0.1:54517,42836,1202953,28
16886563.622809701,81.499160200,127.0.0.1:54517,42874,1207586,28
16886563.637165401,81.513515901,127.0.0.1:54517,42912,1211100,28
16886563.656624500,81.532974999,127.0.0.1:54517,43033,1213556,28
16886563.675443601,81.551794101,127.0.0.1:54517,43109,1213628,28
16886563.691767398,81.568117898,127.0.0.1:54517,43109,1216074,28
16886563.705232799,81.581583299,127.0.0.1:54517,43147,1218488,28
16886563.725364000,81.601714499,127.0.0.1:54517,43223,1218771,28
16886563.738803100,81.615153600,127.0.0.1:54517,43223,1218859,28
16886563.754601099,81.630951598,127.0.0.1:54517,43344,1221266,28
16886563.776426502,81.652777001,127.0.0.1:54517,43382,1221338,28
16886563.790420800,81.666771300,127.0.0.1:54517,43420,1223745,28
16886563.803389698,81.679740198,127.0.0.1:54517,43458,1228276,28
